dataset_name,target_value,depth,Apriori_DP_fixed_qf05 (PS)-real_time_taken,Apriori_DP_fixed_qf05 (PS)-failed,Apriori_DP_fixed_qf05 (PS)-sgs_evaluated,Apriori_DP_fixed_qf05 (PS)-sgs_eval_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_quality_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_top_k_interesting,Apriori_DP_fixed_qf05 (PS)-e_est,Apriori_DP_fixed_qf05 (PS)-ei_est,Apriori_DP_fixed_qf05 (PS)-time_to_est,Apriori_DP_fixed_qf05 (PS)-sdfastest-esgs,Apriori_DP_fixed_qf05 (PS)-ub
gesture_va,P,3,8.781985759735107,0,281963,31105,153967,628,306022.0444444445,145289.86666666667,0.38080668449401855,24624,349633
gesture_va,P,5,31.50186038017273,0,442330,53895,307385,718,2230028.4444444445,1261591.2533333334,0.48284912109375,31224,275584033
connectionist_vowel,4,2,0.0336942672729492,0,1655,906,583,294,1655.0,937.29375,0.07105612754821777,5659,1771
connectionist_vowel,4,3,0.1521081924438476,0,8241,2350,5301,511,8070.666666666667,4132.85625,0.10027146339416504,8227,34280
connectionist_vowel,4,5,0.2456014156341552,0,10442,3033,7502,631,19837.184583333332,11612.6871875,0.11975741386413574,9913,5495792
breast_cancer_wis_pro,R,2,0.1321043968200683,0,9334,4129,4187,421,9334.0,4622.3,0.14673280715942383,13654,11936
breast_cancer_wis_pro,R,3,1.3295025825500488,0,59560,9366,44806,499,136762.6,12029.483333333334,0.21780920028686523,21019,608840
breast_cancer_wis_pro,R,5,2.425520181655884,0,70496,16049,53998,598,155416.62444444443,18793.755,0.2266101837158203,21845,699135746
diggle_table_a2,8,2,0.0088086128234863,0,168,103,76,70,168.0,107.7375,0.023309946060180664,1632,529
diggle_table_a2,8,3,0.0123250484466552,0,364,229,240,188,300.1277777777778,190.50625,0.031407833099365234,2249,5489
diggle_table_a2,8,5,0.0188939571380615,0,669,530,545,253,593.0448611111111,497.86802083333333,0.04406023025512695,3020,242825
page,5,2,0.0312583446502685,0,781,474,244,185,781.0,494.325,0.05657958984375,3840,821
page,5,3,0.0879378318786621,0,3100,1168,1778,380,2515.2,1612.89375,0.07888364791870117,5579,10701
page,5,5,0.1450991630554199,0,4853,2068,3526,535,5026.258333333333,4388.1134375,0.09803891181945801,6659,760099
steel-plates-fault,2,2,0.1186134815216064,0,5784,3990,3352,498,5784.0,4308.0875,0.14232087135314941,10713,6442
steel-plates-fault,2,3,2.038148880004883,0,88886,10138,64039,777,108670.14722222222,40141.495833333334,0.2399001121520996,18318,240578
steel-plates-fault,2,5,3.811216354370117,0,112139,16028,85781,1130,365324.8204166667,610422.1488541666,0.28130197525024414,21507,147043850
mechanical,4,2,0.0233826637268066,0,381,269,155,147,381.0,258.69375,0.04539847373962402,2630,466
mechanical,4,3,0.0549724102020263,0,1429,1194,757,307,1421.925,1107.05625,0.06852912902832031,4296,4526
mechanical,4,5,0.227607250213623,0,4751,3953,3150,411,6096.5475,5582.469375,0.09569787979125977,6083,174437
OnlineShoppersIntention,True,2,0.137580394744873,0,3250,1483,1362,306,3250.0,1625.5,0.13708710670471191,7990,4096
OnlineShoppersIntention,True,3,0.730229377746582,0,19685,8280,11710,498,19006.222222222223,10848.333333333334,0.18979859352111816,11383,121576
OnlineShoppersIntention,True,5,11.609828233718872,0,87234,55673,65702,684,107754.83333333333,169226.8,0.23398089408874512,14264,46626034
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,2,0.1497840881347656,0,5050,4600,2264,410,5050.0,4600.0,0.15945124626159668,10000,5051
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,3,3.5735414028167725,0,125050,19758,68469,658,125050.0,56518.75,0.2744302749633789,18900,166751
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,5,8.519273042678833,0,128377,19758,71698,658,503943.75,54775.0,0.3175227642059326,22254,79375496
glass,3,2,0.0123107433319091,0,382,220,174,137,382.0,215.49375,0.03443336486816406,2631,497
glass,3,3,0.0223278999328613,0,1021,555,675,249,1190.35,517.33125,0.04673576354980469,3978,4992
glass,3,5,0.031036376953125,0,1311,815,944,287,1655.34625,993.7715625,0.055081844329833984,4509,206368
molecular_promoter,+,2,0.3699314594268799,0,25879,745,9894,478,25879.0,1604.60625,0.21980690956115723,22828,26107
molecular_promoter,+,3,0.4241120815277099,0,27475,883,11490,585,28045.588888888888,2213.7229166666666,0.2415485382080078,23847,1975583
molecular_promoter,+,5,0.4308140277862549,0,27527,890,11542,591,32892.858611111114,4376.134375,0.2526662349700928,24574,5024313128
blood,1,2,0.0076982975006103,0,136,97,46,46,136.0,99.7,0.020323991775512695,1516,137
blood,1,3,0.0101733207702636,0,281,178,102,84,330.1777777777778,180.96666666666667,0.029664993286132812,2458,697
blood,1,5,0.0106282234191894,0,306,203,114,96,332.76666666666665,197.875,0.031267404556274414,2598,2517
weight,B,2,2.233067035675049,0,148827,980,68231,432,148827.0,2391.1875,0.49686193466186523,54987,172579
weight,B,3,2.2620444297790527,0,150039,1194,69442,551,154504.08333333334,6696.6875,0.5707507133483887,55801,33710824
weight,B,5,2.264129400253296,0,150407,1445,69810,604,149972.10555555555,3946.7083333333335,0.5714876651763916,55505,575871962176
ozone1,1,2,0.7589657306671143,0,39067,12992,13123,557,39067.0,16865.55,0.3584752082824707,28086,41042
ozone1,1,3,12.45623517036438,0,465022,203172,416364,928,729188.225,374288.38125,0.500267744064331,40197,3899182
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,2,0.3718140125274658,0,325,275,0,0,325.0,275.0,0.3449580669403076,2425,326
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,3,0.6886501312255859,0,1575,1525,0,0,1575.0,1525.0,0.48688578605651855,4325,2626
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,5,2.524374485015869,0,7825,4650,0,0,7825.0,4650.0,0.6635973453521729,6625,68406
ionosphere,b,2,0.1152455806732177,0,8256,427,3571,374,8256.0,745.6,0.15680575370788574,12828,8257
ionosphere,b,3,0.1378030776977539,0,9558,585,4855,447,8785.777777777777,1045.0666666666666,0.16094326972961426,14253,349633
ionosphere,b,5,0.1414434909820556,0,9674,613,4971,456,9067.733333333334,1713.1333333333334,0.15906047821044922,14034,275584033
grammatical_b7,1,2,1.5839474201202393,0,82187,16404,77036,1072,82187.0,21162.5375,0.6263041496276855,41384,701521
grammatical_b7,1,3,18.567360877990723,0,722064,410774,716903,1366,1019291.8555555556,768476.5020833333,1.0056326389312744,52260,276633905
wine_quality,4,2,0.044713020324707,0,1081,1002,440,246,1081.0,1001.9375,0.08269572257995605,4546,1082
wine_quality,4,3,0.3574862480163574,0,12954,8848,5556,429,13021.45,10790.258333333333,0.12059640884399414,8589,16262
wine_quality,4,5,6.601028680801392,0,62405,34601,45092,613,189642.14277777777,112303.34583333334,0.17870879173278809,12953,1550201
VehicleCouponRecommendation,0,2,0.1446375846862793,0,4186,2371,1798,333,4186.0,2492.2625,0.1582324504852295,9091,4187
VehicleCouponRecommendation,0,3,1.3113234043121338,0,40870,13349,23003,508,53234.49444444444,28133.7875,0.23787236213684082,14364,125672
VehicleCouponRecommendation,0,5,23.12799715995789,0,143051,83626,81802,657,278431.62569444446,268689.53854166664,0.28214359283447266,17333,49302800
auto7_2,class3,2,0.0206677913665771,0,780,724,348,228,780.0,722.475,0.05209922790527344,3839,781
auto7_2,class3,3,0.1369998455047607,0,7960,3729,3826,414,7943.975,5183.83125,0.08538818359375,7210,9920
auto7_2,class3,5,0.534285306930542,0,16035,5460,10143,498,36409.30583333333,13930.4059375,0.11244320869445801,9685,667928
wave,0,2,0.1027159690856933,0,3570,1846,1701,457,3570.0,2202.375,0.12197303771972656,8384,3571
wave,0,3,0.6911888122558594,0,26162,3123,22821,485,40996.433333333334,4894.75,0.19069910049438477,13559,98855
wave,0,5,0.7887065410614014,0,28505,4076,25119,485,48882.70333333333,8396.31625,0.20946836471557617,14670,32900372
cnae9,4,2,7.569995164871216,0,423644,369358,295079,804,423644.0,363412.80625,1.2595202922821045,93623,1662577
grammatical_a9,1,2,0.3338658809661865,0,14395,5579,13749,633,14395.0,5124.3125,0.5034282207489014,17392,711029
grammatical_a9,1,3,4.105406999588013,0,185088,173423,184442,670,217940.34444444443,184969.68333333332,0.6287558078765869,24662,282279309
teaching,2,2,0.0085198879241943,0,195,47,72,21,195.0,46.5375,0.027431249618530273,1659,1771
teaching,2,3,0.0085237026214599,0,214,59,78,25,214.55,63.395833333333336,0.023610830307006836,1922,34280
teaching,2,5,0.0086174011230468,0,214,59,78,25,207.75,52.80625,0.023756027221679688,1916,5495792
auto6_1,class8,2,0.2425622940063476,0,12090,11788,5641,499,12090.0,11796.46875,0.1813645362854004,15555,12091
auto6_1,class8,3,12.151549816131592,0,575476,85585,266199,881,574545.3888888889,296234.7083333333,0.34615039825439453,30345,620776
auto6_1,class8,5,135.57334566116333,0,790483,106469,479143,913,8344926.274305556,609285.7864583334,0.434614896774292,39226,722277712
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,2,59.85931086540222,0,5050,4600,2314,437,5050.0,4600.0,35.10759496688843,5644,5051
ozone8,1,2,1.4766180515289309,0,40472,13753,15056,579,40472.0,18002.05,1.2286944389343262,28586,41042
ozone8,1,3,13.721246480941772,0,523623,119688,475456,884,783659.7666666667,278598.675,0.5001223087310791,39912,3899182
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,2,0.0147686004638671,0,10,8,0,0,10.0,8.0,0.016126394271850586,304,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,3,0.014697790145874,0,10,8,0,0,10.0,8.0,0.015509366989135742,304,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,5,0.0151786804199218,0,10,8,0,0,10.0,8.0,0.015594482421875,304,11
bach, C#d,2,0.0228698253631591,0,280,225,208,182,280.0,227.975,0.04359030723571777,2149,1226
bach, C#d,3,0.0539684295654296,0,1372,1314,1253,422,1563.7611111111112,1375.2291666666667,0.07037234306335449,3958,19650
bach, C#d,5,0.771571159362793,0,14774,11565,14478,829,13285.93861111111,13767.437291666667,0.10982203483581543,6585,2138410
ED_LVL_3_3_EqualDist_Random-Synthetic__2_20_1000000_,1,2,59.1506609916687,0,80200,76400,38263,662,80200.0,76400.0,15.982937097549438,40300,80201
