dataset_name,target_value,depth,Apriori_DP_fixed (PS)-real_time_taken,Apriori_DP_fixed (PS)-failed,Apriori_DP_fixed (PS)-sgs_evaluated,Apriori_DP_fixed (PS)-sgs_eval_interesting,Apriori_DP_fixed (PS)-sgs_quality_interesting,Apriori_DP_fixed (PS)-sgs_top_k_interesting,Apriori_DP_fixed (PS)-e_est,Apriori_DP_fixed (PS)-ei_est,Apriori_DP_fixed (PS)-time_to_est,Apriori_DP_fixed (PS)-sdfastest-esgs,Apriori_DP_fixed (PS)-ub
auto1,class1,3,0.2122282981872558,0,9515,5672,4973,373,9794.0,7648.533333333333,0.09024977684020996,7580,10701
auto1,class1,5,1.5518090724945068,0,35850,10557,23851,480,88657.85416666667,32508.396666666667,0.1282198429107666,10899,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,5.8267982006073,0,5050,4600,2297,361,5050.0,4600.0,3.967921733856201,10000,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,91.18923592567444,0,125050,65069,61808,361,125050.0,64780.0,6.251609802246094,18900,166751
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,5,1084.719973564148,0,312437,65069,157401,361,698354.6875,66265.0,7.196223735809326,22911,79375496
heart_cleverland,3,2,0.0812530517578125,0,822,310,373,218,822.0,303.4,0.13652849197387695,3942,904
heart_cleverland,3,3,0.338456392288208,0,1852,436,1317,325,2282.75,473.93333333333334,0.05861997604370117,5270,12384
heart_cleverland,3,5,0.0700979232788086,0,2030,525,1495,374,2332.2833333333333,740.39,0.06034517288208008,5337,974982
analcatdata_boxing1,1,2,0.00791597366333,0,234,31,64,14,234.0,31.08,0.018404006958007812,2024,301
analcatdata_boxing1,1,3,0.0078942775726318,0,234,31,64,14,234.0,31.92,0.019500732421875,2070,2325
analcatdata_boxing1,1,5,0.0079469680786132,0,234,31,64,14,234.0,30.765,0.01916337013244629,2062,2325
qsar,RB,2,0.1806778907775879,0,6569,696,2622,371,6569.0,871.53,0.1512002944946289,11428,8257
qsar,RB,3,0.2846121788024902,0,11922,4227,7526,585,11532.275,5052.29,0.15045619010925293,12512,349633
qsar,RB,5,4.391747236251831,0,69171,48055,62705,1077,92165.21125,153910.83000000002,0.1721639633178711,13972,275584033
internet,ad.,2,27.869198322296143,0,1378419,1209613,823533,900,1378419.0,1240367.94,2.4978890419006348,168908,4831387
robot4,normal,2,0.0110070705413818,0,259,164,105,104,259.0,149.82,0.07663226127624512,2128,407
robot4,normal,3,0.0200138092041015,0,786,225,490,198,827.425,233.05333333333334,0.043309688568115234,3291,3683
robot4,normal,5,0.0226588249206542,0,840,262,544,238,916.5479166666667,287.25216666666665,0.046524763107299805,3477,122438
mw1,2,2,0.0994365215301513,0,6912,577,2669,366,6912.0,569.205,0.12322521209716797,11726,8002
mw1,2,3,0.1597764492034912,0,10939,3644,6683,551,10054.9125,3838.965,0.13350725173950195,12483,333502
mw1,2,5,4.356310844421387,0,74609,62357,70347,840,79502.84625,118273.26225,0.17241382598876953,13826,254565277
polish_bankruptcy_5year,1,2,0.679861307144165,0,32386,868,10137,424,32386.0,883.92,0.30658555030822754,25555,32641
polish_bankruptcy_5year,1,3,0.7773361206054688,0,36981,2943,14732,611,33900.475,4301.49,0.3278830051422119,26036,2763776
polish_bankruptcy_5year,1,5,2.84334135055542,0,70806,34445,48557,809,33876.13333333333,47580.12666666667,0.3258194923400879,26281,8812312832
grammatical_b8,1,2,0.7790107727050781,0,43366,723,42610,531,43366.0,883.185,0.47892332077026367,30171,686207
grammatical_b8,1,3,0.8040781021118164,0,44366,1168,43597,593,43721.2625,1722.235,0.6552298069000244,30541,267621512
grammatical_b8,1,5,0.8162338733673096,0,44849,1611,44074,607,44004.563125,5524.3925,0.6805973052978516,30707,18270601185176
heart_va,3,2,0.0585591793060302,0,58,39,25,22,58.0,39.6,0.01840376853942871,913,92
heart_va,3,3,0.008352518081665,0,91,68,40,34,87.5625,63.21666666666667,0.016689777374267578,1360,378
heart_va,3,5,0.0082192420959472,0,100,77,43,37,98.52083333333334,76.0,0.019391298294067383,1568,1093
volcanoes-b5,4,2,0.0135512351989746,0,78,56,20,20,78.0,55.44,0.018883228302001953,1112,79
volcanoes-b5,4,3,0.0141384601593017,0,128,89,37,37,134.35,89.18,0.027529478073120117,1752,299
volcanoes-b5,4,5,0.0122654438018798,0,128,89,37,37,133.55,87.44,0.02880382537841797,1749,299
wilt,w,2,0.025364875793457,0,210,158,78,78,210.0,159.3,0.027933597564697266,1920,211
wilt,w,3,0.0265944004058837,0,648,245,308,179,719.5,242.6,0.04430079460144043,3199,1351
wilt,w,5,0.0241625308990478,0,678,255,338,186,768.3020833333334,258.875,0.04646778106689453,3331,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.1844146251678466,0,325,275,144,134,325.0,275.0,0.13521361351013184,2425,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.6353499889373779,0,1575,1275,775,225,1575.0,1330.0,0.1990523338317871,4325,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.5646181106567383,0,4021,2741,2079,234,4508.333333333333,2535.8333333333335,0.2529420852661133,5767,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.0213136672973632,0,325,275,136,132,325.0,275.0,0.04456615447998047,2425,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.0570795536041259,0,1575,1525,782,218,1575.0,1525.0,0.06615138053894043,4325,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.1690719127655029,0,4700,1530,2493,218,4700.0,1537.5,0.08331680297851562,5725,68406
mfeat-karhunen,8,2,1.1194822788238523,0,31631,491,13132,348,31631.0,632.52,0.29675936698913574,25256,32897
mfeat-karhunen,8,3,0.6461501121520996,0,32215,535,13716,383,31844.35,729.155,0.3156452178955078,25521,2796417
mfeat-karhunen,8,5,0.6510660648345947,0,32221,536,13722,384,31829.969791666666,686.0666666666666,0.33864712715148926,25524,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.0041208267211914,0,7,5,4,4,7.0,4.995,0.006052494049072266,204,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.0039911270141601,0,7,5,4,4,7.0,5.01,0.005036115646362305,204,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.0042695999145507,0,7,5,4,4,7.0,4.92,0.004541873931884766,204,11
Iris_UCI_,Iris-virginica,2,0.00606369972229,0,82,34,42,27,82.0,32.16,0.013050317764282227,1116,137
Iris_UCI_,Iris-virginica,3,0.0064055919647216,0,98,40,55,32,102.625,38.16,0.01605510711669922,1378,697
Iris_UCI_,Iris-virginica,5,0.0064766407012939,0,98,40,55,32,105.98125,40.88,0.01685166358947754,1421,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0139157772064208,0,7,5,4,4,7.0,5.025,0.01232600212097168,204,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0136475563049316,0,7,5,4,4,7.0,4.845,0.01310586929321289,204,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0144522190093994,0,7,5,4,4,7.0,5.04,0.01318216323852539,204,11
thyroid_ann,2,2,0.0533287525177001,0,1089,486,471,235,1089.0,513.13,0.07267642021179199,4554,1486
thyroid_ann,2,3,0.1725232601165771,0,4208,1032,2540,484,5150.608333333334,1538.24,0.10372114181518555,6597,26290
thyroid_ann,2,5,0.3922450542449951,0,8689,4872,6407,656,9443.845833333333,8451.250333333333,0.10705876350402832,6938,3505051
seeds,2,2,0.0090072154998779,0,238,120,112,70,238.0,119.805,0.024435043334960938,2028,407
seeds,2,3,0.0122361183166503,0,439,182,255,147,517.65,183.085,0.0336916446685791,2889,3683
seeds,2,5,0.013967752456665,0,504,225,320,192,596.995,243.194,0.03681492805480957,3092,122438
hv_no_noise,0,2,1.3611223697662354,0,80200,20200,26667,365,80200.0,20200.0,0.3893139362335205,40300,80201
hv_no_noise,0,3,22.12311196327209,0,727000,667000,350067,431,727000.0,667000.0,0.5489215850830078,50100,10667001
statlog_australian,1,2,0.0259275436401367,0,1282,291,531,252,1282.0,290.25,0.05865669250488281,4957,1654
statlog_australian,1,3,0.0421829223632812,0,2222,408,1309,372,2482.8333333333335,559.5,0.06670475006103516,5918,30914
statlog_australian,1,5,0.0441231727600097,0,2311,458,1395,414,2555.2916666666665,665.925,0.0696706771850586,6037,4613030
hiv_schilling,1,2,0.1849265098571777,0,11038,271,3159,310,11038.0,278.98,0.15834307670593262,14860,12881
hiv_schilling,1,3,0.188056468963623,0,11162,271,3279,310,11129.575,310.06,0.16704106330871582,15041,682801
hiv_schilling,1,5,0.1867070198059082,0,11162,271,3279,310,11081.166666666666,278.98,0.16385817527770996,14998,847361193
heart-long-beach,4,2,0.0153291225433349,0,637,375,303,188,637.0,380.275,0.0394895076751709,3442,904
heart-long-beach,4,3,0.0434575080871582,0,2487,1139,1633,320,2902.0104166666665,1214.4416666666666,0.05789327621459961,5309,12384
heart-long-beach,4,5,0.1076745986938476,0,4544,2431,3566,400,4551.18125,3818.733333333333,0.06767702102661133,5964,974982
datatrieve,2,2,0.0110619068145751,0,408,136,137,86,408.0,129.22,0.027851581573486328,2730,466
datatrieve,2,3,0.0142445564270019,0,597,216,283,168,637.0749999999999,236.13333333333333,0.03650832176208496,3450,4526
datatrieve,2,5,0.0167133808135986,0,700,313,386,238,663.7975,298.9513333333333,0.03897833824157715,3582,174437
jEdit_4.0_4.2,2,2,0.0111196041107177,0,406,230,181,139,406.0,218.4,0.029883384704589844,2728,407
jEdit_4.0_4.2,2,3,0.0224289894104003,0,1105,343,714,234,1234.9166666666667,394.47333333333336,0.043753623962402344,4046,3683
jEdit_4.0_4.2,2,5,0.0245110988616943,0,1183,389,787,273,1450.3241666666668,456.26933333333335,0.04687047004699707,4310,122438
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,2,10.012898206710815,0,325,275,143,134,325.0,275.0,13.861905336380005,2425,326
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,3,22.12784695625305,0,1575,1208,787,227,1575.0,1253.3333333333333,21.384467124938965,4325,2626
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,5,45.778703927993774,0,3764,2599,1887,234,4325.3125,2599.1666666666665,26.50449013710022,5649,68406
pitt1_2,WOOD,2,0.0064671039581298,0,115,44,56,27,115.0,41.51,0.5046839714050293,1324,301
pitt1_2,WOOD,3,0.0069098472595214,0,140,59,72,35,148.775,57.12,0.020053625106811523,1651,2325
pitt1_2,WOOD,5,0.0071091651916503,0,141,60,72,35,155.14791666666667,61.8625,0.020829200744628906,1725,55455
backache,2,2,0.0458660125732421,0,2792,968,1431,358,2792.0,947.57,0.07903146743774414,7391,4187
backache,2,3,0.1635553836822509,0,10332,3425,6106,570,13505.041666666666,4564.196666666667,0.10822749137878418,10000,125672
backache,2,5,1.264134645462036,0,31926,17463,11672,753,42912.26395833334,48905.55783333333,0.12051248550415039,11082,49302800
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,2,0.952651023864746,0,39116,10199,17628,410,39116.0,9160.965,0.3996238708496094,28135,56281
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,3,11.329450845718384,0,397079,12981,209601,410,494877.03125,16978.545,0.5304584503173828,35897,6266176
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,5,11.506006717681885,0,397780,12981,210266,410,389109.003125,15014.85,0.5236146450042725,34503,34642576528
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,2,1.0365002155303955,0,325,275,134,129,325.0,275.0,1.08231520652771,2425,326
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,3,2.1079089641571045,0,1575,1525,766,208,1575.0,1525.0,1.5829815864562988,4325,2626
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,5,7.444520235061645,0,7825,4650,3909,208,7825.0,4650.0,2.1620914936065674,6625,68406
thyroid_hypothyroid,hypothyroid,2,0.0181624889373779,0,412,228,189,167,412.0,248.5,0.08968544006347656,2734,596
thyroid_hypothyroid,hypothyroid,3,0.0469367504119873,0,1572,908,1041,346,1619.2666666666667,910.28,0.05806612968444824,4034,6580
thyroid_hypothyroid,hypothyroid,5,0.4136273860931396,0,10140,9476,9130,636,9894.141666666666,9256.1,0.07715177536010742,5341,331212
grammatical_a3,1,2,0.4446074962615967,0,22101,1004,21471,604,22101.0,1090.6,0.3459360599517822,21591,709837
grammatical_a3,1,3,0.5421991348266602,0,27295,3280,26664,661,26513.625,5134.908333333334,0.5791969299316406,22399,281569472
grammatical_a3,1,5,1.7139148712158203,0,44206,19651,43575,679,34067.3625,86219.80541666667,0.5713894367218018,23150,19886491853720
crx,positive,2,0.0288951396942138,0,1387,346,572,261,1387.0,318.5,0.06721615791320801,5161,1892
crx,positive,3,0.0496485233306884,0,2614,496,1505,392,2157.4666666666667,557.18,0.06844162940979004,6022,37882
crx,positive,5,0.0535855293273925,0,2777,582,1661,460,3310.1658333333335,919.997,0.07648038864135742,6482,6508884
GermanCredit_UCI_,2,2,0.0512645244598388,0,2776,802,1352,258,2776.0,921.3,0.08544397354125977,7375,2851
GermanCredit_UCI_,2,3,0.1545729637145996,0,8012,2300,4861,374,6909.825,2556.33,0.10418963432312012,8990,70376
GermanCredit_UCI_,2,5,0.3176074028015136,0,12278,4777,7969,472,16350.51375,15415.001666666667,0.11752533912658691,10072,18545216
pc1,2,2,0.0539095401763916,0,2850,291,806,329,2850.0,270.0,0.0834190845489502,7475,2851
pc1,2,3,0.0753891468048095,0,4023,1214,1963,484,4416.71875,1877.75,0.09594082832336426,8206,70376
pc1,2,5,0.5407395362854004,0,15329,12234,13269,671,7504.640625,9163.23125,0.09841537475585938,8444,18545216
mfeat-pixel,8,2,0.8318591117858887,0,35318,3460,29578,901,35318.0,4052.1,0.46067166328430176,27548,1358777
mfeat-pixel,8,3,2.407922744750977,0,100525,16712,94785,1346,111152.41666666667,55402.53333333333,0.8455448150634766,30455,745969673
mfeat-pixel,8,5,50.60199451446533,0,321454,162385,315714,1672,237543.34583333333,986869.1516666666,0.891106128692627,31105,100992507946877
hv_noise,0,2,1.3348658084869385,0,80200,20200,26173,422,80200.0,20200.0,0.4897940158843994,40300,80201
hv_noise,0,3,21.407438039779663,0,727000,667000,349573,700,727000.0,667000.0,0.5310711860656738,50100,10667001
image,WINDOW,2,0.0483570098876953,0,1962,245,835,281,1962.0,260.71,0.08125972747802734,6171,2557
image,WINDOW,3,0.0580697059631347,0,2587,503,1460,392,2589.75,637.1533333333333,0.10496187210083008,6743,59712
image,WINDOW,5,0.0770609378814697,0,3374,1070,2247,462,3034.1995833333335,1982.3776666666665,0.09089231491088867,7025,14051256
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,2,10.277646780014038,0,325,275,132,127,325.0,275.0,13.787752151489258,2425,326
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,3,22.444172620773315,0,1575,1525,747,225,1575.0,1525.0,21.365636825561523,4325,2626
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,90.11826539039612,0,7825,4650,3885,225,7825.0,4650.0,30.019734144210815,6625,68406
polish_bankruptcy_4year,1,2,0.7961947917938232,0,32641,1139,12510,454,32641.0,1408.875,0.8147780895233154,25656,32897
polish_bankruptcy_4year,1,3,1.0262563228607178,0,40957,3697,20826,593,38889.5625,4799.525,0.3639500141143799,26490,2796417
polish_bankruptcy_4year,1,5,3.474005699157715,0,73022,29616,52891,681,64549.309375,103404.64625,0.39339137077331543,27262,8987138113
lung,3,2,0.0458321571350097,0,2711,774,1054,235,2711.0,787.32,0.08803081512451172,7255,12091
lung,3,3,0.1301496028900146,0,8142,2999,4280,358,9282.8,5151.0,0.10396456718444824,9187,620776
lung,3,5,0.522611141204834,0,17583,8323,12714,443,44430.56,54565.38,0.12377190589904785,10990,722277712
credit,+,2,0.0276672840118408,0,1387,293,580,266,1387.0,298.22,0.058760881423950195,5161,1892
credit,+,3,0.0446991920471191,0,2330,443,1364,395,2098.5333333333333,518.96,0.06896042823791504,5938,37882
credit,+,5,0.048537254333496,0,2496,524,1524,455,2640.50875,753.6576666666666,0.07251501083374023,6194,6508884
lymphography,fibrosis,2,0.0130891799926757,0,410,208,264,150,410.0,203.31,0.03384852409362793,2659,1771
lymphography,fibrosis,3,0.0237624645233154,0,1077,331,893,245,1110.81875,297.36,0.046161651611328125,3789,34280
lymphography,fibrosis,5,0.0255987644195556,0,1176,415,992,281,1372.01,408.0105,0.050421953201293945,4085,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.0589666366577148,0,191,151,109,103,191.0,150.955,0.07985520362854004,1820,211
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.085517406463623,0,586,251,434,184,604.0124999999999,266.4433333333333,0.1221761703491211,3112,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.0856118202209472,0,586,251,434,184,637.8562499999999,264.8283333333333,0.12536358833312988,3274,6196
ring,0,2,0.107358694076538,0,3240,271,1556,365,3240.0,271.6,0.12166738510131836,7980,3241
ring,0,3,0.1339507102966308,0,4380,271,2696,365,4323.0,302.4,0.1305086612701416,8507,85401
ring,0,5,0.1351270675659179,0,4380,271,2696,365,4209.0,287.6,0.13006877899169922,8467,25706997
mc1,2,2,0.1759309768676757,0,3668,633,1248,331,3668.0,773.5,0.1421511173248291,8498,4852
mc1,2,3,0.412255048751831,0,9135,5349,6665,607,9674.666666666666,6294.25,0.16603422164916992,9888,156948
mc1,2,5,18.29918670654297,0,139686,128409,137125,943,226237.7375,244142.47541666665,0.20878314971923828,12371,71680092
thyroid_allhyper,goitre.,2,0.0391569137573242,0,1192,380,550,271,1192.0,388.8,0.08936548233032227,4764,2081
thyroid_allhyper,goitre.,3,0.0936200618743896,0,3702,1060,2704,498,3861.2,1291.92,0.08519458770751953,6084,43745
thyroid_allhyper,goitre.,5,0.4213948249816894,0,12270,9628,11266,735,12227.01,10920.448,0.0987861156463623,6976,8303633
mammographics,1,2,0.0084273815155029,0,194,117,87,66,194.0,111.625,0.022357463836669922,1823,277
mammographics,1,3,0.0126581192016601,0,430,207,225,133,475.6354166666667,212.83166666666668,0.03229069709777832,2783,2048
mammographics,1,5,0.0141329765319824,0,489,245,280,165,534.6145833333334,261.12491666666665,0.03465843200683594,2928,44552
dresses,1,2,0.0450260639190673,0,2802,613,1058,224,2802.0,721.24,0.07194757461547852,7374,15226
dresses,1,3,0.1013212203979492,0,6301,1357,3067,297,7172.875,1626.44,0.09132814407348633,8874,878150
dresses,1,5,0.1330711841583252,0,7424,1676,3839,303,7148.199479166667,1856.2744166666666,0.09270834922790527,8931,1292028185
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,2,0.003612995147705,0,4,0,0,0,4.0,0.0,0.002300262451171875,4,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,3,0.0035583972930908,0,4,0,0,0,4.0,0.0,0.0018134117126464844,4,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0036661624908447,0,4,0,0,0,4.0,0.0,0.001979351043701172,4,11
thyroid_new_thyroid,2,2,0.0065014362335205,0,125,58,43,31,125.0,57.225,0.016471385955810547,1420,211
thyroid_new_thyroid,2,3,0.0076205730438232,0,176,71,89,44,191.75,69.7,0.021552324295043945,1910,1351
thyroid_new_thyroid,2,5,0.0077672004699707,0,183,77,96,50,194.509375,80.025,0.022580385208129883,1958,21700
Balance_UCI_,R,2,0.0079085826873779,0,210,164,75,75,210.0,165.2,0.023114681243896484,1920,211
Balance_UCI_,R,3,0.0152144432067871,0,658,164,307,75,687.5,164.0,0.03559398651123047,3260,1351
Balance_UCI_,R,5,0.0152633190155029,0,658,164,307,75,687.5,164.0,0.03531384468078613,3260,6196
vert2,NO,2,0.009390115737915,0,277,157,128,115,277.0,156.86,0.02597188949584961,2224,301
vert2,NO,3,0.015653371810913,0,686,224,456,157,774.0395833333333,228.16,0.03659391403198242,3296,2325
vert2,NO,5,0.0161943435668945,0,711,238,481,170,839.2421875,254.91666666666666,0.03889274597167969,3432,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,18.09827351570129,0,1225,1078,0,0,1225.0,1078.0,19.333123445510864,4849,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,111.6698386669159,0,13230,13083,0,0,13230.0,13083.0,30.7543363571167,8949,19650
rmftsa_sleepdata,3,2,0.0503637790679931,0,36,21,7,7,36.0,21.08,0.5293617248535156,708,37
rmftsa_sleepdata,3,3,0.0052490234375,0,36,21,7,7,36.0,20.56,0.009245157241821289,708,37
rmftsa_sleepdata,3,5,0.0061759948730468,0,36,21,7,7,36.0,20.8,0.009468555450439453,708,37
thoracic-surgery,1,2,0.0411090850830078,0,826,478,446,232,826.0,491.6,0.044980764389038086,3946,1082
thoracic-surgery,1,3,0.0828652381896972,0,3407,2444,1924,379,4170.666666666667,2664.866666666667,0.06977105140686035,6070,16262
thoracic-surgery,1,5,1.4842565059661863,0,18952,14776,10153,551,19833.725,29870.53,0.0915534496307373,8027,1550201
kc3,2,2,0.0943696498870849,0,6334,788,2650,347,6334.0,892.64,0.11539244651794434,11218,7022
kc3,2,3,0.1888306140899658,0,11834,4408,7861,486,9810.666666666666,4453.12,0.13074064254760742,12247,273938
kc3,2,5,8.219826221466064,0,98641,88653,93990,626,89579.51666666666,137029.116,0.15421032905578613,13883,182911211
tae,2,2,0.0071122646331787,0,121,69,49,33,121.0,66.375,0.01643657684326172,1416,137
tae,2,3,0.0083465576171875,0,200,123,84,58,234.90625,139.325,0.023419618606567383,2086,697
tae,2,5,0.0089194774627685,0,217,137,93,65,230.6546875,127.58125,0.024970293045043945,2177,6885
leaf,32,2,0.0218515396118164,0,1017,216,547,235,1017.0,223.52,0.06778430938720703,4371,2557
leaf,32,3,0.0320794582366943,0,1650,285,1180,344,1799.925,490.38,0.06129193305969238,5194,59712
leaf,32,5,0.0335385799407959,0,1736,333,1266,394,1988.1441666666667,766.898,0.06416082382202148,5397,14051256
australian,1,2,0.0201208591461181,0,822,320,364,242,822.0,330.4,0.047353267669677734,3942,904
australian,1,3,0.0416467189788818,0,1981,451,1267,364,1951.5833333333333,465.2,0.061987876892089844,5155,12384
australian,1,5,0.0434966087341308,0,2083,507,1363,408,2189.5,625.7,0.06444311141967773,5325,974982
dermatology,4,2,0.0427017211914062,0,2278,550,1330,417,2278.0,667.59,0.07806706428527832,6633,8912
dermatology,4,3,0.1093742847442627,0,6372,2051,5413,760,6465.5625,2821.06,0.09867668151855469,8037,392218
dermatology,4,5,1.425615310668945,0,32706,27245,31747,1244,42966.90375,45564.8655,0.11698007583618164,9468,334251744
Heart_Statlog__UCI_,2,2,0.0180513858795166,0,781,251,373,219,781.0,231.075,0.04436063766479492,3840,821
Heart_Statlog__UCI_,2,3,0.0297415256500244,0,1503,351,997,313,1570.425,397.475,0.05448269844055176,4780,10701
Heart_Statlog__UCI_,2,5,0.0318496227264404,0,1596,391,1088,337,1907.246875,473.395,0.05724072456359863,5015,760099
Census-Income_KDD__UCI_,50000+,2,5.509300947189331,0,13344,460,7602,485,13344.0,474.95,3.0188705921173096,16464,107881
Census-Income_KDD__UCI_,50000+,3,7.767579555511475,0,15482,1898,9550,688,14587.389583333334,2232.8016666666667,3.1383936405181885,16897,16649945
Census-Income_KDD__UCI_,50000+,5,31.23821330070496,0,36750,21673,30394,869,15812.264166666666,25852.3335,3.2292094230651855,17225,177318627413
japanese,+,2,0.0283653736114501,0,1387,293,580,266,1387.0,255.32,0.12549328804016113,5161,1892
japanese,+,3,0.0451858043670654,0,2330,443,1364,395,2399.4833333333336,585.26,0.07144713401794434,6117,37882
japanese,+,5,0.0489170551300048,0,2496,524,1524,455,2732.380833333333,1062.36,0.07442522048950195,6301,6508884
heart_hungarian,1,2,0.006030797958374,0,78,51,28,22,78.0,51.24,0.013646125793457031,1112,79
heart_hungarian,1,3,0.0070834159851074,0,133,89,50,39,141.5,93.86,0.018891572952270508,1686,299
heart_hungarian,1,5,0.00738525390625,0,143,99,57,46,152.275,96.3,0.020496606826782227,1831,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.356048583984375,0,301,251,182,131,301.0,251.28,0.35367894172668457,2325,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.6242284774780273,0,1356,436,990,186,1381.65,414.8,0.5103702545166016,4119,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.6484196186065674,0,1356,436,990,186,1381.45,400.64,0.5326590538024902,4228,68406
forest,h ,2,0.0810372829437255,0,5158,237,2171,263,5158.0,218.16,0.12557029724121094,10108,5887
forest,h ,3,0.0866081714630127,0,5450,301,2463,347,5219.8625,294.92,0.1177515983581543,10302,210043
forest,h ,5,0.0890812873840332,0,5493,325,2506,371,5211.698333333334,316.76966666666664,0.11719703674316406,10357,117038314
robot5,bottom_collision,2,0.0133984088897705,0,353,197,140,131,353.0,199.03,0.0345759391784668,2528,407
robot5,bottom_collision,3,0.0250024795532226,0,940,279,640,214,940.8166666666667,268.75333333333333,0.047762393951416016,3630,3683
robot5,bottom_collision,5,0.0259959697723388,0,978,297,678,226,1184.75625,359.42833333333334,0.05343294143676758,3966,122438
pen,6,2,0.0786762237548828,0,1490,182,446,229,1490.0,189.54,0.08801555633544922,5359,1771
pen,6,3,0.0997121334075927,0,1891,256,847,338,1861.5875,304.11,0.10079813003540039,5817,34280
pen,6,5,0.0969512462615966,0,1973,294,929,386,1850.7875,346.635,0.10001945495605469,5865,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,1.8704354763031008,0,1225,1078,0,0,1225.0,1078.0,1.5720226764678955,4849,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,9.552775859832764,0,13230,13083,0,0,13230.0,13083.0,2.380979299545288,8949,19650
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,5,67.31217288970947,0,97265,13083,0,0,97265.0,13083.0,3.0198562145233154,12349,2138410
robot3,slightly_moved,2,0.0119800567626953,0,379,309,167,145,379.0,307.26,0.08459806442260742,2628,407
robot3,slightly_moved,3,0.0360071659088134,0,1853,428,999,234,1996.1875,453.87,0.055243730545043945,4622,3683
robot3,slightly_moved,5,0.0377640724182128,0,1881,452,1027,247,2077.8175,523.0485,0.05398678779602051,4738,122438
DefaultofCreditCard,1,2,0.4278905391693115,0,6019,1438,2849,315,6019.0,1298.735,0.28716373443603516,10933,8912
DefaultofCreditCard,1,3,1.2166855335235596,0,16594,3594,8980,341,17303.679166666665,3857.6916666666666,0.3154788017272949,13252,392218
DefaultofCreditCard,1,5,1.993330478668213,0,23028,8495,13058,344,26134.836458333335,11634.314833333334,0.3320746421813965,13821,334251744
zoo,7,2,0.0105147361755371,0,312,153,184,129,312.0,151.32,0.03549981117248535,2336,667
zoo,7,3,0.0190298557281494,0,837,384,679,286,880.8,307.36,0.043219566345214844,3314,7807
zoo,7,5,0.0349459648132324,0,1644,706,1486,436,1393.825,860.026,0.048627376556396484,3733,443704
breast_tissue,gla,2,0.0109033584594726,0,387,92,159,53,387.0,99.9,0.02690601348876953,2636,667
