dataset_name,target_value,depth,Apriori_DP_fixed_qf05 (PS)-real_time_taken,Apriori_DP_fixed_qf05 (PS)-failed,Apriori_DP_fixed_qf05 (PS)-sgs_evaluated,Apriori_DP_fixed_qf05 (PS)-sgs_eval_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_quality_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_top_k_interesting,Apriori_DP_fixed_qf05 (PS)-e_est,Apriori_DP_fixed_qf05 (PS)-ei_est,Apriori_DP_fixed_qf05 (PS)-time_to_est,Apriori_DP_fixed_qf05 (PS)-sdfastest-esgs,Apriori_DP_fixed_qf05 (PS)-ub
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0036160945892333,0,4,0,0,0,4.0,0.0,0.0020029544830322266,4,11
thyroid_new_thyroid,2,2,0.0068311691284179,0,125,58,43,31,125.0,55.65,0.01638960838317871,1420,211
thyroid_new_thyroid,2,3,0.0080194473266601,0,176,71,89,44,196.59375,73.425,0.021982669830322266,1914,1351
thyroid_new_thyroid,2,5,0.0081984996795654,0,183,77,96,50,199.771875,77.17,0.022801637649536133,1970,21700
Balance_UCI_,R,2,0.0084700584411621,0,210,164,75,75,210.0,165.2,0.023701906204223633,1920,211
Balance_UCI_,R,3,0.0158100128173828,0,658,164,307,75,698.75,165.5,0.03654789924621582,3275,1351
Balance_UCI_,R,5,0.0156691074371337,0,658,164,307,75,687.5,164.0,0.03608345985412598,3260,6196
vert2,NO,2,0.0100445747375488,0,277,195,128,115,277.0,194.465,0.02644944190979004,2224,301
vert2,NO,3,0.019505500793457,0,881,312,475,164,1006.4833333333333,306.5516666666667,0.04044365882873535,3642,2325
vert2,NO,5,0.0208723545074462,0,927,336,514,177,1080.9913541666667,334.466,0.04312896728515625,3762,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,18.33159136772156,0,1225,1078,0,0,1225.0,1078.0,19.28292727470398,4849,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,111.09130811691284,0,13230,13083,0,0,13230.0,13083.0,31.06355595588684,8949,19650
rmftsa_sleepdata,3,2,0.0511748790740966,0,36,21,7,7,36.0,20.92,0.5399978160858154,708,37
rmftsa_sleepdata,3,3,0.0054571628570556,0,36,21,7,7,36.0,21.48,0.009562492370605469,708,37
rmftsa_sleepdata,3,5,0.0068182945251464,0,36,21,7,7,36.0,20.84,0.009433269500732422,708,37
thoracic-surgery,1,2,0.0448884963989257,0,826,623,446,228,826.0,627.0,0.04623270034790039,3946,1082
thoracic-surgery,1,3,0.1437349319458007,0,5707,4354,2904,392,6419.083333333333,4462.333333333333,0.07582426071166992,6729,16262
thoracic-surgery,1,5,6.184086799621582,0,56383,53886,30093,497,71696.02916666666,64511.4,0.11281752586364746,9741,1550201
kc3,2,2,0.0967888832092285,0,6334,2732,2650,352,6334.0,2803.92,0.11992192268371582,11218,7022
kc3,2,3,1.1060314178466797,0,51105,34178,40845,612,58351.0,37470.16,0.18082666397094727,15784,273938
kc3,2,5,1155.5019867420197,0,1789554,1434144,1735973,1061,1572769.8033333332,1878586.6493333334,0.20610928535461426,18557,182911211
tae,2,2,0.0067782402038574,0,121,69,49,33,121.0,67.425,0.01699233055114746,1416,137
tae,2,3,0.0080201625823974,0,200,123,84,58,210.65625,120.525,0.02312755584716797,2030,697
tae,2,5,0.0084614753723144,0,217,137,93,65,232.73125,126.59375,0.02543020248413086,2189,6885
leaf,32,2,0.0217928886413574,0,1017,440,547,239,1017.0,462.0,0.05038809776306152,4371,2557
leaf,32,3,0.0570554733276367,0,3140,1610,2540,372,3917.7916666666665,1659.9733333333334,0.07074594497680664,6121,59712
leaf,32,5,0.1772317886352539,0,6569,4073,5967,475,7547.1866666666665,4987.469666666667,0.0828254222869873,6966,14051256
australian,1,2,0.0203323364257812,0,822,500,364,252,822.0,493.2,0.04896831512451172,3942,904
australian,1,3,0.0728125572204589,0,3939,803,2596,407,4911.25,1208.0666666666666,0.07567095756530762,6245,12384
australian,1,5,0.0806264877319336,0,4256,930,2886,478,5295.25,1568.57,0.08069920539855957,6557,974982
dermatology,4,2,0.0419905185699462,0,2278,1321,1330,397,2278.0,1330.23,0.0798187255859375,6633,8912
dermatology,4,3,0.3487904071807861,0,18548,6986,15955,742,21779.35,9042.33,0.14579200744628906,10297,392218
dermatology,4,5,11.040100574493408,0,135518,86311,132911,1203,135785.1925,136959.526,0.15003132820129395,11959,334251744
Heart_Statlog__UCI_,2,2,0.01835298538208,0,781,434,373,220,781.0,428.025,0.04458975791931152,3840,821
Heart_Statlog__UCI_,2,3,0.0539863109588623,0,3141,619,2158,366,3744.5125,885.105,0.06577062606811523,5826,10701
Heart_Statlog__UCI_,2,5,0.0584979057312011,0,3362,726,2375,403,3714.2184375,1204.8075,0.06766796112060547,5858,760099
Census-Income_KDD__UCI_,50000+,2,13.880024433135986,0,60149,1911,18688,532,60149.0,2255.92,4.478475093841553,34964,107881
Census-Income_KDD__UCI_,50000+,3,22.28053379058838,0,75780,10314,31373,829,72060.05,23547.606666666667,4.732263565063477,36475,16649945
Census-Income_KDD__UCI_,50000+,5,163.67617678642273,0,263318,175104,196563,1195,247817.45375,635851.8408333333,4.855271577835083,37929,177318627413
japanese,+,2,0.0283887386322021,0,1387,470,580,287,1387.0,481.0,0.12829113006591797,5161,1892
japanese,+,3,0.0687892436981201,0,3815,772,2393,455,3760.041666666667,1035.58,0.07814645767211914,6603,37882
japanese,+,5,0.0798115730285644,0,4248,962,2794,546,4982.908333333333,1889.7623333333333,0.08371448516845703,6979,6508884
heart_hungarian,1,2,0.0065219402313232,0,78,51,28,22,78.0,50.28,0.013447046279907227,1112,79
heart_hungarian,1,3,0.0070505142211914,0,133,89,50,39,145.675,92.58,0.019740581512451172,1706,299
heart_hungarian,1,5,0.0074880123138427,0,143,99,57,46,146.71875,94.135,0.021046876907348633,1781,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.3509440422058105,0,301,251,182,131,301.0,251.52,0.3622894287109375,2325,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.6171071529388428,0,1356,436,990,242,1380.85,438.0,0.5337796211242676,4126,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.6728146076202393,0,1356,436,990,242,1377.15,386.88,0.5513429641723633,4205,68406
forest,h ,2,0.0808246135711669,0,5158,460,2171,283,5158.0,499.445,0.130173921585083,10108,5887
forest,h ,3,0.1059222221374511,0,6501,595,3514,409,6227.547916666666,1124.9716666666666,0.12870478630065918,10866,210043
forest,h ,5,0.1090641021728515,0,6633,658,3646,453,6528.548958333334,1269.3175,0.1295316219329834,10961,117038314
robot5,bottom_collision,2,0.0330333709716796,0,353,274,140,132,353.0,282.88,0.03575754165649414,2528,407
robot5,bottom_collision,3,0.0409045219421386,0,1641,529,890,266,1790.7458333333334,569.7033333333334,0.057607173919677734,4416,3683
robot5,bottom_collision,5,0.0433697700500488,0,1881,627,1130,312,2160.2925,853.3004999999999,0.08188748359680176,4758,122438
pen,6,2,0.081026554107666,0,1490,382,446,247,1490.0,447.12,0.0914304256439209,5359,1771
pen,6,3,0.1399283409118652,0,3355,611,2311,440,3537.3875,909.09,0.1115882396697998,6509,34280
pen,6,5,0.1514859199523925,0,3706,723,2662,565,3754.79375,1464.0345,0.1144552230834961,6661,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,1.834787368774414,0,1225,1078,0,0,1225.0,1078.0,1.6077995300292969,4849,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,9.343292474746704,0,13230,13083,0,0,13230.0,13083.0,2.431957721710205,8949,19650
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,5,65.80915474891663,0,97265,13083,0,0,97265.0,13083.0,3.0976455211639404,12349,2138410
robot3,slightly_moved,2,0.0121769905090332,0,379,326,167,146,379.0,324.27,0.08496451377868652,2628,407
robot3,slightly_moved,3,0.0399689674377441,0,2134,888,1026,258,2189.96875,1056.105,0.055333852767944336,4736,3683
robot3,slightly_moved,5,0.0569024085998535,0,2614,1087,1473,284,3361.7715625,1342.7235,0.06395459175109863,5421,122438
DefaultofCreditCard,1,2,0.4257616996765136,0,6019,2573,2849,351,6019.0,2736.445,0.27316951751708984,10933,8912
DefaultofCreditCard,1,3,2.676490306854248,0,44307,12367,26874,436,55688.71041666667,17719.948333333334,0.36815500259399414,15649,392218
DefaultofCreditCard,1,5,15.399278402328491,0,109682,53372,60214,453,287062.61302083335,164844.951,0.42510199546813965,18247,334251744
zoo,7,2,0.010831594467163,0,312,219,184,131,312.0,216.36,0.03605318069458008,2336,667
zoo,7,3,0.0246307849884033,0,1183,647,802,313,1408.4,662.48,0.048768043518066406,3889,7807
zoo,7,5,0.0771982669830322,0,3391,2138,3008,509,3294.43,2707.782,0.060256242752075195,4605,443704
breast_tissue,gla,2,0.023667573928833,0,387,92,159,53,387.0,94.77,0.027569293975830078,2636,667
breast_tissue,gla,3,0.01495361328125,0,475,159,221,106,478.06875,151.335,0.03249621391296387,2988,7807
breast_tissue,gla,5,0.0142087936401367,0,550,232,294,152,483.0525,161.181,0.03413891792297363,3091,443704
flare, B,2,0.0106167793273925,0,231,170,90,84,231.0,165.1,0.027000904083251953,1941,862
flare, B,3,0.0219039916992187,0,849,465,374,179,936.8333333333334,487.43333333333334,0.04498291015625,3331,11522
flare, B,5,0.0386443138122558,0,1589,661,1019,332,1510.55,833.5283333333333,0.05153465270996094,3789,862190
banana,1,2,0.006502628326416,0,36,24,13,13,36.0,24.0,0.011875629425048828,708,37
banana,1,3,0.006300926208496,0,36,24,13,13,36.0,24.0,0.012052297592163086,708,37
banana,1,5,0.0065445899963378,0,36,24,13,13,36.0,24.0,0.011804819107055664,708,37
polish_bankruptcy_2year,1,2,0.79827880859375,0,32386,27521,13182,553,32386.0,27104.34,0.3560624122619629,25555,32641
polish_bankruptcy_2year,1,3,50.81261134147644,0,1771345,403323,858120,983,1999743.0,1242801.2566666666,0.6125624179840088,46845,2763776
polish_bankruptcy_3year,1,2,0.8737528324127197,0,32640,29135,13845,601,32640.0,29071.275,0.3693997859954834,25655,32641
polish_bankruptcy_3year,1,3,58.62314295768738,0,2034862,616650,951201,930,2254389.125,1499691.55,0.6431686878204346,48184,2763776
qualitative,B,2,0.0083694458007812,0,154,95,60,52,154.0,92.82,0.022799015045166016,1618,172
qualitative,B,3,0.0114414691925048,0,321,168,189,127,359.7708333333333,163.51166666666666,0.047135353088378906,2436,988
qualitative,B,5,0.0120449066162109,0,388,208,256,176,413.05875,211.75766666666667,0.032888174057006836,2673,12616
mfeat-morphological,8,2,0.0095522403717041,0,192,101,42,39,192.0,98.8,0.023092985153198242,1821,232
mfeat-morphological,8,3,0.014803409576416,0,351,241,121,110,369.4125,244.815,0.03288745880126953,2565,1562
mfeat-morphological,8,5,0.017068862915039,0,516,339,223,167,515.1048958333333,337.02833333333336,0.03915691375732422,3053,27896
fourclass,1,2,0.0050771236419677,0,36,19,12,12,36.0,18.8,0.009837150573730469,708,37
fourclass,1,3,0.0050163269042968,0,36,19,12,12,36.0,18.76,0.009801626205444336,708,37
fourclass,1,5,0.0050215721130371,0,36,19,12,12,36.0,18.6,0.009578227996826172,708,37
liver,1,2,0.0104501247406005,0,300,246,131,122,300.0,246.12,0.02778029441833496,2324,301
liver,1,3,0.0272941589355468,0,1340,413,634,171,1429.5,427.44,0.04978132247924805,4070,2325
liver,1,5,0.0298798084259033,0,1411,424,671,173,1531.7875,418.85,0.046827077865600586,4239,55455
badges2,1,2,0.0121409893035888,0,355,282,181,145,355.0,286.65,0.0312647819519043,2530,466
badges2,1,3,0.0317888259887695,0,1669,438,915,302,1862.2416666666666,547.3866666666667,0.05113029479980469,4429,4526
badges2,1,5,0.0356159210205078,0,1832,511,1040,365,1916.47875,599.6206666666667,0.054544925689697266,4582,174437
kc1-binary,1,2,0.4670488834381103,0,30425,5286,18862,422,30425.0,4954.44,0.25713086128234863,24790,42196
kc1-binary,1,3,2.736163377761841,0,125631,37535,110957,628,175383.575,92367.67,0.3409900665283203,30198,4065076
kc1-binary,1,5,776.4673452377319,0,1077923,975290,1034298,768,2017318.26125,4426937.5465,0.37450265884399414,31703,16803008524
tao,black,2,0.0056455135345458,0,36,22,12,12,36.0,22.48,0.010831356048583984,708,37
tao,black,3,0.0060780048370361,0,36,22,12,12,36.0,22.12,0.010319709777832031,708,37
tao,black,5,0.0060322284698486,0,36,22,12,12,36.0,22.16,0.010245561599731445,708,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,58.74946546554565,0,5050,2800,2327,362,5050.0,2809.0,51.227997064590454,10000,5051
breast_cancer_wis_pro2,R,2,0.2363317012786865,0,8796,3879,3938,370,8796.0,5127.54,1.0392467975616455,13250,11326
breast_cancer_wis_pro2,R,3,1.9979724884033203,0,54605,8943,40919,447,84259.575,9586.72,0.19768261909484863,18826,562626
breast_cancer_wis_pro2,R,5,2.270961046218872,0,65372,15573,49977,546,154513.5225,23996.126,0.2184748649597168,21229,612422931
soybean_small,D3,2,0.0146825313568115,0,493,261,313,168,493.0,257.1,0.038445472717285156,2958,1712
soybean_small,D3,3,0.0313856601715087,0,1532,757,1142,342,1918.6875,824.35,0.056121826171875,4461,32568
soybean_small,D3,5,0.0581448078155517,0,2797,1219,2403,447,3338.275,1754.6425,0.0668950080871582,5059,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0059518814086914,0,10,8,0,0,10.0,8.0,0.006381988525390625,304,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0053744316101074,0,10,8,0,0,10.0,8.0,0.006173133850097656,304,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0055005550384521,0,10,8,0,0,10.0,8.0,0.0062901973724365234,304,11
semeion,8,2,3.2955424785614014,0,128783,84484,56836,807,128783.0,92867.19,0.6475653648376465,51112,131329
semeion,8,3,348.0550558567047,0,10014640,2608389,7083253,1378,12610079.425,7501555.945,1.0967931747436523,85621,22370049
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,1.394517421722412,0,80200,424,41287,176,80200.0,422.0,0.4090428352355957,40300,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,1.3612990379333496,0,80200,424,41287,176,80200.0,432.0,0.41264939308166504,40300,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,1.3873090744018557,0,80200,424,41287,176,80200.0,432.0,0.4373795986175537,40301,84280006981
molecular_splice,IE,2,0.6802568435668945,0,28729,5518,13007,581,28729.0,7961.09,0.3159363269805908,24088,41617
molecular_splice,IE,3,3.1371779441833496,0,112775,6453,96162,763,696008.0375,35142.958333333336,0.4814310073852539,35588,3981553
molecular_splice,IE,5,3.1827077865600586,0,113192,6670,96579,808,793545.9291666667,73540.67841666666,0.5224268436431885,36754,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0402667522430419,0,1900,1830,1832,234,1900.0,1830.0,0.09581255912780762,6030,8516
audiology_std,cochlear_noise_and_heredity,3,0.7303452491760254,0,36120,36050,36052,397,36120.0,36050.0,0.16093707084655762,11830,366276
automobile,-1,2,0.041365623474121,0,2387,721,1141,283,2387.0,788.46,0.07598090171813965,6809,5996
automobile,-1,3,0.1165797710418701,0,6841,2872,5322,449,7164.425,3320.6666666666665,0.09903621673583984,8687,215930
automobile,-1,5,0.8194034099578857,0,20189,10454,18634,660,19653.106666666667,26552.379333333334,0.11242175102233887,9709,122607452
volcanoes-d2,3,2,0.0099179744720458,0,78,55,17,17,78.0,54.78,0.01896524429321289,1112,79
volcanoes-d2,3,3,0.0112507343292236,0,125,86,36,36,132.6,84.6,0.02649974822998047,1721,299
volcanoes-d2,3,5,0.0114099979400634,0,125,86,36,36,133.225,87.9,0.027204275131225586,1741,299
grammatical_a2,1,2,0.4690268039703369,0,20308,4524,19554,748,20308.0,3278.1,0.36325550079345703,20698,718202
grammatical_a2,1,3,3.1989846229553223,0,139101,97372,138347,1002,139804.3,109505.2,0.6652631759643555,25043,286563398
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,3.253344774246216,0,325,275,0,0,325.0,275.0,3.4022464752197266,2425,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,7.019699335098267,0,1575,1525,0,0,1575.0,1525.0,4.90789532661438,4325,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,28.01887822151184,0,7825,4650,0,0,7825.0,4650.0,6.81272029876709,6625,68406
analcatdata_authorship,4,2,0.5789566040039062,0,34459,1018,14289,626,34459.0,1768.5,0.4519197940826416,26368,36047
analcatdata_authorship,4,3,0.6690704822540283,0,39202,1584,19031,807,38310.4,3817.7766666666666,0.3268740177154541,27340,3208363
analcatdata_authorship,4,5,0.7110264301300049,0,40214,2037,20043,904,36835.0125,4428.6078333333335,0.3247103691101074,27183,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,17.421109676361084,0,1130,990,811,141,1130.0,990.995,20.97424006462097,4649,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,97.70580720901488,0,11595,990,9658,141,11524.833333333334,991.7,33.81954097747803,8569,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,97.54300427436829,0,11595,990,9658,141,11556.166666666666,990.29,33.67095899581909,8563,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0288927555084228,0,561,493,244,189,561.0,493.35,0.5885465145111084,3233,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.1177539825439453,0,4067,3999,1973,394,4004.4125,3970.56,0.08933329582214355,5917,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,2.9341139793396,0,29141,14179,17329,549,45720.52375,18316.1055,0.13346219062805176,9362,284274
cmc,3,2,0.0162086486816406,0,465,388,195,160,465.0,376.8,0.0385136604309082,2930,466
cmc,3,3,0.0614387989044189,0,2833,1906,1244,316,3091.875,2144.25,0.06547403335571289,5259,4526
cmc,3,5,0.4107577800750732,0,9759,6456,5872,439,12696.034375,9175.665,0.08535075187683105,6993,174437
Adult_UCI_,>50K,2,0.2484476566314697,0,3338,402,822,228,3338.0,481.14,0.2322838306427002,8098,4852
Adult_UCI_,>50K,3,0.3342101573944092,0,4541,695,1621,350,4646.65625,1157.085,0.25197696685791016,8995,156948
Adult_UCI_,>50K,5,0.3732912540435791,0,5004,977,2053,439,5466.7728125,1291.41,0.2578144073486328,9245,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0112252235412597,0,7,5,4,4,7.0,4.89,0.007774829864501953,204,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.011127233505249,0,7,5,4,4,7.0,4.98,0.004811525344848633,204,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.0110981464385986,0,7,5,4,4,7.0,4.98,0.004702568054199219,204,11
monks1,0,2,0.0198795795440673,0,137,119,80,80,137.0,117.6,0.020558595657348633,1517,154
monks1,0,3,0.0131869316101074,0,479,461,363,179,489.90000000000003,461.49333333333334,0.03666973114013672,2711,834
monks1,0,5,0.0294525623321533,0,1144,726,979,194,1157.1216666666667,672.26,0.047704219818115234,3757,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.3575220108032226,0,21610,6816,10606,460,21610.0,7212.915,0.21763825416564941,20889,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,4.17188286781311,0,194031,7609,115760,469,247773.025,8699.865,0.31801700592041016,27695,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,4.183897256851196,0,194046,7609,115773,469,194680.975,6754.065,0.29151105880737305,26518,16514324978
grammatical_a1,1,2,1.4853243827819824,0,81793,9366,76207,689,81793.0,9824.88,0.5880253314971924,41292,711029
grammatical_a1,1,3,9.333509922027588,0,428891,283625,423305,892,359549.875,313243.76,0.893693208694458,45348,282279309
mfeat-zernike,8,2,0.356691837310791,0,17766,10603,7357,516,17766.0,11282.82,0.27068424224853516,18888,17767
mfeat-zernike,8,3,9.353164434432983,0,386016,71922,301513,697,488550.50833333336,131586.84,0.38733625411987305,30248,1107603
mfeat-zernike,8,5,547.2885818481445,0,1024868,373201,939345,804,2178118.4541666666,815155.921,0.4272117614746094,33543,1906413390
twonorm,1,2,0.11063814163208,0,3240,413,1538,333,3240.0,434.8,0.12809109687805176,7980,3241
twonorm,1,3,0.1535751819610595,0,4948,413,3246,333,4567.833333333333,393.6,0.15579509735107422,8714,85401
twonorm,1,5,0.153637409210205,0,4948,413,3246,333,5329.166666666667,452.0,0.1406867504119873,8859,25706997
auto7_1,class3,2,0.0213456153869628,0,780,733,382,242,780.0,734.37,0.051473379135131836,3839,781
auto7_1,class3,3,0.1510901451110839,0,8230,6601,4037,469,8204.7875,6562.725,0.0896751880645752,7297,9920
auto7_1,class3,5,2.1132795810699463,0,40197,13794,25452,592,85353.8521875,34281.84825,0.1300358772277832,10820,667928
grammatical_b4,1,2,4.049451351165772,0,237512,8370,204839,744,237512.0,11792.32,0.9728832244873047,69884,701521
grammatical_b4,1,3,8.876559495925903,0,444937,118428,412255,897,509604.5333333333,318266.50666666665,1.2248342037200928,73384,276633905
wave2,2,2,0.3529083728790283,0,12880,1846,6245,487,12880.0,2096.8,0.278702974319458,16060,12881
wave2,2,3,0.707728385925293,0,23622,2331,16987,511,61730.666666666664,5490.666666666667,0.2945859432220459,20010,682801
wave2,2,5,0.7461166381835938,0,24810,2803,18175,511,29675.166666666668,3260.5333333333333,0.27556538581848145,18728,847361193
volcanoes-d1,3,2,0.0099530220031738,0,78,56,15,15,78.0,55.68,0.02043318748474121,1112,79
volcanoes-d1,3,3,0.0115447044372558,0,128,89,35,35,135.6,89.92,0.030785799026489258,1758,299
volcanoes-d1,3,5,0.0114514827728271,0,128,89,35,35,135.25,90.8,0.02733778953552246,1752,299
mfeat-fourier,8,2,0.913790225982666,0,46360,22343,20436,509,46360.0,25425.04,0.3723423480987549,30604,46361
mfeat-fourier,8,3,28.592079162597656,0,1005947,47858,886625,702,2079369.5,194653.22666666665,0.6447658538818359,49125,4682665
mfeat-fourier,8,5,54.65995836257935,0,1121678,94023,1002356,804,3792589.43,4673322.384000001,0.6945996284484863,53510,21286477101
breast,recurrence-events,2,0.0136349201202392,0,476,274,217,131,476.0,273.0,0.0356290340423584,2941,862
breast,recurrence-events,3,0.0313913822174072,0,1538,883,753,219,1851.6875,879.1,0.050009965896606445,4521,11522
breast,recurrence-events,5,0.0646579265594482,0,2742,1575,1170,229,2927.584375,1860.345,0.05682086944580078,5135,862190
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,2,3.0781455039978027,0,301,251,182,148,301.0,251.4,3.5846445560455322,2325,326
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,3,6.274353265762329,0,1356,436,990,221,1369.5,412.04,5.232221603393555,4111,2626
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,5,6.298281669616699,0,1356,436,990,221,1370.95,417.6,5.393417596817017,4239,68406
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,2,33.02878952026367,0,325,275,0,0,325.0,275.0,49.8741500377655,2425,326
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,3,72.96537399291992,0,1575,1525,0,0,1575.0,1525.0,73.08561444282532,4325,2626
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,5,458.80671977996826,0,7825,4650,0,0,7825.0,4650.0,101.8791491985321,6625,68406
horse_colic_outcome,2,2,0.0358164310455322,0,70,0,36,0,70.0,0.0,1.5082380771636963,70,2486
horse_colic_outcome,2,3,0.0077435970306396,0,70,0,36,0,70.0,0.0,0.0072362422943115234,70,57226
horse_colic_outcome,2,5,0.0069522857666015,0,70,0,36,0,70.0,0.0,0.007076263427734375,70,13077135
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,2,0.0978775024414062,0,3259,1421,1607,300,3259.0,1432.4,0.08714652061462402,7999,4951
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,3,0.635906457901001,0,19577,4061,10340,387,21077.333333333332,4038.133333333333,0.11897397041320801,11092,161800
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,5,0.6328620910644531,0,24112,4077,13370,387,26856.416666666668,4462.8,0.12579965591430664,11736,75449320
wall4,Slight-Right-Turn,2,0.0089564323425292,0,82,59,33,33,82.0,59.46,0.018856525421142578,1116,137
wall4,Slight-Right-Turn,3,0.0102548599243164,0,156,120,78,75,157.65,119.6,0.027422189712524414,1786,697
wall4,Slight-Right-Turn,5,0.0111250877380371,0,180,138,98,90,179.075,136.24,0.05059099197387695,2077,2517
hayes,2,2,0.0059225559234619,0,81,48,35,29,81.0,47.1,0.014496803283691406,1115,121
hayes,2,3,0.006704568862915,0,121,64,71,44,125.75,61.7,0.019095897674560547,1589,576
hayes,2,5,0.0066854953765869,0,121,64,71,44,138.075,65.1,0.020595788955688477,1678,1941
analcatdata_germangss,4,2,0.0083489418029785,0,171,134,27,25,171.0,137.25,0.019142627716064453,1718,172
analcatdata_germangss,4,3,0.0139460563659667,0,514,269,128,71,554.3625,289.71,0.03082585334777832,2955,988
analcatdata_germangss,4,5,0.0153865814208984,0,572,286,155,77,517.190625,232.7175,0.031389474868774414,3035,12616
thyroid_allhypo,primary hypothyroid.,2,0.0374782085418701,0,1099,775,556,289,1099.0,753.94,0.06409907341003418,4564,2081
thyroid_allhypo,primary hypothyroid.,3,0.2650465965270996,0,8950,6048,5880,593,10610.075,8013.8133333333335,0.10954451560974121,7788,43745
thyroid_allhypo,primary hypothyroid.,5,16.750514268875122,0,145558,92666,130495,1111,204128.208125,193747.95583333334,0.15700006484985352,11402,8303633
user,High,2,0.0085418224334716,0,191,147,73,71,191.0,144.97,0.02205967903137207,1820,211
user,High,3,0.0147745609283447,0,592,149,326,71,622.3395833333333,144.305,0.03243613243103027,3025,1351
user,High,5,0.0147795677185058,0,592,149,326,71,638.4499999999999,148.32666666666665,0.03275728225708008,3068,21700
thyroid_dis,discordant.,2,0.043879747390747,0,1390,1163,578,300,1390.0,1155.18,0.06973624229431152,5164,2081
thyroid_dis,discordant.,3,0.4206576347351074,0,15428,11772,7693,540,18079.4,12085.926666666666,0.129103422164917,9438,43745
thyroid_dis,discordant.,5,97.94633054733276,0,420564,330172,298168,973,534433.4091666667,572051.8786666667,0.18469977378845215,14262,8303633
synthetic_control,4,2,0.2221982479095459,0,11868,1232,7895,855,11868.0,1279.08,0.19372200965881348,15440,28921
synthetic_control,4,3,0.493748664855957,0,26157,4978,22184,1134,23321.325,9629.82,0.22082209587097168,16759,2304201
synthetic_control,4,5,1.503692388534546,0,44724,13589,40751,1221,93943.63875,173475.7095,0.2417445182800293,18282,6500162589
titanic,1,2,0.0060946941375732,0,36,26,17,16,36.0,25.76,0.011826276779174805,708,37
titanic,1,3,0.0062038898468017,0,48,38,25,24,47.483333333333334,37.46666666666667,0.015919208526611328,1053,93
titanic,1,5,0.00600266456604,0,48,38,25,24,49.46666666666667,39.13333333333333,0.015950918197631836,1075,93
secom,1,2,0.4003159999847412,0,19306,18684,8999,627,19306.0,18681.74,0.2594776153564453,19696,19307
