dataset_name,target_value,depth,DFS_BSD_DP (PS)-real_time_taken,DFS_BSD_DP (PS)-failed,DFS_BSD_DP (PS)-sgs_evaluated,DFS_BSD_DP (PS)-sgs_eval_interesting,DFS_BSD_DP (PS)-sgs_quality_interesting,DFS_BSD_DP (PS)-sgs_top_k_interesting,DFS_BSD_DP (PS)-e_est,DFS_BSD_DP (PS)-ei_est,DFS_BSD_DP (PS)-time_to_est,DFS_BSD_DP (PS)-sdfastest-esgs,DFS_BSD_DP (PS)-ub
bach, C#d,5,0.5156750679016113,0,29218,2858,2857,938,7080.8727499999995,1753.6043333333332,0.06779789924621582,3521,2138410
ED_LVL_3_3_EqualDist_Random-Synthetic__2_20_1000000_,1,2,29.817412614822388,0,76401,76401,38263,673,76401.0,76401.0,16.483527660369873,40302,80201
polish_bankruptcy_1year,1,2,0.3169648647308349,0,14409,1622,1454,494,32186.07,1912.35,0.522345781326294,25558,32897
polish_bankruptcy_1year,1,3,1.5978271961212158,0,86689,6612,5428,1249,120212.09833333333,11345.91,0.3717012405395508,26540,2796417
polish_bankruptcy_1year,1,5,19.281157970428467,0,1244141,131522,118017,2633,2335097.141291667,170624.97083333333,0.3787221908569336,27945,8987138113
coil2000,1,2,1.830451250076294,0,82626,11794,6885,1136,109992.475,7347.35,0.6379621028900146,37552,211576
coil2000,1,3,12.638957500457764,0,585210,94248,57148,1762,1454257.6666666667,249632.6,0.7580914497375488,42274,45771376
coil2000,1,5,453.70777320861816,0,19236438,4068103,2602429,4931,137118416.09947917,20581033.5325,0.8474709987640381,48161,959528325406
robot2,back_col,2,0.0110197067260742,0,317,288,147,135,330.34,261.39,0.042650699615478516,2530,407
robot2,back_col,3,0.0249817371368408,0,1257,401,315,209,1322.3266666666666,407.4666666666667,0.0465545654296875,3623,3683
robot2,back_col,5,0.0410199165344238,0,2517,458,374,264,2027.374625,385.9755,0.05029582977294922,3803,122438
EqualDist_Random-Synthetic__2_7_5349_,1,2,0.0238823890686035,0,553,553,269,204,554.35,554.35,0.05151867866516113,3437,631
EqualDist_Random-Synthetic__2_7_5349_,1,3,0.1131834983825683,0,4722,4014,2246,476,4995.733333333334,3795.758333333333,0.08879733085632324,6304,7176
EqualDist_Random-Synthetic__2_7_5349_,1,5,0.5235276222229004,0,34268,5881,3647,597,26685.497291666667,4684.889583333334,0.11168813705444336,8055,384168
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,2,0.0033962726593017,0,9,9,0,0,9.0,9.0,0.00642848014831543,306,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,3,0.0035071372985839,0,9,9,0,0,9.0,9.0,0.005931377410888672,306,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,5,0.0033085346221923,0,9,9,0,0,9.0,9.0,0.005858659744262695,306,11
auto6_3,class1,2,0.1991076469421386,0,11533,2747,2331,529,11867.8,2383.35,0.17113351821899414,15557,12091
auto6_3,class1,3,1.13934063911438,0,95718,3352,3137,762,102719.37083333333,3914.491666666667,0.20657920837402344,18280,620776
auto6_3,class1,5,1.919645071029663,0,176386,3428,3215,769,181719.5609375,5474.566666666667,0.21105217933654785,18356,722277712
grammatical_b1,1,2,3.1800050735473637,0,197421,7206,6697,1497,209024.13,5200.44,0.609912633895874,42301,719401
grammatical_b1,1,3,36.994080781936646,0,2353463,69555,55629,3351,834878.2233333334,20147.113333333335,0.8369340896606445,43388,287281600
EqualDist_Random-Synthetic__2_10_7463_,1,2,0.0473468303680419,0,1163,1163,567,273,1165.0,1165.0,0.0845499038696289,4952,1276
EqualDist_Random-Synthetic__2_10_7463_,1,3,0.3597879409790039,0,15637,11553,6427,675,16131.5,10150.333333333334,0.13554096221923828,9294,20876
EqualDist_Random-Synthetic__2_10_7463_,1,5,2.182856559753418,0,130500,18420,11302,846,120800.9375,13757.791666666666,0.1707444190979004,11647,2369936
volcanoes-a1,4,2,0.0057921409606933,0,61,42,22,22,57.66,42.305,0.01708507537841797,1014,79
volcanoes-a1,4,3,0.0073070526123046,0,121,61,41,41,110.28125,59.446666666666665,0.02246379852294922,1438,299
volcanoes-a1,4,5,0.0071485042572021,0,121,61,41,41,114.23208333333334,61.445,0.0227053165435791,1467,299
vert3,NO,2,0.0091137886047363,0,265,196,115,115,256.0925,175.34,0.028137922286987305,2226,301
vert3,NO,3,0.0201880931854248,0,1153,297,205,179,975.0054166666666,243.42000000000002,0.039588212966918945,3249,2325
vert3,NO,5,0.0259394645690917,0,1677,312,226,194,1218.0023333333334,243.55608333333333,0.040900230407714844,3280,55455
CongressionalVotingRecords_UCI_,republican,2,0.0178983211517334,0,706,345,230,211,1102.8575,260.205,0.05314469337463379,4650,1177
CongressionalVotingRecords_UCI_,republican,3,0.0407531261444091,0,2212,577,524,355,2377.4191666666666,608.475,0.0583643913269043,5061,18473
CongressionalVotingRecords_UCI_,republican,5,0.1288232803344726,0,8290,1233,1232,750,11744.964442708333,3324.26425,0.06866049766540527,5591,1925357
pitt2_2,WOOD,2,0.0060338973999023,0,161,52,27,27,151.505,52.87,0.01756596565246582,1325,277
pitt2_2,WOOD,3,0.0083916187286376,0,340,77,40,40,312.35333333333335,69.50666666666666,0.0225067138671875,1710,2048
pitt2_2,WOOD,5,0.0089988708496093,0,401,79,41,41,437.78429166666666,85.385,0.025783061981201172,1902,44552
statlog_vehicle,opel,2,0.0505003929138183,0,2453,993,639,332,2521.0,605.08,0.0820455551147461,7174,2629
statlog_vehicle,opel,3,0.1973938941955566,0,12173,1726,1386,570,8272.48,1724.8,0.09510469436645508,7969,62269
statlog_vehicle,opel,5,0.6431782245635986,0,44013,4271,3832,1046,61829.716,9713.872,0.11054515838623047,9025,15082603
pitt2_1,DECK,2,0.0066852569580078,0,192,72,39,39,183.205,76.055,0.020669221878051758,1625,277
pitt2_1,DECK,3,0.0095977783203125,0,421,118,58,58,433.71416666666664,119.77333333333334,0.026632308959960938,2136,2048
pitt2_1,DECK,5,0.0105373859405517,0,492,125,60,60,627.4056145833333,126.86375,0.029663801193237305,2326,44552
grammatical_a8,1,2,1.4700946807861328,0,86963,3735,3444,1390,131283.475,1463.8,0.4398174285888672,27592,708646
grammatical_a8,1,3,19.54272699356079,0,1250327,38687,38347,3662,372103.55,9664.225,0.6569664478302002,28219,280860826
grammatical_a6,1,2,1.058473825454712,0,59196,3801,3460,1203,74110.37,1859.81,0.5310547351837158,16198,715807
grammatical_a6,1,3,20.739320039749146,0,1264854,60692,60348,3903,595984.67875,33231.066666666666,0.5728905200958252,18519,285130587
auto6_2,class5,2,0.2057356834411621,0,11612,1291,846,159,11861.6,1886.575,0.2169487476348877,15557,12091
auto6_2,class5,3,0.9672732353210448,0,59068,5377,3832,1007,222132.6625,11987.666666666666,0.2643764019012451,21594,620776
auto6_2,class5,5,3.3082218170166016,0,278979,5326,4396,1114,495914.2452083333,15188.5975,0.29245567321777344,22485,722277712
auto1,class1,2,0.0259201526641845,0,801,798,405,233,801.0,792.6,0.053575754165649414,3942,821
auto1,class1,3,0.2093722820281982,0,9789,7555,4135,456,9746.1,8238.2,0.09527826309204102,7532,10701
auto1,class1,5,1.7228214740753174,0,94363,22701,14647,956,215574.27,64864.020000000004,0.13963890075683594,11129,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,3.914222717285156,0,4601,4601,2297,426,4601.0,4601.0,4.122152805328369,10002,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,35.62264537811279,0,124601,65070,32205,735,128201.0,67001.0,6.395323276519775,18902,166751
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,5,289.16918301582336,0,1181851,65070,32205,735,1226201.0,66281.0,7.4039106369018555,22914,79375496
heart_cleverland,3,2,0.0201752185821533,0,787,509,290,222,804.5,374.0,0.14519786834716797,3944,904
heart_cleverland,3,3,0.0656507015228271,0,3722,937,722,409,3347.05,786.3333333333334,0.06151747703552246,5057,12384
