dataset_name,target_value,depth,DFS_BSD_DP_qf05 (PS)-real_time_taken,DFS_BSD_DP_qf05 (PS)-failed,DFS_BSD_DP_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_qf05 (PS)-e_est,DFS_BSD_DP_qf05 (PS)-ei_est,DFS_BSD_DP_qf05 (PS)-time_to_est,DFS_BSD_DP_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_qf05 (PS)-ub
phoneme,1,5,0.0418422222137451,0,1613,781,543,320,2733.132291666667,1227.9916666666666,0.017844676971435547,898,21700
texture,14,2,0.2550766468048095,0,9701,4396,3520,597,12343.4640625,3656.646875,0.3358614444732666,25122,12881
texture,14,3,2.0069022178649902,0,107029,12928,12664,1070,133454.0,27863.266666666666,0.4306621551513672,30702,682801
texture,14,5,9.31611156463623,0,566377,44927,36834,3010,4548904.2812825525,1112037.200625,0.48663759231567383,34349,847361193
statlog_is,7,2,0.0436277389526367,0,1584,711,507,317,1872.8732394366198,546.0140845070423,0.06116342544555664,3978,2557
statlog_is,7,3,0.1043157577514648,0,5210,1296,1173,667,7037.62441314554,1795.7605633802816,0.06870722770690918,4650,59712
statlog_is,7,5,0.1482112407684326,0,8437,1366,1359,1136,69128.6678403756,18148.667605633804,0.0766298770904541,5176,14051256
banknote,1,2,0.0071668624877929,0,101,86,53,53,105.125,91.46875,0.0060999393463134766,242,137
banknote,1,3,0.0111134052276611,0,265,175,123,115,294.9296875,157.5625,0.0073757171630859375,371,697
banknote,1,5,0.0118253231048583,0,329,192,147,129,422.5029296875,194.75,0.008255958557128906,418,2517
NormalDist_Random-Synthetic__2_6_5132_,1,2,0.0123803615570068,0,132,132,71,71,127.5,127.5,0.008250236511230469,291,154
NormalDist_Random-Synthetic__2_6_5132_,1,3,0.0232782363891601,0,524,524,278,205,573.1666666666666,549.1666666666666,0.01222681999206543,513,834
NormalDist_Random-Synthetic__2_6_5132_,1,5,0.0563142299652099,0,1980,1754,916,333,2717.9104166666666,1785.9583333333333,0.01563405990600586,751,9402
ilpd,2,2,0.0199418067932128,0,687,623,337,228,688.0,623.0,0.0221405029296875,1446,742
ilpd,2,3,0.098179817199707,0,5903,2480,1722,444,6307.166666666667,2634.1666666666665,0.032859086990356445,2510,9178
ilpd,2,5,0.345543622970581,0,26695,4308,3307,452,33495.75833333333,5960.45,0.03980398178100586,3026,584935
EqualDist_Random-Synthetic__2_7_7307_,0,2,0.0211367607116699,0,325,325,168,144,327.0,327.0,0.01732659339904785,731,379
EqualDist_Random-Synthetic__2_7_7307_,0,3,0.0632557868957519,0,2050,2050,1055,362,2138.3333333333335,2029.0,0.025813817977905273,1296,3304
EqualDist_Random-Synthetic__2_7_7307_,0,5,0.3969151973724365,0,18570,13368,7150,573,21900.954166666666,12603.2,0.03624582290649414,2019,101584
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,2,0.8972711563110352,0,276,276,132,127,276.0,276.0,0.698906421661377,627,326
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,3,1.353069305419922,0,1526,1274,598,288,1667.6666666666665,1349.3333333333333,0.8574106693267822,1102,2626
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,5,2.3449673652648926,0,5261,2745,1320,369,6896.145833333333,2295.1666666666665,0.958249568939209,1431,68406
satimage,5,2,0.1561849117279052,0,5417,1866,1191,455,9959.432291666666,1683.2083333333333,0.3271346092224121,20306,10441
satimage,5,3,1.077558517456055,0,53757,16194,11065,1504,49279.297743055555,14875.194444444445,0.3189260959625244,22306,497785
satimage,5,5,28.17353701591492,0,1735765,207462,173628,3952,2794066.238107639,613122.4298611111,0.3705441951751709,24428,498685189
turkiye,11,2,0.3021268844604492,0,11479,9601,4545,516,11477.0,9704.0,0.3338484764099121,23411,11782
turkiye,11,3,7.009514570236206,0,418174,132134,83185,759,448335.75,187922.16666666666,0.5577304363250732,41970,597058
turkiye,11,5,280.69642543792725,0,18818879,3139828,2076344,1038,30738655.297916666,6185152.608333333,0.8044917583465576,52840,676590838
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,2,1.3292217254638672,0,911,903,377,125,957.3469387755102,902.8367346938776,1.1824874877929688,2207,1226
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,3,3.4805095195770264,0,9836,1027,501,243,10794.744897959185,3624.5714285714284,1.5993733406066895,4024,19650
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,5,3.8864669799804688,0,11705,1027,501,243,25744.21556122449,2898.908163265306,1.6757490634918213,4353,2138410
auto2, class2,2,11.810259103775024,0,303676,303676,151921,926,303674.5,303674.5,8.639264106750488,608402,304591
oil_spill,2,2,0.3198297023773193,0,17358,10441,6545,337,17151.100529100528,10562.015873015873,0.4241158962249756,34778,17956
oil_spill,2,3,3.445812940597534,0,233833,31945,30897,688,538110.9171075837,170770.19929453262,0.6067948341369629,53775,1125370
oil_spill,2,5,16.2211332321167,0,1243782,95291,94770,1174,33015083.361265432,6558625.889241623,0.7687108516693115,66193,1957925908
DryBeans,HOROZ,2,0.0681931972503662,0,1193,618,372,267,1773.5078125,501.25,0.08915853500366211,3714,2081
DryBeans,HOROZ,3,0.1403377056121826,0,4501,1449,883,641,5688.319010416667,2020.7291666666667,0.09799551963806152,4206,43745
DryBeans,HOROZ,5,0.5710666179656982,0,27241,5460,3735,1568,42175.17075195313,10620.86796875,0.09576535224914551,4452,8303633
spectf_heart,0,2,0.2570712566375732,0,14773,8693,6630,606,15034.849431818182,7465.556818181818,0.33272480964660645,30450,15577
spectf_heart,0,3,4.450933933258057,0,429965,15592,13588,693,394807.6112689394,17812.791666666668,0.4732956886291504,45260,908777
