dataset_name,target_value,depth,DFS_BSD_DP_FC (PS)-real_time_taken,DFS_BSD_DP_FC (PS)-failed,DFS_BSD_DP_FC (PS)-sgs_evaluated,DFS_BSD_DP_FC (PS)-sgs_eval_interesting,DFS_BSD_DP_FC (PS)-sgs_quality_interesting,DFS_BSD_DP_FC (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC (PS)-e_est,DFS_BSD_DP_FC (PS)-ei_est,DFS_BSD_DP_FC (PS)-time_to_est,DFS_BSD_DP_FC (PS)-sdfastest-esgs,DFS_BSD_DP_FC (PS)-ub
auto6_2,class5,5,2.781707525253296,0,148694,2849,84104,499,566590.5074479167,17391.41875,0.29854321479797363,22720,722277712
auto1,class1,2,0.0260941982269287,0,801,798,405,231,801.0,791.6,0.05431485176086426,3942,821
auto1,class1,3,0.2154164314270019,0,9789,7480,4968,428,9810.5,7928.133333333333,0.0940558910369873,7551,10701
auto1,class1,5,1.8967080116271973,0,91373,21119,48980,841,252935.98125,81336.12,0.14623117446899414,11593,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,4.114681005477905,0,4601,4601,2297,361,4601.0,4601.0,4.095681428909302,10002,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,43.10262417793274,0,124601,65070,61808,475,128426.0,63416.0,6.34872579574585,18902,166751
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,5,421.5839519500733,0,1181851,65070,602366,475,1182815.375,65396.0,7.372281789779663,22855,79375496
heart_cleverland,3,2,0.0211453437805175,0,802,479,379,218,802.2,360.4,0.14681529998779297,3944,904
heart_cleverland,3,3,0.0768537521362304,0,3854,849,2047,385,3624.35,908.2,0.06278562545776367,5148,12384
heart_cleverland,3,5,0.1683464050292968,0,9110,1027,5232,509,7468.024166666667,1168.0666666666666,0.07197833061218262,5193,974982
analcatdata_boxing1,1,2,0.0070414543151855,0,189,32,64,14,181.3975,33.235,0.020706892013549805,2026,301
analcatdata_boxing1,1,3,0.0091128349304199,0,309,32,106,14,229.085,32.815,0.021867036819458008,2072,2325
analcatdata_boxing1,1,5,0.0091204643249511,0,309,32,106,14,224.78,32.08,0.021660327911376953,2062,2325
qsar,RB,2,0.1543655395507812,0,7343,1213,2758,371,7055.64,1067.47,0.13849377632141113,11430,8257
qsar,RB,3,0.547177791595459,0,27250,4517,14372,506,36423.275,11437.86,0.16370940208435059,12875,349633
qsar,RB,5,6.220191240310669,0,301958,57771,195474,1134,913726.121,227611.5475,0.19813060760498047,14938,275584033
internet,ad.,2,52.94335222244263,0,2517727,1210103,1154131,900,2277398.92,1217084.875,2.510991096496582,168910,4831387
robot4,normal,2,0.0118756294250488,0,261,185,105,104,274.025,172.6,0.08311247825622559,2130,407
robot4,normal,3,0.0233991146087646,0,757,249,390,204,656.3116666666666,204.64666666666668,0.03961801528930664,2638,3683
robot4,normal,5,0.0331146717071533,0,1309,315,742,295,1296.2404479166667,292.6925,0.04480171203613281,2881,122438
mw1,2,2,0.1440024375915527,0,7427,987,2669,366,7190.29,944.02,0.12720394134521484,11728,8002
mw1,2,3,0.5905754566192627,0,33911,4879,13927,724,30577.95625,6271.03,0.14782142639160156,12827,333502
mw1,2,5,8.277074098587036,0,514469,75755,222591,1709,513618.28675,153305.4565,0.15653371810913086,13613,254565277
polish_bankruptcy_5year,1,2,0.7589514255523682,0,32140,1436,10137,424,32103.79,1296.4,0.32053613662719727,25557,32641
polish_bankruptcy_5year,1,3,2.7136940956115723,0,127973,7675,66906,706,146116.34666666668,21748.48,0.3483154773712158,26766,2763776
polish_bankruptcy_5year,1,5,31.566081285476685,0,1539641,57726,1139950,1375,1479632.2348958333,152797.621,0.3653237819671631,27084,8812312832
grammatical_b8,1,2,3.470511674880981,0,170859,1149,134315,531,139858.235,1789.195,0.4986298084259033,30173,686207
grammatical_b8,1,3,9.265422582626345,0,463023,5223,384070,660,389215.165,7496.19,0.7242090702056885,30775,267621512
grammatical_b8,1,5,457.7001178264618,0,24280488,822856,18283397,744,12403392.568,1159126.556,0.722557783126831,31324,18270601185176
ND_LVL_3_4_NormalDist_Random-Synthetic__2_20_10000000_,0,2,284.2414302825928,0,53601,21561,25838,431,50141.0,20294.333333333332,83.83870792388916,6261,80201
heart_va,3,2,0.0056729316711425,0,63,40,28,22,59.25,38.65,1.7305688858032227,915,92
heart_va,3,3,0.0063588619232177,0,115,69,48,34,124.8625,66.88333333333334,0.019449949264526367,1400,378
heart_va,3,5,0.0068118572235107,0,133,78,55,37,151.06614583333334,71.01666666666667,0.021660804748535156,1529,1093
volcanoes-b5,4,2,0.0093896389007568,0,61,57,20,20,61.0,56.56,0.02032017707824707,1114,79
volcanoes-b5,4,3,0.0113008022308349,0,125,90,37,37,133.13,88.38,0.03157687187194824,1747,299
volcanoes-b5,4,5,0.0117185115814208,0,125,90,37,37,135.42,89.94,0.0300595760345459,1754,299
wilt,w,2,0.0121252536773681,0,181,159,78,78,181.0,158.2,0.0296173095703125,1922,211
wilt,w,3,0.0234770774841308,0,629,356,304,202,599.4333333333333,255.16666666666666,0.043273210525512695,2804,1351
wilt,w,5,0.0328407287597656,0,1049,398,586,257,973.4675,283.53166666666664,0.04860997200012207,3057,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.1021497249603271,0,276,276,144,134,276.0,276.0,0.1475825309753418,2427,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.1727993488311767,0,1526,1311,775,253,1611.4166666666667,1328.5,0.21028804779052734,4327,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.3634850978851318,0,5426,2841,2822,355,7330.489583333333,2816.0,0.26735639572143555,5804,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.0195331573486328,0,276,276,136,132,276.0,276.0,0.04815530776977539,2427,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.0512807369232177,0,1526,1526,782,293,1636.4166666666665,1526.0,0.07625818252563477,4327,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.156886339187622,0,5911,2471,3305,417,6961.703125,2156.0,0.0925452709197998,5889,68406
mfeat-karhunen,8,2,0.7338602542877197,0,31317,633,13132,348,31583.6825,1410.365,0.30646228790283203,25258,32897
mfeat-karhunen,8,3,1.3414485454559326,0,60741,632,41426,395,120734.69916666667,2216.4933333333333,0.339505672454834,26201,2796417
mfeat-karhunen,8,5,1.7077069282531738,0,77765,632,58271,403,205850.68951041665,3803.440833333333,0.3596630096435547,26040,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.0035381317138671,0,7,6,4,4,7.7,5.95,0.007523059844970703,206,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.0037860870361328,0,7,6,4,4,7.745,5.995,0.005651950836181641,206,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.0036261081695556,0,7,6,4,4,7.67,5.92,0.005561351776123047,206,11
Iris_UCI_,Iris-virginica,2,0.0059084892272949,0,105,35,42,27,89.72,33.22,0.014516115188598633,1118,137
Iris_UCI_,Iris-virginica,3,0.0071187019348144,0,177,41,69,32,160.05,41.88,0.018836259841918945,1414,697
Iris_UCI_,Iris-virginica,5,0.0073323249816894,0,185,41,73,32,161.17625,38.4,0.018978357315063477,1387,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0136246681213378,0,7,6,4,4,7.745,5.995,0.013682842254638672,206,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0134143829345703,0,7,6,4,4,7.685,5.935,0.014520406723022461,206,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0142786502838134,0,7,6,4,4,7.685,5.935,0.014758586883544922,206,11
thyroid_ann,2,2,0.0590031147003173,0,1219,674,471,235,1177.86,604.75,0.07663369178771973,4556,1486
thyroid_ann,2,3,0.2760961055755615,0,7713,2275,3281,598,5930.829166666666,2758.7,0.09720587730407715,5900,26290
thyroid_ann,2,5,3.003468513488769,0,87107,11266,46677,1185,69989.93035416667,29315.481333333333,0.1192631721496582,7017,3505051
seeds,2,2,0.0094132423400878,0,257,121,112,70,264.095,117.55,0.026282310485839844,2030,407
seeds,2,3,0.0188548564910888,0,769,203,366,144,708.0875,194.13,0.0349576473236084,2701,3683
seeds,2,5,0.0251822471618652,0,1165,230,564,185,836.806453125,173.87375,0.0353395938873291,2568,122438
hv_no_noise,0,2,1.4189107418060305,0,79601,20201,26667,365,79601.0,20201.0,0.4092986583709717,40302,80201
hv_no_noise,0,3,44.4250054359436,0,2666801,667001,704898,431,2206418.0,667001.0,0.5601215362548828,50102,10667001
statlog_australian,1,2,0.034318208694458,0,1328,583,587,252,1314.5,431.5,0.0630180835723877,4959,1654
statlog_australian,1,3,0.0970845222473144,0,4597,1001,2417,456,4499.6875,1014.9166666666666,0.075439453125,5820,30914
statlog_australian,1,5,0.2513308525085449,0,12213,1783,7153,761,18308.934895833336,2666.2875,0.08821797370910645,6385,4613030
hiv_schilling,1,2,0.2026095390319824,0,10321,572,3159,310,10312.69,519.0,0.16593408584594727,14862,12881
hiv_schilling,1,3,0.6301140785217285,0,33681,577,9671,313,23786.425,521.22,0.18019795417785645,15312,682801
hiv_schilling,1,5,0.6185629367828369,0,33801,577,9699,313,25390.19,579.9266666666666,0.18062543869018555,15369,847361193
heart-long-beach,4,2,0.0195646286010742,0,728,438,315,188,694.4375,400.35,0.0430295467376709,3444,904
heart-long-beach,4,3,0.0930099487304687,0,4798,1427,2048,344,4333.241666666667,1632.2333333333333,0.0634307861328125,5256,12384
heart-long-beach,4,5,0.2981688976287842,0,16178,3507,6962,529,18054.458828125,4525.097083333333,0.07452082633972168,5887,974982
datatrieve,2,2,0.0121641159057617,0,399,137,137,86,393.6,135.54,0.03029942512512207,2732,466
datatrieve,2,3,0.0251829624176025,0,1115,268,363,168,1055.835,248.14666666666665,0.03886079788208008,3328,4526
datatrieve,2,5,0.034538984298706,0,1731,348,606,238,1417.0565833333333,288.616,0.042882442474365234,3416,174437
jEdit_4.0_4.2,2,2,0.0124228000640869,0,368,264,181,139,368.64,226.82,0.03294563293457031,2730,407
jEdit_4.0_4.2,2,3,0.0381591320037841,0,1678,514,829,255,1404.0566666666666,418.48,0.04588937759399414,3737,3683
jEdit_4.0_4.2,2,5,0.080718994140625,0,4097,771,1882,399,2050.180875,440.6023333333333,0.04692435264587402,3574,122438
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,2,9.08850908279419,0,276,276,143,134,276.0,276.0,13.753449201583862,2427,326
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,3,15.70978307723999,0,1526,1209,787,286,1640.5833333333333,1181.8333333333333,21.262790203094482,4327,2626
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,5,30.06909203529358,0,5036,2600,2572,372,7694.623903508772,2771.3947368421054,25.488549947738647,5472,68406
pitt1_2,WOOD,2,0.00738525390625,0,170,45,63,27,161.15,44.68,0.5071365833282471,1326,301
pitt1_2,WOOD,3,0.0100314617156982,0,324,60,121,35,318.28833333333336,64.35,0.023010969161987305,1686,2325
pitt1_2,WOOD,5,0.0106935501098632,0,368,61,137,35,367.3965416666667,63.2825,0.023834228515625,1729,55455
backache,2,2,0.0690157413482666,0,3293,1423,1531,358,3174.47,1086.95,0.08173918724060059,7393,4187
backache,2,3,0.3409831523895263,0,18046,6386,9107,644,21842.018333333333,7156.676666666666,0.12406468391418457,9612,125672
backache,2,5,3.711821794509888,0,202020,71072,83088,1210,414447.1856770833,143598.2775,0.15968084335327148,12189,49302800
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,2,1.0096774101257324,0,44044,11129,18177,410,42912.0975,11452.555,0.4182775020599365,28137,56281
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,3,22.42337942123413,0,1134230,32289,444579,461,949132.57875,20009.02,0.537391185760498,35338,6266176
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,5,57.08138513565064,0,2958304,32298,1125697,461,2200185.50765625,29701.015,0.568091630935669,37100,34642576528
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,2,0.9312732219696044,0,276,276,134,129,276.0,276.0,1.1394848823547363,2427,326
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,3,1.5057823657989502,0,1526,1526,766,293,1636.4166666666665,1526.0,1.6567795276641846,4327,2626
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,5,3.3515350818634038,0,7776,4651,3909,385,12345.791666666666,4651.0,2.2130026817321777,6627,68406
thyroid_hypothyroid,hypothyroid,2,0.0218679904937744,0,507,303,189,167,470.61,251.88,0.09833955764770508,2736,596
thyroid_hypothyroid,hypothyroid,3,0.0701165199279785,0,2449,1155,1058,307,1704.4416666666666,899.8,0.057626962661743164,3658,6580
thyroid_hypothyroid,hypothyroid,5,0.521195650100708,0,19503,9506,11332,493,20547.974125,11556.730666666666,0.08826303482055664,5606,331212
grammatical_a3,1,2,2.4688520431518555,0,122844,1801,82780,604,95609.875,1425.75,0.3661158084869385,21593,709837
grammatical_a3,1,3,14.08420729637146,0,735627,13110,499908,776,543788.2208333333,12104.883333333333,0.6118419170379639,23113,281569472
grammatical_a3,1,5,546.9151494503021,0,28199086,489349,18824212,1017,7237396.278958334,140497.2375,0.6342577934265137,23734,19886491853720
crx,positive,2,0.0363032817840576,0,1483,645,633,261,1433.5,469.52,0.07215452194213867,5163,1892
crx,positive,3,0.1178870201110839,0,5518,1208,2721,482,5955.8533333333335,1309.32,0.07887506484985352,6274,37882
crx,positive,5,0.2684345245361328,0,13129,1620,7779,736,22502.864333333335,4274.945,0.0809180736541748,6404,6508884
GermanCredit_UCI_,2,2,0.06402587890625,0,2664,1055,1353,258,2681.91,1128.39,0.08836650848388672,7377,2851
GermanCredit_UCI_,2,3,0.2476472854614257,0,11329,2618,6908,392,18230.635833333334,4749.21,0.11351132392883301,9402,70376
GermanCredit_UCI_,2,5,0.4566066265106201,0,21584,4884,14259,681,148203.6893125,26241.874833333335,0.1293201446533203,10337,18545216
pc1,2,2,0.0624582767486572,0,2749,680,806,329,2750.125,567.625,0.09603261947631836,7477,2851
pc1,2,3,0.1886837482452392,0,9270,1802,3236,459,8113.6875,2104.375,0.09975576400756836,8210,70376
pc1,2,5,1.5318822860717771,0,84733,20282,28476,1349,89498.6015625,28095.99375,0.11422228813171387,9145,18545216
mfeat-pixel,8,2,4.902970790863037,0,221665,5143,125100,901,173981.55,4326.1,0.46500587463378906,27550,1358777
mfeat-pixel,8,3,29.454748392105103,0,1362920,33099,973908,1448,1593412.55,87650.03333333334,0.9151566028594971,30703,745969673
mfeat-pixel,8,5,636.2977113723755,0,29740385,352388,24125069,2843,224937260.16541666,11787855.758333333,1.0095195770263672,34580,100992507946877
hv_noise,0,2,1.4549965858459473,0,79601,20201,26173,422,79601.0,20201.0,0.5118658542633057,40302,80201
hv_noise,0,3,45.03236937522888,0,2666801,667001,802211,750,2221136.0,667001.0,0.5734512805938721,50102,10667001
image,WINDOW,2,0.0579102039337158,0,2134,532,835,281,2085.45,362.77,0.08672285079956055,6173,2557
image,WINDOW,3,0.167536973953247,0,7695,969,3945,529,5566.388333333333,1089.2033333333334,0.10146689414978027,6735,59712
image,WINDOW,5,0.6197314262390137,0,30680,2352,18324,867,27518.206177083335,6372.528166666666,0.09959650039672852,7066,14051256
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,2,9.200612545013428,0,276,276,132,127,276.0,276.0,13.763801336288452,2427,326
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,3,15.8527729511261,0,1526,1526,747,304,1615.5833333333333,1526.0,21.196608781814575,4327,2626
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,41.23102045059204,0,7776,4651,3885,432,12418.319277108432,4651.0,25.48354196548462,5505,68406
polish_bankruptcy_4year,1,2,0.8800387382507324,0,32361,1779,12510,454,32354.4875,1213.525,0.8331973552703857,25658,32897
polish_bankruptcy_4year,1,3,3.513622045516968,0,148437,7972,90852,754,156036.7125,17539.05,0.3792903423309326,26961,2796417
polish_bankruptcy_4year,1,5,47.05446648597717,0,2099165,84726,1503505,1576,2063830.05796875,254858.8375,0.38703417778015137,27221,8987138113
lung,3,2,0.1102523803710937,0,5896,1001,2542,235,4910.7,1113.76,0.09735655784606934,7257,12091
lung,3,3,0.5487134456634521,0,31766,3561,16316,363,36664.65,6929.2,0.11474800109863281,9610,620776
lung,3,5,2.464592218399048,0,139420,12535,77433,490,383760.35775,55620.904,0.12987279891967773,10622,722277712
credit,+,2,0.0355339050292968,0,1483,604,640,266,1435.06,439.36,0.06250357627868652,5163,1892
credit,+,3,0.10648775100708,0,5151,1054,2636,455,4967.506666666667,1097.5066666666667,0.07429957389831543,5981,37882
credit,+,5,0.2704839706420898,0,13313,1634,8027,773,28245.367604166666,4719.298,0.08280038833618164,6508,6508884
lymphography,fibrosis,2,0.0213186740875244,0,870,209,330,150,744.45,199.72,0.037153005599975586,2661,1771
lymphography,fibrosis,3,0.0667998790740966,0,3537,380,1271,236,2295.105,309.295,0.04686927795410156,3361,34280
lymphography,fibrosis,5,0.1462337970733642,0,8426,450,2846,254,5181.9158906249995,476.335,0.05390429496765137,3730,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.0546879768371582,0,156,152,109,103,159.985,151.575,0.08553290367126465,1822,211
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.0737173557281494,0,546,281,434,190,637.0116666666667,248.31666666666666,0.12321639060974121,3100,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.0869724750518798,0,796,406,684,253,839.7446354166666,300.59833333333336,0.13016915321350098,3302,6196
ring,0,2,0.1158893108367919,0,3121,1025,1556,365,3121.0,635.0,0.12534761428833008,7982,3241
ring,0,3,0.7493886947631836,0,30221,2212,20491,639,19028.533333333333,2818.733333333333,0.15043210983276367,9651,85401
ring,0,5,1.973423957824707,0,86945,3964,55064,867,22764.333333333332,1122.7333333333333,0.15328502655029297,9550,25706997
mc1,2,2,0.2016873359680175,0,4325,868,1248,331,4070.8375,735.4,0.14841747283935547,8500,4852
mc1,2,3,0.9058873653411864,0,27477,7875,10587,826,21842.495833333334,7586.258333333333,0.17937445640563965,9984,156948
mc1,2,5,24.151743173599243,0,832684,234756,304335,2598,567069.2255729167,194735.75916666666,0.20276331901550293,11510,71680092
thyroid_allhyper,goitre.,2,0.049131155014038,0,1469,606,550,271,1429.52,457.96,0.07358694076538086,4766,2081
thyroid_allhyper,goitre.,3,0.2581374645233154,0,10020,2836,4081,823,7200.12,2991.56,0.09107279777526855,6109,43745
thyroid_allhyper,goitre.,5,4.917938709259033,0,219861,49498,93863,1637,95176.9445,39359.064,0.11685562133789062,7198,8303633
mammographics,1,2,0.0081918239593505,0,183,118,94,66,189.87,121.27,0.024819374084472656,1825,277
mammographics,1,3,0.0172224044799804,0,642,252,299,133,569.4979166666667,230.26666666666668,0.03460502624511719,2616,2048
mammographics,1,5,0.0199191570281982,0,761,227,408,157,886.6085104166667,255.1915,0.03934836387634277,2785,44552
dresses,1,2,0.1056396961212158,0,6894,728,1580,224,5450.71,674.06,0.07592248916625977,7376,15226
dresses,1,3,0.6789765357971191,0,47435,2106,8731,404,26530.980833333335,1887.685,0.0963280200958252,8585,878150
dresses,1,5,2.201796770095825,0,156737,3455,23334,473,132378.69197916667,5167.3925,0.10585379600524902,9211,1292028185
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,2,0.003432273864746,0,1,0,0,0,1.0,0.0,0.0016624927520751953,2,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,3,0.0034584999084472,0,1,0,0,0,1.0,0.0,0.0013854503631591797,2,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0034222602844238,0,1,0,0,0,1.0,0.0,0.0013861656188964844,2,11
thyroid_new_thyroid,2,2,0.0069680213928222,0,149,59,43,31,137.5875,62.425,0.018152713775634766,1422,211
thyroid_new_thyroid,2,3,0.0097267627716064,0,321,72,104,44,313.475,72.3,0.024178028106689453,1903,1351
thyroid_new_thyroid,2,5,0.0105006694793701,0,349,78,115,50,345.796875,76.645,0.025536298751831055,1934,21700
Balance_UCI_,R,2,0.0081477165222167,0,171,165,75,75,171.0,163.8,0.024860858917236328,1922,211
Balance_UCI_,R,3,0.0164785385131835,0,651,165,307,75,724.0,166.2,0.039151906967163086,3274,1351
Balance_UCI_,R,5,0.0166308879852294,0,651,165,307,75,709.1,165.3,0.038785696029663086,3265,6196
vert2,NO,2,0.0102226734161376,0,265,191,128,115,255.805,169.935,0.028419971466064453,2226,301
vert2,NO,3,0.0254108905792236,0,1137,293,516,177,978.83875,273.39666666666665,0.04111433029174805,3306,2325
vert2,NO,5,0.0330643653869628,0,1589,299,724,186,1283.0937708333333,259.33983333333333,0.041948556900024414,3356,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,15.004858493804932,0,1079,1079,0,0,1079.0,1079.0,19.342405557632446,4851,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,65.65212559700012,0,13084,13084,0,0,13669.24375,13084.0,27.708762168884277,7171,19650
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,5,335.3133146762848,0,97119,13084,0,0,113075.64583333333,13084.0,27.468096256256104,7062,2138410
rmftsa_sleepdata,3,2,0.0044827461242675,0,25,22,7,7,25.0,21.56,0.5342612266540527,710,37
rmftsa_sleepdata,3,3,0.0043938159942626,0,25,22,7,7,25.0,21.76,0.010822057723999023,710,37
rmftsa_sleepdata,3,5,0.00447678565979,0,25,22,7,7,25.0,22.08,0.010572195053100586,710,37
thoracic-surgery,1,2,0.0237696170806884,0,885,596,463,232,874.9,536.6,0.04777979850769043,3948,1082
thoracic-surgery,1,3,0.1268680095672607,0,6513,2803,3179,398,6354.633333333333,3053.4,0.07381725311279297,6130,16262
thoracic-surgery,1,5,1.043285608291626,0,56608,17692,24300,724,58149.50625,21976.16,0.10120272636413574,8116,1550201
kc3,2,2,0.1237258911132812,0,6601,1081,2650,347,6454.56,883.0,0.1351325511932373,11220,7022
kc3,2,3,0.6791212558746338,0,39548,5710,17321,616,31315.013333333332,7203.72,0.14470362663269043,12600,273938
kc3,2,5,11.847536087036133,0,708805,126193,314032,1307,876473.0129166667,234941.84133333334,0.1745924949645996,14547,182911211
tae,2,2,0.0060584545135498,0,111,70,49,33,109.7,68.2,0.017777681350708008,1418,137
tae,2,3,0.0094015598297119,0,281,124,119,58,293.54375,129.675,0.02609562873840332,2066,697
tae,2,5,0.0120389461517333,0,411,138,177,65,420.91328125,134.18125,0.028842926025390625,2220,6885
leaf,32,2,0.0326955318450927,0,1457,321,547,235,1369.56,238.82,0.05215597152709961,4373,2557
leaf,32,3,0.0728297233581543,0,3883,398,1578,324,3404.5233333333335,461.75333333333333,0.061536550521850586,4921,59712
leaf,32,5,0.1341807842254638,0,7529,509,3428,405,7435.213687500001,914.0329999999999,0.06675124168395996,5139,14051256
australian,1,2,0.0237915515899658,0,821,590,387,242,806.4,391.0,0.05109739303588867,3944,904
australian,1,3,0.0793888568878173,0,3744,1111,2071,449,3913.9166666666665,1212.2,0.07512402534484863,5273,12384
australian,1,5,0.2394053936004638,0,11894,1794,7678,781,9723.228958333333,1479.0133333333333,0.07678079605102539,5316,974982
dermatology,4,2,0.0869364738464355,0,4549,808,1380,417,3932.96,580.48,0.08233404159545898,6635,8912
dermatology,4,3,0.4697349071502685,0,27201,4225,10412,942,20402.655,4810.97,0.1082298755645752,8110,392218
dermatology,4,5,5.480583190917969,0,322683,46271,154375,2338,307251.1805625,72886.978,0.13071560859680176,9604,334251744
Heart_Statlog__UCI_,2,2,0.020566701889038,0,758,474,379,219,754.31,357.46,0.047350168228149414,3842,821
Heart_Statlog__UCI_,2,3,0.0657923221588134,0,3221,785,2044,411,3033.97375,777.62,0.059630393981933594,4895,10701
Heart_Statlog__UCI_,2,5,0.1387305259704589,0,6986,899,5232,535,6894.317453125,1015.4712499999999,0.06209826469421387,5048,760099
Census-Income_KDD__UCI_,50000+,2,7.302738428115845,0,46488,933,17229,485,33518.7025,786.68,3.155050277709961,16466,107881
Census-Income_KDD__UCI_,50000+,3,15.416582584381104,0,97641,3230,39750,812,96599.84416666666,4993.878333333333,3.2540323734283447,17199,16649945
Census-Income_KDD__UCI_,50000+,5,189.17084741592407,0,1217339,75336,361780,1719,919121.729921875,65377.129583333335,3.3868982791900635,17822,177318627413
japanese,+,2,0.0340516567230224,0,1483,604,640,266,1442.73,450.02,0.13496685028076172,5163,1892
japanese,+,3,0.103541612625122,0,5151,1054,2636,455,5349.7716666666665,1343.2933333333333,0.07496452331542969,6138,37882
japanese,+,5,0.2625517845153808,0,13313,1634,8027,773,21190.823895833335,4552.547,0.08208727836608887,6411,6508884
heart_hungarian,1,2,0.0052025318145751,0,65,52,28,22,66.04,51.58,0.014854907989501953,1114,79
heart_hungarian,1,3,0.0071098804473876,0,145,90,62,39,150.85,94.76,0.0214993953704834,1679,299
heart_hungarian,1,5,0.0073235034942626,0,161,100,73,46,194.15375,99.11,0.02383708953857422,1849,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.3049483299255371,0,256,252,182,131,261.92,252.76,0.37988948822021484,2327,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.4413681030273437,0,1311,596,990,275,1468.37,376.88,0.5240647792816162,4118,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.61920166015625,0,3026,881,2704,384,2546.9135,653.08,0.5741069316864014,4419,68406
forest,h ,2,0.102039098739624,0,5217,388,2171,263,5246.87,548.42,0.13249516487121582,10110,5887
forest,h ,3,0.2338192462921142,0,12581,731,7616,360,15700.327916666667,1655.38,0.13104844093322754,10760,210043
forest,h ,5,1.3233215808868408,0,78581,6145,23532,422,51075.40484895834,4810.779916666666,0.1459510326385498,10882,117038314
robot5,bottom_collision,2,0.0133523941040039,0,317,278,140,131,331.38,220.7,0.037302494049072266,2530,407
robot5,bottom_collision,3,0.0329821109771728,0,1245,506,729,309,1164.5716666666667,366.56,0.050685882568359375,3464,3683
robot5,bottom_collision,5,0.0738885402679443,0,3353,787,1933,463,2175.8332708333332,434.3485,0.05453944206237793,3606,122438
pen,6,2,0.0797195434570312,0,1518,483,446,229,1515.84,275.32,0.09754323959350586,5361,1771
pen,6,3,0.1518397331237793,0,4274,763,1771,480,3762.8925,922.78,0.1048882007598877,5888,34280
pen,6,5,0.2912449836730957,0,10247,1045,5572,840,17293.0745625,3901.204,0.11952018737792969,6082,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,0.781177282333374,0,1,0,0,0,1.0,0.0,0.6926238536834717,2,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,0.7701656818389893,0,1,0,0,0,1.0,0.0,0.7389404773712158,2,19650
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,5,0.7756121158599854,0,1,0,0,0,1.0,0.0,0.7479453086853027,2,2138410
robot3,slightly_moved,2,0.0118324756622314,0,341,325,167,145,348.275,314.2,0.09262728691101074,2630,407
