dataset_name,target_value,depth,DFS_BSD_DP_FC_qf05 (PS)-real_time_taken,DFS_BSD_DP_FC_qf05 (PS)-failed,DFS_BSD_DP_FC_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_FC_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC_qf05 (PS)-e_est,DFS_BSD_DP_FC_qf05 (PS)-ei_est,DFS_BSD_DP_FC_qf05 (PS)-time_to_est,DFS_BSD_DP_FC_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_FC_qf05 (PS)-ub
U_LVL2_0_Uninteresting_Non-Random-Synthetic__2_5_3125_,0,2,0.0057411193847656,0,1,0,0,0,1.0,0.0,0.003659963607788086,2,326
U_LVL2_0_Uninteresting_Non-Random-Synthetic__2_5_3125_,0,3,0.0057244300842285,0,1,0,0,0,1.0,0.0,0.003873586654663086,2,2626
U_LVL2_0_Uninteresting_Non-Random-Synthetic__2_5_3125_,0,5,0.005751609802246,0,1,0,0,0,1.0,0.0,0.003894329071044922,2,68406
cardio3,2,2,0.0638761520385742,0,2147,1075,742,272,2164.5,958.33,0.09320735931396484,6570,2347
cardio3,2,3,0.33479905128479,0,15754,5406,7558,697,14428.84,5662.26,0.1148223876953125,8465,52463
cardio3,2,5,3.8729615211486816,0,195556,38335,110371,1510,202376.0754375,62829.3865,0.13350319862365723,9717,11290976
volcanoes-d4,3,2,0.0094196796417236,0,61,60,17,17,61.0,60.16,0.020229339599609375,1114,79
volcanoes-d4,3,3,0.0113182067871093,0,125,95,36,36,138.95,95.02,0.029213666915893555,1801,299
volcanoes-d4,3,5,0.0109918117523193,0,125,95,36,36,139.36,93.68,0.029109716415405273,1797,299
pitt2_3,LONG,2,0.0080189704895019,0,196,72,89,40,184.3525,69.425,0.020386457443237305,1625,277
pitt2_3,LONG,3,0.0124886035919189,0,438,119,194,64,420.58166666666665,107.42,0.026374101638793945,2085,2048
pitt2_3,LONG,5,0.0138068199157714,0,515,128,221,69,564.8923645833333,121.11208333333333,0.029056549072265625,2241,44552
grammatical_b5,1,2,6.365192413330078,0,301521,9300,217117,735,258539.575,8545.6,0.7398288249969482,51585,700337
grammatical_b5,1,3,66.62104988098145,0,3255012,140729,2784666,1135,3036677.558333333,246500.75833333333,1.027409315109253,55486,275933568
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,2,0.1048860549926757,0,276,276,139,134,276.0,276.0,0.15331697463989258,2427,326
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,3,0.1849853992462158,0,1526,1526,768,293,1626.0,1526.0,0.20883464813232422,4327,2626
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,5,0.4581193923950195,0,7776,4651,3955,410,11869.229166666666,4651.0,0.29555225372314453,6627,68406
pitt1_4,S,2,0.0081920623779296,0,205,66,94,34,199.51,66.25,0.026264190673828125,1726,301
pitt1_4,S,3,0.0135319232940673,0,389,92,174,44,465.5425,101.8,0.027133941650390625,2212,2325
pitt1_4,S,5,0.0121772289276123,0,435,93,192,44,548.66378125,98.5975,0.02856278419494629,2246,55455
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,2,4.0106072425842285,0,4601,2801,2224,365,4601.0,2972.0,4.092071771621704,10002,5051
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,3,28.23971271514893,0,76601,27704,39431,567,77327.0,26261.0,5.509048223495483,15480,166751
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,5,396.0974721908569,0,1266011,90637,664413,740,1478982.8,99950.0,6.285613536834717,18349,79375496
gesture_va,P,2,0.2789697647094726,0,8065,7734,4281,469,8065.0,7858.92,0.30722641944885254,12830,8257
gesture_va,P,3,6.994492292404175,0,290585,55067,154653,720,312816.57333333336,119752.46666666666,0.40062594413757324,24591,349633
gesture_va,P,5,49.31383347511292,0,2205253,162511,1499212,1256,7668538.924,594711.5706666666,0.45525503158569336,28945,275584033
connectionist_vowel,4,2,0.0369343757629394,0,1536,958,583,294,1531.0275,922.69,0.06986689567565918,5661,1771
connectionist_vowel,4,3,0.2161779403686523,0,11314,3530,5098,507,12224.20375,4114.31,0.09808135032653809,8099,34280
connectionist_vowel,4,5,0.6996586322784424,0,37930,4799,19292,763,66663.999765625,9370.38925,0.11605429649353027,9309,5495792
breast_cancer_wis_pro,R,2,0.2086875438690185,0,11507,5380,4649,421,10348.88,5796.64,0.15887451171875,13656,11936
breast_cancer_wis_pro,R,3,4.566087484359741,0,289197,10544,107462,463,258754.69333333333,16071.44,0.23087811470031738,21493,608840
breast_cancer_wis_pro,R,5,9.426490545272827,0,604655,14580,231811,557,671817.3769166666,30505.573333333334,0.2382667064666748,22269,699135746
diggle_table_a2,8,2,0.0100378990173339,0,289,104,76,70,256.295,103.0,0.0239102840423584,1634,529
diggle_table_a2,8,3,0.0204322338104248,0,889,235,266,196,713.4745833333334,221.00833333333333,0.033515214920043945,2292,5489
diggle_table_a2,8,5,0.039330244064331,0,2037,512,612,258,1821.1117083333334,502.8655,0.045252084732055664,2903,242825
page,5,2,0.0310409069061279,0,737,475,244,185,737.8325,487.72,0.06366157531738281,3842,821
page,5,3,0.1040475368499755,0,4217,1571,1671,385,4158.34375,1751.71,0.08115625381469727,5514,10701
page,5,5,0.2919516563415527,0,13933,3281,5975,670,21554.08371875,5579.4755,0.10343098640441895,6795,760099
