dataset_name,target_value,depth,DFS_BSD_DP_FC_qf05 (PS)-real_time_taken,DFS_BSD_DP_FC_qf05 (PS)-failed,DFS_BSD_DP_FC_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_FC_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC_qf05 (PS)-e_est,DFS_BSD_DP_FC_qf05 (PS)-ei_est,DFS_BSD_DP_FC_qf05 (PS)-time_to_est,DFS_BSD_DP_FC_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_FC_qf05 (PS)-ub
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,3,2.709634304046631,0,124601,30599,68469,649,128876.0,62201.0,0.3031904697418213,18902,166751
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,5,12.59476351737976,0,634601,30599,326461,649,1117376.0,60416.0,0.3221745491027832,22523,79375496
glass,3,2,0.0131621360778808,0,414,221,174,137,395.15,223.75,0.038738250732421875,2633,497
glass,3,3,0.0377652645111084,0,1778,556,779,264,1802.57,492.265,0.05367732048034668,3932,4992
glass,3,5,0.0585708618164062,0,2697,816,1290,318,3945.246265625,801.77275,0.06228756904602051,4488,206368
molecular_promoter,+,2,0.4815208911895752,0,25605,1846,9894,478,25620.085,2389.04,0.22531676292419434,22830,26107
molecular_promoter,+,3,1.7550981044769287,0,100629,1412,58224,591,109167.24583333333,2541.13,0.24580144882202148,23949,1975583
molecular_promoter,+,5,2.444289445877075,0,137961,1312,94215,604,157604.90190104165,2840.788916666667,0.24818873405456543,24083,5024313128
blood,1,2,0.0068349838256835,0,113,98,46,46,113.0,97.24,0.02055191993713379,1518,137
blood,1,3,0.0108716487884521,0,321,179,102,84,343.53333333333336,184.41333333333333,0.030138015747070312,2411,697
blood,1,5,0.0122835636138916,0,385,204,123,96,502.28833333333336,214.67333333333335,0.03454136848449707,2672,2517
weight,B,2,2.6526529788970947,0,152702,1501,68242,432,154861.15,3033.925,0.49758338928222656,54989,172579
weight,B,3,5.120625019073486,0,287505,1634,159731,535,753130.5854166667,9411.333333333334,0.5844850540161133,56325,33710824
weight,B,5,7.6773035526275635,0,427365,1566,275043,592,1656506.0196875,18077.74166666667,0.5874059200286865,56064,575871962176
ozone1,1,2,0.8484025001525879,0,39341,15084,13123,557,39308.6375,19518.445,0.3623676300048828,28088,41042
ozone1,1,3,19.626569747924805,0,1016721,227188,596460,1066,1525030.37,503853.145,0.5052902698516846,40738,3899182
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,2,0.3054141998291015,0,276,276,0,0,276.0,276.0,0.3472023010253906,2427,326
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,3,0.4573211669921875,0,1526,1526,0,0,1644.75,1526.0,0.4919590950012207,4327,2626
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,5,1.0371065139770508,0,7776,4651,0,0,12473.395833333332,4651.0,0.6667828559875488,6627,68406
ionosphere,b,2,0.1581747531890869,0,8070,862,3571,374,8067.56,1121.64,0.1580493450164795,12830,8257
ionosphere,b,3,0.4917726516723633,0,26460,1763,14665,637,32476.306666666667,3210.3866666666668,0.15521001815795898,13848,349633
ionosphere,b,5,2.456337213516236,0,141037,10778,59448,948,266809.3026666667,22352.669333333335,0.16531801223754883,14509,275584033
grammatical_b7,1,2,4.752242803573608,0,232981,26034,130941,1072,201309.7625,28658.33,0.6540219783782959,41386,701521
grammatical_b7,1,3,184.86706733703613,0,9482496,1043990,6448449,2516,6123996.24,978851.0583333333,1.014261245727539,52015,276633905
wine_quality,4,2,0.044152021408081,0,1015,1003,440,246,1015.76,999.66,0.0816354751586914,4548,1082
wine_quality,4,3,0.3189609050750732,0,13027,9489,5551,478,13503.456666666667,10883.143333333333,0.13640785217285156,8598,16262
wine_quality,4,5,3.5062735080718994,0,167107,43242,81015,950,288702.11079166667,82539.58583333333,0.17664480209350586,12443,1550201
VehicleCouponRecommendation,0,2,0.1299991607666015,0,3756,2568,1798,333,3766.125,2531.71,0.1571483612060547,9093,4187
VehicleCouponRecommendation,0,3,1.3021790981292725,0,54733,17349,26738,612,61724.78333333333,30218.005,0.22903919219970703,14016,125672
VehicleCouponRecommendation,0,5,14.858672857284546,0,656753,130596,303101,1130,2049617.6467291666,410620.9066666667,0.28656792640686035,17253,49302800
auto7_2,class3,2,0.0219631195068359,0,734,725,348,228,734.2,726.985,0.05277824401855469,3841,781
auto7_2,class3,3,0.1638171672821045,0,7842,4661,3865,448,8270.495,6119.775,0.0867009162902832,7251,9920
auto7_2,class3,5,1.0158441066741943,0,52485,8436,27526,575,96895.0383125,19357.75625,0.11760234832763672,9884,667928
wave,0,2,0.1088809967041015,0,3445,2499,1701,457,3445.0,2170.72,0.12218737602233887,8386,3571
wave,0,3,1.350020170211792,0,60305,11661,36905,868,48569.52,10291.7,0.18327116966247559,12785,98855
wave,0,5,10.83914589881897,0,509041,29351,398742,1222,283733.9915,26827.268,0.20665812492370605,14142,32900372
cnae9,4,2,16.195685625076294,0,836301,371951,350387,804,732817.2775,382438.255,1.278209924697876,93625,1662577
grammatical_a9,1,2,2.108230829238892,0,101367,5975,78350,633,78604.145,5520.18,0.5199635028839111,17394,711029
grammatical_a9,1,3,47.039366483688354,0,2403813,178719,1896665,920,1550507.7283333333,167785.865,0.6459662914276123,24092,282279309
teaching,2,2,0.0104801654815673,0,340,48,102,21,381.0875,49.875,0.027922630310058594,1661,1771
teaching,2,3,0.0131325721740722,0,474,60,134,25,728.1779166666666,62.82333333333333,0.025278091430664062,1955,34280
teaching,2,5,0.0131199359893798,0,494,60,143,25,861.5252083333334,69.82166666666667,0.026506662368774414,1987,5495792
auto6_1,class8,2,0.2445158958435058,0,11864,11789,5641,499,11863.925,11788.75,0.18129348754882812,15557,12091
auto6_1,class8,3,10.16676640510559,0,541792,158141,260635,813,586196.1458333334,341135.85,0.3510293960571289,30485,620776
auto6_1,class8,5,122.23145747184752,0,6819821,188984,3570986,842,14169851.044739584,451596.0833333333,0.4355452060699463,38905,722277712
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,2,42.5802161693573,0,4601,4601,2314,437,4601.0,4601.0,35.57712507247925,5745,5051
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,3,516.9434666633606,0,124601,64957,62297,673,128351.0,63851.0,36.3083701133728,5742,166751
ozone8,1,2,0.8631653785705566,0,40375,17066,15056,579,40277.75,18953.74,1.213221788406372,28588,41042
ozone8,1,3,20.52786350250244,0,1043227,172934,649814,1188,1502410.215,451103.76,0.5180943012237549,40963,3899182
ozone8,1,5,1184.634605884552,0,62098093,6396364,43365789,2338,217156143.91304168,46726266.06266667,0.6226725578308105,47992,15671998629
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,2,0.0159735679626464,0,9,9,0,0,9.0,9.0,0.01654362678527832,306,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,3,0.0151214599609375,0,9,9,0,0,9.0,9.0,0.015845537185668945,306,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,5,0.0157780647277832,0,9,9,0,0,9.0,9.0,0.01572108268737793,306,11
bach, C#d,2,0.0318942070007324,0,609,226,208,182,500.78,224.08,0.04408717155456543,2151,1226
bach, C#d,3,0.1138370037078857,0,4086,1315,1253,439,3076.576666666667,1287.0466666666666,0.07118988037109375,3885,19650
bach, C#d,5,1.0726604461669922,0,51359,12989,14195,776,37939.03032291667,13925.078666666666,0.11612057685852051,6574,2138410
ED_LVL_3_3_EqualDist_Random-Synthetic__2_20_1000000_,1,2,33.01974105834961,0,76401,76401,38263,662,76401.0,76401.0,16.54982852935791,40302,80201
polish_bankruptcy_1year,1,2,0.7905979156494141,0,32173,23378,13123,522,32172.735,23244.54,0.5265421867370605,25558,32897
polish_bankruptcy_1year,1,3,36.6230628490448,0,1864865,790441,725218,1178,1795318.7091666667,827106.7033333334,0.5836389064788818,43464,2796417
coil2000,1,2,3.937464952468872,0,174003,50501,43145,725,152561.55,52513.075,0.7847616672515869,50052,211576
coil2000,1,3,163.76562023162842,0,8195638,1444722,1946485,1485,8352161.0625,2343146.2,1.068695306777954,68392,45771376
robot2,back_col,2,0.0120344161987304,0,317,293,151,134,329.04,290.51,0.044061899185180664,2530,407
robot2,back_col,3,0.0395941734313964,0,1665,669,885,185,1956.9433333333334,811.8100000000001,0.05349254608154297,4364,3683
robot2,back_col,5,0.0722393989562988,0,3401,768,1937,229,4882.537,1136.2293333333334,0.06270313262939453,4960,122438
EqualDist_Random-Synthetic__2_7_5349_,1,2,0.0250558853149414,0,553,553,269,206,552.6,552.6,0.051770687103271484,3437,631
EqualDist_Random-Synthetic__2_7_5349_,1,3,0.1149830818176269,0,4722,4717,2441,427,5036.8,4770.683333333333,0.09850502014160156,6295,7176
EqualDist_Random-Synthetic__2_7_5349_,1,5,1.13602614402771,0,53108,11645,29890,512,64362.770520833335,13660.298333333334,0.1395711898803711,9315,384168
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,2,0.0039901733398437,0,9,9,0,0,9.0,9.0,0.006726741790771484,306,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,3,0.0036871433258056,0,9,9,0,0,9.0,9.0,0.006367206573486328,306,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,5,0.0035097599029541,0,9,9,0,0,9.0,9.0,0.006299495697021484,306,11
auto6_3,class1,2,0.2340211868286132,0,11864,10527,5586,521,11864.7,10501.475,0.17229557037353516,15557,12091
auto6_3,class1,3,7.253819227218628,0,407222,40428,213326,688,504837.80833333335,67295.54166666667,0.30988073348999023,28696,620776
auto6_3,class1,5,28.287015914916992,0,1602873,42813,729037,692,2023827.7155729167,62466.322916666664,0.3273942470550537,29996,722277712
grammatical_b1,1,2,12.86175799369812,0,636387,13273,303375,1011,617485.05,23325.475,1.2763988971710205,107001,719401
grammatical_b1,1,3,89.64372491836548,0,4457466,137603,3311075,1522,5223493.4725,317782.19,1.523690938949585,109738,287281600
EqualDist_Random-Synthetic__2_10_7463_,1,2,0.0489323139190673,0,1163,1163,567,274,1168.0,1168.0,0.08661150932312012,4952,1276
EqualDist_Random-Synthetic__2_10_7463_,1,3,0.3806607723236084,0,15637,15632,8065,574,16217.666666666666,15695.333333333334,0.13750410079956055,9312,20876
