dataset_name,target_value,depth,DFS_BSD_DP (PS)-real_time_taken,DFS_BSD_DP (PS)-failed,DFS_BSD_DP (PS)-sgs_evaluated,DFS_BSD_DP (PS)-sgs_eval_interesting,DFS_BSD_DP (PS)-sgs_quality_interesting,DFS_BSD_DP (PS)-sgs_top_k_interesting,DFS_BSD_DP (PS)-e_est,DFS_BSD_DP (PS)-ei_est,DFS_BSD_DP (PS)-time_to_est,DFS_BSD_DP (PS)-sdfastest-esgs,DFS_BSD_DP (PS)-ub
heart_cleverland,3,3,0.0656507015228271,0,3722,937,722,409,3252.4333333333334,728.1333333333333,0.06592774391174316,5006,12384
heart_cleverland,3,5,0.1343510150909423,0,9566,1118,922,549,7458.070833333333,1213.0766666666666,0.06359195709228516,5083,974982
analcatdata_boxing1,1,2,0.0060656070709228,0,189,32,14,14,179.5075,33.865,0.020243167877197266,2026,301
analcatdata_boxing1,1,3,0.0076906681060791,0,309,32,14,14,234.65,33.235,0.022040843963623047,2074,2325
analcatdata_boxing1,1,5,0.0075936317443847,0,309,32,14,14,229.925,33.025,0.022028684616088867,2076,2325
qsar,RB,2,0.0889711380004882,0,3889,1386,1071,410,7073.88,1031.56,0.15486907958984375,11430,8257
qsar,RB,3,0.3803012371063232,0,19405,4595,4135,581,31388.9875,8638.4,0.1620943546295166,12694,349633
qsar,RB,5,5.201066970825195,0,291599,58258,57072,1185,830814.9006875,236012.0745,0.1938488483428955,14556,275584033
internet,ad.,2,45.37881517410278,0,2417099,1210271,673513,889,2251564.1425,1217184.415,2.5100955963134766,168910,4831387
robot4,normal,2,0.0117256641387939,0,261,186,104,104,272.87,173.92,0.08313822746276855,2130,407
robot4,normal,3,0.0191805362701416,0,681,261,251,220,671.4825,205.67333333333335,0.03995704650878906,2654,3683
robot4,normal,5,0.0283565521240234,0,1269,346,340,328,1179.4643333333333,271.8255,0.043105125427246094,2769,122438
mw1,2,2,0.0652673244476318,0,3403,1091,805,384,7191.1675,712.36,0.12642621994018555,11728,8002
mw1,2,3,0.3761963844299316,0,26414,5041,4437,762,35286.085,7075.015,0.14936327934265137,13048,333502
mw1,2,5,6.439351320266724,0,505179,76960,73193,2013,537783.832375,144185.02375,0.16451716423034668,14069,254565277
polish_bankruptcy_5year,1,2,0.2072260379791259,0,8639,1521,1105,507,32111.41,1215.12,0.3220179080963135,25557,32641
polish_bankruptcy_5year,1,3,1.695821762084961,0,93792,8404,5809,1138,152020.15333333332,20526.74,0.3497598171234131,26896,2763776
polish_bankruptcy_5year,1,5,27.766865015029907,0,1644672,68971,65676,3252,6979707.788041666,682044.594,0.35278940200805664,27054,8812312832
grammatical_b8,1,2,1.4111177921295166,0,82756,3025,2616,1289,139952.81,1445.815,0.4913337230682373,30173,686207
grammatical_b8,1,3,10.484899520874023,0,669073,19401,15366,3143,363475.245,4578.43,0.7049472332000732,30718,267621512
grammatical_b8,1,5,1107.92223405838,0,73001322,6007147,5552278,8023,8635321.4196875,479987.458,0.7378151416778564,31225,18270601185176
ND_LVL_3_4_NormalDist_Random-Synthetic__2_20_10000000_,0,2,281.23005723953247,0,53601,21561,10545,592,49321.0,23081.0,84.39431571960449,6261,80201
heart_va,3,2,0.0187201499938964,0,63,40,22,22,60.15,39.7,1.7227344512939453,915,92
heart_va,3,3,0.0058472156524658,0,115,69,34,34,120.85833333333333,66.5,0.019204139709472656,1374,378
heart_va,3,5,0.0060622692108154,0,133,78,37,37,169.34010416666666,80.2625,0.02277231216430664,1589,1093
volcanoes-b5,4,2,0.0089907646179199,0,61,57,20,20,61.0,57.7,0.02044510841369629,1114,79
volcanoes-b5,4,3,0.01068115234375,0,125,90,37,37,134.42,93.42,0.03003215789794922,1758,299
volcanoes-b5,4,5,0.010796308517456,0,125,90,37,37,137.29,86.3,0.029515743255615234,1733,299
wilt,w,2,0.0114836692810058,0,181,159,78,78,181.0,156.3,0.030051231384277344,1922,211
wilt,w,3,0.0209732055664062,0,613,368,260,210,623.8333333333334,276.7,0.045015573501586914,2862,1351
wilt,w,5,0.0288405418395996,0,1045,414,332,264,1057.1079166666666,310.75166666666667,0.05038094520568848,3159,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.1051688194274902,0,276,276,144,135,276.0,276.0,0.14519500732421875,2427,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.1718711853027343,0,1526,1311,666,268,1646.8333333333333,1312.6666666666667,0.21048736572265625,4327,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.3387959003448486,0,5426,2843,1438,396,7729.625,2628.5,0.26795482635498047,5804,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.0192272663116455,0,276,276,136,132,276.0,276.0,0.0477447509765625,2427,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.0511121749877929,0,1526,1526,782,313,1619.75,1526.0,0.0701148509979248,4327,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.1419064998626709,0,6096,2620,1597,459,6805.114583333333,2004.125,0.0922400951385498,5845,68406
mfeat-karhunen,8,2,0.2755000591278076,0,13017,646,632,316,31587.4475,1409.11,0.30849218368530273,25258,32897
mfeat-karhunen,8,3,0.7323651313781738,0,39385,1109,1024,715,145963.33666666667,4590.953333333334,0.339353084564209,26429,2796417
mfeat-karhunen,8,5,2.6556434631347656,0,181657,2209,2093,1470,357744.0925104167,10075.679833333334,0.3462841510772705,26330,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.0034999847412109,0,7,6,4,4,7.895,6.145,0.007178783416748047,206,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.0035836696624755,0,7,6,4,4,7.805,6.055,0.0056743621826171875,206,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.0035703182220458,0,7,6,4,4,7.7,5.95,0.0056247711181640625,206,11
Iris_UCI_,Iris-virginica,2,0.0054967403411865,0,105,35,27,27,89.78,32.5,0.014352560043334961,1118,137
Iris_UCI_,Iris-virginica,3,0.0061275959014892,0,177,41,32,32,160.37,39.88,0.018944501876831055,1409,697
Iris_UCI_,Iris-virginica,5,0.0062932968139648,0,185,41,32,32,163.46375,39.66,0.01931476593017578,1418,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0131199359893798,0,7,6,4,4,7.64,5.89,0.013608694076538086,206,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0125818252563476,0,7,6,4,4,7.76,6.01,0.014597177505493164,206,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0128676891326904,0,7,6,4,4,7.865,6.115,0.014789104461669922,206,11
thyroid_ann,2,2,0.0519013404846191,0,985,683,357,230,1185.91,554.15,0.07604384422302246,4556,1486
thyroid_ann,2,3,0.2472569942474365,0,7033,2326,1729,593,5974.720833333334,2479.786666666667,0.09949302673339844,5913,26290
thyroid_ann,2,5,2.7734720706939697,0,85853,11280,10748,1187,90001.55233333333,38509.562666666665,0.12001991271972656,7308,3505051
seeds,2,2,0.0084648132324218,0,257,121,70,70,263.6225,120.07,0.0264742374420166,2030,407
seeds,2,3,0.0154411792755126,0,753,202,152,141,631.84,165.045,0.03284096717834473,2530,3683
seeds,2,5,0.0214104652404785,0,1205,239,201,185,719.1718906250001,140.8985,0.034493207931518555,2478,122438
hv_no_noise,0,2,1.156635284423828,0,79601,20201,10100,253,79601.0,20201.0,0.40774965286254883,40302,80201
hv_no_noise,0,3,35.75713324546814,0,2666801,667001,333500,336,2198069.0,667001.0,0.5577857494354248,50102,10667001
statlog_australian,1,2,0.0273141860961914,0,1103,623,348,263,1295.875,473.75,0.06306123733520508,4959,1654
statlog_australian,1,3,0.0812163352966308,0,4114,1133,774,499,4462.041666666667,1050.5,0.07110404968261719,5842,30914
statlog_australian,1,5,0.1986377239227295,0,12339,2146,1408,894,17333.5421875,2990.920833333333,0.07763409614562988,6099,4613030
hiv_schilling,1,2,0.1236486434936523,0,7741,757,626,391,10324.16,599.66,0.16775846481323242,14862,12881
hiv_schilling,1,3,0.514641523361206,0,43161,762,628,394,20406.166666666668,422.8,0.1770470142364502,15197,682801
hiv_schilling,1,5,0.5221385955810547,0,43361,762,628,394,18828.24,386.54,0.17812132835388184,15144,847361193
heart-long-beach,4,2,0.0184192657470703,0,728,444,249,185,694.9625,407.7,0.042717695236206055,3444,904
heart-long-beach,4,3,0.072322130203247,0,4776,1441,999,349,4077.5958333333333,1427.25,0.06595754623413086,5126,12384
heart-long-beach,4,5,0.2145357131958007,0,16349,3582,2904,560,18225.079453125,4765.019166666667,0.07579159736633301,6028,974982
datatrieve,2,2,0.0103921890258789,0,399,137,86,86,393.25,131.48,0.030444860458374023,2732,466
datatrieve,2,3,0.0197148323059082,0,1095,267,183,166,947.6266666666667,220.98666666666665,0.03905320167541504,3230,4526
datatrieve,2,5,0.0286457538604736,0,1801,369,287,233,1402.6402291666666,283.25166666666667,0.04249429702758789,3371,174437
jEdit_4.0_4.2,2,2,0.011608600616455,0,368,267,148,138,368.78,249.22,0.03458690643310547,2730,407
jEdit_4.0_4.2,2,3,0.0302186012268066,0,1682,536,352,259,1451.3766666666668,456.65333333333336,0.04619121551513672,3754,3683
jEdit_4.0_4.2,2,5,0.0611805915832519,0,4099,780,482,408,2337.2992916666667,469.8553333333333,0.05123257637023926,3840,122438
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,2,9.027175426483154,0,276,276,143,135,276.0,276.0,13.770370483398438,2427,326
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,3,15.46179461479187,0,1526,1209,623,304,1644.75,1223.5,21.35695505142212,4327,2626
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,5,28.982898235321045,0,5036,2600,1330,412,6997.375868055556,2501.6944444444443,25.530017137527466,5439,68406
pitt1_2,WOOD,2,0.006458044052124,0,170,45,27,27,160.87,43.98,0.5045480728149414,1326,301
pitt1_2,WOOD,3,0.0082216262817382,0,324,60,35,35,315.19666666666666,62.88,0.02255702018737793,1665,2325
pitt1_2,WOOD,5,0.008681297302246,0,368,61,35,35,358.93149999999997,58.41166666666667,0.023874998092651367,1684,55455
backache,2,2,0.0570521354675293,0,3200,1485,803,364,3176.69,900.1,0.0814366340637207,7393,4187
backache,2,3,0.2988042831420898,0,18725,7222,3911,676,25085.623333333333,7180.356666666667,0.127394437789917,9936,125672
backache,2,5,3.0940728187561035,0,200434,71183,28561,1351,434230.29865625,134595.18466666667,0.14777016639709473,12252,49302800
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,2,0.7643024921417236,0,37779,11613,6155,599,42850.7175,11670.175,0.4213709831237793,28137,56281
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,3,17.608415365219116,0,1171116,45389,28930,1019,1058748.3075,38240.275,0.552325963973999,36528,6266176
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,5,54.10944080352783,0,4158793,45639,29240,1035,2910685.4109375,43362.25,0.5435481071472168,35899,34642576528
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,2,0.9155640602111816,0,276,276,134,131,276.0,276.0,1.138533115386963,2427,326
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,3,1.4398770332336426,0,1526,1526,766,306,1636.4166666666665,1526.0,1.655324935913086,4327,2626
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,5,3.048827648162842,0,7776,4651,2331,438,11966.625,4651.0,2.2321996688842773,6627,68406
thyroid_hypothyroid,hypothyroid,2,0.0205039978027343,0,459,303,182,164,469.77,243.48,0.09823465347290039,2736,596
thyroid_hypothyroid,hypothyroid,3,0.0622484683990478,0,2229,1156,872,295,2026.6516666666666,1117.36,0.060710906982421875,3888,6580
thyroid_hypothyroid,hypothyroid,5,0.4663877487182617,0,18945,9521,8877,464,19307.592208333335,10900.508666666667,0.08389472961425781,5430,331212
grammatical_a3,1,2,1.0807137489318848,0,67068,3235,3021,1228,97832.5875,1793.725,0.365131139755249,21593,709837
grammatical_a3,1,3,15.380847215652466,0,1068977,46157,44978,3216,492271.7208333333,12286.991666666667,0.6116037368774414,22977,281569472
crx,positive,2,0.0282905101776123,0,1190,677,371,278,1432.85,441.44,0.0716245174407959,5163,1892
crx,positive,3,0.0859794616699218,0,4867,1323,889,517,4884.22,1073.4133333333334,0.0742940902709961,6011,37882
crx,positive,5,0.2071659564971923,0,12545,1872,1455,846,37770.661791666666,7799.466,0.08591270446777344,6808,6508884
GermanCredit_UCI_,2,2,0.0503962039947509,0,2255,1127,647,256,2676.73,926.37,0.08874988555908203,7377,2851
GermanCredit_UCI_,2,3,0.1859028339385986,0,10000,2773,1964,460,20917.144166666665,6395.34,0.11990809440612793,9809,70376
GermanCredit_UCI_,2,5,0.3837442398071289,0,21361,5733,4493,969,153241.32641666668,43636.382666666665,0.1402745246887207,10520,18545216
pc1,2,2,0.0430765151977539,0,1866,723,463,334,2749.75,606.625,0.08780503273010254,7477,2851
pc1,2,3,0.1262671947479248,0,7094,1820,1389,459,7614.875,1724.375,0.10729837417602539,8117,70376
pc1,2,5,1.2904329299926758,0,83333,20574,14996,1685,90381.91953125,26160.2625,0.10925173759460449,9006,18545216
mfeat-pixel,8,2,1.6821553707122805,0,92316,5670,5410,951,170348.05,5806.8,0.46256518363952637,27550,1358777
mfeat-pixel,8,3,19.658419847488403,0,1117705,33937,33484,1593,1760376.1,106263.0,0.9184424877166748,31156,745969673
mfeat-pixel,8,5,518.358146905899,0,33631664,511391,486210,4070,129700566.60041666,5847986.195,0.9859702587127686,33321,100992507946877
hv_noise,0,2,1.1557786464691162,0,79601,20201,10100,624,79601.0,20201.0,0.5213563442230225,40302,80201
hv_noise,0,3,35.10687565803528,0,2666801,667001,333500,996,2254136.0,667001.0,0.5674307346343994,50102,10667001
image,WINDOW,2,0.0444114208221435,0,1464,589,389,299,2082.505,332.39,0.08670878410339355,6173,2557
image,WINDOW,3,0.112208604812622,0,5616,1053,980,600,6077.449166666666,1366.4466666666667,0.09366393089294434,6842,59712
image,WINDOW,5,0.4984045028686523,0,30123,2695,2654,1062,32351.16365625,6822.3175,0.10494303703308105,7450,14051256
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,2,9.100434303283691,0,276,276,132,131,276.0,276.0,13.869176626205444,2427,326
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,3,15.712263584136965,0,1526,1526,747,322,1630.1666666666665,1526.0,21.133668184280396,4327,2626
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,38.79564356803894,0,7776,4651,2318,487,12124.338293650793,4651.0,25.676723957061768,5571,68406
polish_bankruptcy_4year,1,2,0.3051066398620605,0,11197,2147,1637,596,32349.3875,1191.85,0.8384852409362793,25658,32897
polish_bankruptcy_4year,1,3,2.4952752590179443,0,123029,10907,8919,1363,138823.15,10561.4,0.3837778568267822,26864,2796417
polish_bankruptcy_4year,1,5,44.90024995803833,0,2371057,104162,97989,4245,2887190.028671875,315489.78375,0.41361451148986816,27410,8987138113
lung,3,2,0.0740017890930175,0,5302,995,416,224,4958.4,1011.52,0.10371160507202148,7257,12091
lung,3,3,0.3466324806213379,0,29253,3658,2308,342,35739.99,6329.08,0.11501312255859375,9559,620776
lung,3,5,1.5295212268829346,0,133797,12470,9053,517,343660.3605,56442.478,0.1320812702178955,10517,722277712
credit,+,2,0.0279843807220459,0,1168,647,368,279,1440.78,408.16,0.06210947036743164,5163,1892
credit,+,3,0.0815880298614502,0,4465,1179,819,508,4956.326666666667,996.9733333333334,0.08328676223754883,5969,37882
credit,+,5,0.2113425731658935,0,12639,1889,1414,894,22045.723666666665,4693.384666666667,0.08714580535888672,6218,6508884
lymphography,fibrosis,2,0.0178191661834716,0,870,209,174,148,749.6475,210.79,0.03892660140991211,2661,1771
lymphography,fibrosis,3,0.0480406284332275,0,3381,393,365,236,2291.49375,329.23,0.0472559928894043,3367,34280
lymphography,fibrosis,5,0.1036577224731445,0,8486,479,471,269,5280.143578125,495.1585,0.05388784408569336,3718,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.0550813674926757,0,156,152,109,104,160.365,151.765,0.08501839637756348,1822,211
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.0692987442016601,0,546,291,249,189,638.1516666666666,326.66,0.12335848808288574,3106,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.0801503658294677,0,796,419,377,276,919.6633854166666,318.87,0.13115787506103516,3351,6196
ring,0,2,0.1113946437835693,0,3121,1187,836,385,3121.0,435.4,0.12688279151916504,7982,3241
ring,0,3,0.7554559707641602,0,34321,3301,2062,930,17946.933333333334,2514.3333333333335,0.15073275566101074,9579,85401
ring,0,5,2.5311336517333984,0,138885,6769,4053,1601,18268.13333333333,837.9333333333333,0.14953827857971191,9362,25706997
mc1,2,2,0.1274006366729736,0,2314,901,670,343,4060.6375,780.025,0.1498558521270752,8500,4852
mc1,2,3,0.7764537334442139,0,23953,8021,6035,896,19047.164583333335,6043.366666666667,0.17361927032470703,9763,156948
mc1,2,5,23.392491340637207,0,851781,246214,180202,3214,632866.302265625,252423.80708333335,0.20432019233703613,11628,71680092
thyroid_allhyper,goitre.,2,0.0423994064331054,0,1289,623,421,266,1421.36,406.36,0.0730292797088623,4766,2081
thyroid_allhyper,goitre.,3,0.2262609004974365,0,9423,2843,2124,830,6640.62,2360.28,0.08901596069335938,5958,43745
thyroid_allhyper,goitre.,5,4.343961000442505,0,218316,49505,38702,1649,77065.347,30372.496,0.10840177536010742,6960,8303633
mammographics,1,2,0.0079617500305175,0,183,118,66,66,188.8725,120.51,0.024349451065063477,1825,277
mammographics,1,3,0.0156166553497314,0,664,261,148,133,575.0,225.58,0.03430461883544922,2618,2048
mammographics,1,5,0.0181057453155517,0,821,254,189,159,864.860734375,251.31391666666667,0.03702998161315918,2675,44552
dresses,1,2,0.0773494243621826,0,6306,731,368,228,5622.4425,753.265,0.07627367973327637,7376,15226
dresses,1,3,0.4977426528930664,0,46875,2199,1198,428,31001.774583333332,2404.16,0.09982943534851074,8917,878150
dresses,1,5,1.6181018352508545,0,166347,3701,2017,535,103044.110015625,3405.6409166666667,0.10917425155639648,9442,1292028185
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,2,0.0031907558441162,0,1,0,0,0,1.0,0.0,0.0017194747924804688,2,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,3,0.0033748149871826,0,1,0,0,0,1.0,0.0,0.001384735107421875,2,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0033659934997558,0,1,0,0,0,1.0,0.0,0.0013861656188964844,2,11
thyroid_new_thyroid,2,2,0.006608247756958,0,149,59,31,31,137.4,58.15,0.01770162582397461,1422,211
thyroid_new_thyroid,2,3,0.0085539817810058,0,321,72,44,44,330.84375,77.475,0.02498769760131836,1964,1351
thyroid_new_thyroid,2,5,0.0090236663818359,0,349,78,50,50,365.04875,83.215,0.02852320671081543,1985,21700
Balance_UCI_,R,2,0.0076568126678466,0,171,165,75,75,171.0,166.8,0.027962684631347656,1922,211
Balance_UCI_,R,3,0.0132408142089843,0,651,165,75,75,711.9,165.9,0.04288482666015625,3271,1351
Balance_UCI_,R,5,0.0135004520416259,0,651,165,75,75,718.9,165.3,0.038924217224121094,3265,6196
vert2,NO,2,0.0094668865203857,0,265,196,115,115,255.92,167.29,0.028092145919799805,2226,301
vert2,NO,3,0.0212020874023437,0,1153,297,205,179,964.2816666666666,257.335,0.04015779495239258,3245,2325
vert2,NO,5,0.0264101028442382,0,1677,312,226,194,1153.1813854166667,224.83216666666667,0.04034304618835449,3211,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,14.538880586624146,0,1079,1079,0,0,1079.0,1079.0,19.357556343078613,4851,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,59.48857927322388,0,13084,13084,0,0,13804.3,13084.0,27.71223759651184,7171,19650
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,5,286.52214217185974,0,97119,13084,0,0,109581.94935344828,13084.0,27.72057271003723,7185,2138410
rmftsa_sleepdata,3,2,0.0043525695800781,0,25,22,7,7,25.0,22.36,0.5339179039001465,710,37
rmftsa_sleepdata,3,3,0.0042817592620849,0,25,22,7,7,25.0,21.6,0.010589361190795898,710,37
rmftsa_sleepdata,3,5,0.0043809413909912,0,25,22,7,7,25.0,21.64,0.010583162307739258,710,37
thoracic-surgery,1,2,0.022146463394165,0,885,598,323,239,871.9,481.2,0.0477292537689209,3948,1082
thoracic-surgery,1,3,0.1126940250396728,0,6513,2831,1592,418,6010.983333333334,2789.133333333333,0.07406020164489746,6011,16262
thoracic-surgery,1,5,0.90971040725708,0,56942,17839,9581,818,62524.96020833333,23461.31333333333,0.09822535514831543,7940,1550201
kc3,2,2,0.0807442665100097,0,3930,1162,937,379,6488.44,1090.76,0.12249207496643066,11220,7022
kc3,2,3,0.5138669013977051,0,33338,6132,5062,810,34887.02,8269.586666666666,0.14698362350463867,12697,273938
kc3,2,5,9.837342739105225,0,711163,129676,123263,1915,819898.9726666666,231994.08533333332,0.16941142082214355,14498,182911211
tae,2,2,0.0057170391082763,0,111,70,33,33,109.7375,73.825,0.018284320831298828,1418,137
tae,2,3,0.0083932876586914,0,281,124,58,58,275.71875,117.375,0.02458643913269043,1996,697
tae,2,5,0.0101637840270996,0,411,138,65,65,388.707421875,125.41875,0.028277158737182617,2160,6885
leaf,32,2,0.0260038375854492,0,1358,330,324,232,1366.04,216.82,0.05128073692321777,4373,2557
leaf,32,3,0.0491104125976562,0,3462,411,410,318,3499.71,521.3733333333333,0.06191277503967285,4945,59712
leaf,32,5,0.0924067497253418,0,7156,544,543,403,7255.199833333333,793.528,0.06756281852722168,5239,14051256
australian,1,2,0.021843671798706,0,798,612,319,244,808.5,390.2,0.05098104476928711,3944,904
australian,1,3,0.0704145431518554,0,3731,1205,783,476,3734.4333333333334,1113.0666666666666,0.06643819808959961,5180,12384
australian,1,5,0.2123217582702636,0,12519,2032,1545,911,17995.74125,4152.503333333333,0.0840752124786377,5764,974982
dermatology,4,2,0.0541439056396484,0,2971,823,721,417,3910.85,611.83,0.08299565315246582,6635,8912
dermatology,4,3,0.3379459381103515,0,22796,4286,4213,990,17430.0975,3953.3,0.10330390930175781,7870,392218
dermatology,4,5,4.477291107177734,0,317159,46616,46587,2648,330870.27675,87717.948,0.12626957893371582,9452,334251744
Heart_Statlog__UCI_,2,2,0.0196197032928466,0,753,500,279,219,752.75,294.67,0.0467071533203125,3842,821
Heart_Statlog__UCI_,2,3,0.0543375015258789,0,3008,828,668,445,3152.3225,806.935,0.061180830001831055,4989,10701
Heart_Statlog__UCI_,2,5,0.1140575408935546,0,7343,1046,932,590,7035.615265625,1165.06875,0.06246232986450195,5005,760099
Census-Income_KDD__UCI_,50000+,2,3.925328731536865,0,15512,1262,910,546,33091.2475,751.26,3.1381216049194336,16466,107881
Census-Income_KDD__UCI_,50000+,3,11.299200773239136,0,77704,6618,2937,1090,77158.75875,4216.516666666666,3.2441444396972656,17062,16649945
Census-Income_KDD__UCI_,50000+,5,156.14316749572754,0,1362258,89919,41995,3250,1143699.0886822916,80000.65225,3.385793685913086,17993,177318627413
japanese,+,2,0.0270571708679199,0,1168,647,368,279,1437.66,388.14,0.13445281982421875,5163,1892
japanese,+,3,0.0808007717132568,0,4465,1179,819,508,5123.116666666667,1164.76,0.0748898983001709,6071,37882
japanese,+,5,0.2015469074249267,0,12639,1889,1414,894,23793.904625,4453.89,0.0788567066192627,6288,6508884
heart_hungarian,1,2,0.0049307346343994,0,65,52,22,22,65.2,53.08,0.014912128448486328,1114,79
heart_hungarian,1,3,0.0064055919647216,0,145,90,39,39,149.42,85.9,0.020895719528198242,1665,299
heart_hungarian,1,5,0.0067434310913085,0,161,100,46,46,184.79625,95.91,0.023340940475463867,1791,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.2909474372863769,0,256,252,182,131,261.68,251.68,0.37677741050720215,2327,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.4274682998657226,0,1311,676,552,283,1458.5,567.36,0.5230343341827393,4113,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.6171488761901855,0,3316,992,868,443,2112.65125,483.1,0.5632905960083008,4340,68406
forest,h ,2,0.054412841796875,0,2837,554,365,261,5245.355,521.15,0.1333162784576416,10110,5887
forest,h ,3,0.1267638206481933,0,8265,776,469,410,14584.32,1242.795,0.12851643562316895,10722,210043
forest,h ,5,0.889167308807373,0,76809,6309,668,582,53398.487963541666,2324.5470833333334,0.13154220581054688,10996,117038314
robot5,bottom_collision,2,0.0132539272308349,0,317,280,139,135,329.3,229.02,0.037100791931152344,2530,407
robot5,bottom_collision,3,0.0297667980194091,0,1225,526,409,327,1161.0616666666667,377.61,0.050458669662475586,3438,3683
robot5,bottom_collision,5,0.0659217834472656,0,3577,897,735,540,2257.089770833333,533.2156666666666,0.05450916290283203,3616,122438
pen,6,2,0.0599639415740966,0,1009,535,289,235,1514.895,251.83,0.09703230857849121,5361,1771
pen,6,3,0.1032416820526123,0,2938,898,637,544,3324.8625,726.94,0.10094857215881348,5769,34280
pen,6,5,0.2071211338043213,0,8086,1355,1294,1103,28425.80821875,6115.3885,0.11155152320861816,6314,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,0.771404504776001,0,1,0,0,0,1.0,0.0,0.6942088603973389,2,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,0.7659659385681152,0,1,0,0,0,1.0,0.0,0.7377982139587402,2,19650
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,5,0.767249345779419,0,1,0,0,0,1.0,0.0,0.7523658275604248,2,2138410
robot3,slightly_moved,2,0.0119705200195312,0,341,326,164,147,347.465,314.875,0.09230256080627441,2630,407
robot3,slightly_moved,3,0.0335116386413574,0,1841,566,402,202,1959.05,593.785,0.05404233932495117,4348,3683
robot3,slightly_moved,5,0.0492916107177734,0,3205,557,400,229,3229.698546875,623.00125,0.05763697624206543,4448,122438
DefaultofCreditCard,1,2,0.3342185020446777,0,4776,2054,1073,343,6636.395,1833.29,0.2920494079589844,10935,8912
DefaultofCreditCard,1,3,2.1121010780334477,0,54443,6688,3963,614,58442.1875,8049.378333333333,0.3418619632720947,13783,392218
DefaultofCreditCard,1,5,12.95966911315918,0,387723,26424,18035,1215,230259.28376041667,27319.779,0.3660402297973633,14531,334251744
zoo,7,2,0.0117402076721191,0,417,201,138,129,405.4,171.64,0.03869915008544922,2338,667
zoo,7,3,0.0264554023742675,0,1365,459,434,276,1281.03,447.92,0.042615652084350586,3051,7807
zoo,7,5,0.05991792678833,0,3859,869,867,411,4625.04225,1332.926,0.05883431434631348,3702,443704
breast_tissue,gla,2,0.010204792022705,0,473,93,53,53,452.4625,93.88,0.033710479736328125,2638,667
breast_tissue,gla,3,0.0166873931884765,0,1025,160,106,106,890.2675,132.49,0.0382542610168457,2965,7807
breast_tissue,gla,5,0.0192706584930419,0,1205,192,172,155,1074.3416875,169.0345,0.037033796310424805,3022,443704
flare, B,2,0.0131058692932128,0,444,171,84,84,382.35,175.4,0.029984235763549805,1943,862
