dataset_name,target_value,depth,DFS_BSD_DP_qf05 (PS)-real_time_taken,DFS_BSD_DP_qf05 (PS)-failed,DFS_BSD_DP_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_qf05 (PS)-e_est,DFS_BSD_DP_qf05 (PS)-ei_est,DFS_BSD_DP_qf05 (PS)-time_to_est,DFS_BSD_DP_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_qf05 (PS)-ub
auto1,class1,2,0.0273165702819824,0,801,801,405,216,801.0,801.0,0.05445718765258789,3942,821
auto1,class1,3,0.2234714031219482,0,9919,9873,5013,499,10035.0,9913.4,0.09620833396911621,7642,10701
auto1,class1,5,7.108026504516602,0,388535,154447,102612,929,580381.405,411467.85,0.17262744903564453,14209,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,3.946446418762207,0,4601,4601,2297,419,4601.0,4601.0,4.106470108032227,10002,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,35.10490894317627,0,124601,65070,32205,659,127976.0,66521.0,6.357638120651245,18902,166751
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,5,284.2221214771271,0,1181851,65070,32205,659,1184789.75,64631.0,7.401823282241821,22804,79375496
heart_cleverland,3,2,0.0212328433990478,0,802,604,306,223,801.6,604.4,0.14712285995483398,3944,904
heart_cleverland,3,3,0.1058669090270996,0,6980,2293,1458,401,6480.55,2348.866666666667,0.07444238662719727,6399,12384
heart_cleverland,3,5,0.3356115818023681,0,25461,3811,3141,469,27129.932291666668,4636.903333333334,0.08328843116760254,7122,974982
analcatdata_boxing1,1,2,0.0067813396453857,0,189,32,14,14,179.9275,33.235,0.020476341247558594,2026,301
analcatdata_boxing1,1,3,0.0079224109649658,0,309,32,14,14,222.645,31.87,0.02175450325012207,2060,2325
analcatdata_boxing1,1,5,0.007847785949707,0,309,32,14,14,206.405,28.825,0.02193617820739746,2048,2325
qsar,RB,2,0.1295063495635986,0,6231,2843,1838,387,7077.015,2662.9,0.1380634307861328,11430,8257
qsar,RB,3,1.0985450744628906,0,58876,15938,14489,547,81028.9575,31257.71,0.19057130813598633,14951,349633
qsar,RB,5,24.294437170028687,0,1433925,336030,326286,918,4139236.90075,1376546.4305,0.2343454360961914,17908,275584033
internet,ad.,2,45.0935742855072,0,2417099,1210801,673973,899,2276360.4875,1188818.07,2.533571720123291,170310,4831387
robot4,normal,2,0.0122454166412353,0,261,186,104,104,274.63,187.89,0.08339524269104004,2130,407
robot4,normal,3,0.0197811126708984,0,717,287,273,205,797.0108333333334,290.41,0.04174327850341797,2819,3683
robot4,normal,5,0.0295162200927734,0,1365,363,357,322,1238.94946875,318.7405,0.045125484466552734,2870,122438
mw1,2,2,0.1258509159088134,0,7025,3247,2103,370,7189.4125,3478.24,0.12739777565002441,11728,8002
mw1,2,3,1.1559746265411377,0,81791,16812,13840,778,98340.7,29999.02,0.18020844459533691,15973,333502
mw1,2,5,34.23866558074951,0,2783593,549969,489654,1614,3439274.657359375,1080905.82175,0.2355196475982666,19933,254565277
polish_bankruptcy_5year,1,2,0.6868171691894531,0,31068,13262,8795,519,32103.79,15465.79,0.3206346035003662,25557,32641
polish_bankruptcy_5year,1,3,8.735752820968628,0,478352,105787,89720,1256,876476.2016666667,236231.58333333334,0.4513232707977295,34598,2763776
polish_bankruptcy_5year,1,5,907.8362889289856,0,61091267,10387341,9178779,2818,138156254.16278124,22530817.762,0.5496594905853271,41719,8812312832
grammatical_b8,1,2,1.7335655689239502,0,101298,4838,4344,1238,305488.11,4608.08,0.8464775085449219,60673,686207
grammatical_b8,1,3,20.770581245422363,0,1308448,42707,37245,3086,944472.8716666667,23151.626666666667,1.0697567462921143,61371,267621512
ND_LVL_3_4_NormalDist_Random-Synthetic__2_20_10000000_,0,2,279.14589738845825,0,53601,21561,10545,594,50161.0,18774.333333333332,84.47459411621094,6261,80201
heart_va,3,2,0.0054569244384765,0,63,40,22,22,60.025,39.25,1.7142524719238281,915,92
heart_va,3,3,0.0061566829681396,0,115,69,34,34,124.64583333333334,69.36666666666667,0.0194399356842041,1407,378
heart_va,3,5,0.0065870285034179,0,133,78,37,37,163.59479166666668,79.7375,0.023230552673339844,1578,1093
volcanoes-b5,4,2,0.0099899768829345,0,61,57,20,20,61.0,56.38,0.02054309844970703,1114,79
volcanoes-b5,4,3,0.0112805366516113,0,125,90,37,37,135.58,89.04,0.029522418975830078,1743,299
volcanoes-b5,4,5,0.0116052627563476,0,125,90,37,37,133.87,89.36,0.02988290786743164,1741,299
wilt,w,2,0.0123486518859863,0,181,159,78,78,181.0,160.5,0.03046894073486328,1922,211
wilt,w,3,0.0240073204040527,0,701,504,292,203,743.6666666666666,498.0,0.04703545570373535,3181,1351
wilt,w,5,0.0362567901611328,0,1369,721,480,252,1945.5760416666667,710.6616666666666,0.059205055236816406,3879,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.1175858974456787,0,276,276,144,135,276.0,276.0,0.14489507675170898,2427,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.1817669868469238,0,1526,1314,666,284,1632.25,1356.8333333333333,0.21001887321472168,4327,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.3457314968109131,0,5431,2850,1438,357,7671.588541666666,2744.9583333333335,0.266801118850708,5776,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.01973557472229,0,276,276,136,129,276.0,276.0,0.047879934310913086,2427,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.05080246925354,0,1526,1526,782,302,1642.6666666666665,1526.0,0.07372665405273438,4327,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.1688060760498047,0,7601,4462,2433,403,11976.729166666666,4556.625,0.10123085975646973,6595,68406
mfeat-karhunen,8,2,0.5410661697387695,0,27361,6907,6729,289,32139.08,15365.46,0.3084249496459961,25558,32897
mfeat-karhunen,8,3,1.863544464111328,0,109513,3258,3132,632,633753.6375,109329.79666666666,0.4055955410003662,31802,2796417
mfeat-karhunen,8,5,6.865189790725708,0,509077,7007,6446,1370,24387551.46466667,1122567.2291666667,0.4938681125640869,36763,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.0037593841552734,0,7,6,4,4,7.76,6.01,0.00696253776550293,206,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.0038683414459228,0,7,6,4,4,7.64,5.89,0.0056514739990234375,206,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.003770112991333,0,7,6,4,4,7.745,5.995,0.005700111389160156,206,11
Iris_UCI_,Iris-virginica,2,0.0055341720581054,0,105,35,27,27,89.78,35.68,0.014624834060668945,1118,137
Iris_UCI_,Iris-virginica,3,0.0064756870269775,0,177,41,32,32,156.08,41.36,0.018654346466064453,1395,697
Iris_UCI_,Iris-virginica,5,0.0065391063690185,0,185,41,32,32,177.7525,43.78,0.019993066787719727,1447,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0135014057159423,0,7,6,4,4,7.73,5.98,0.013584375381469727,206,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0138297080993652,0,7,6,4,4,7.7,5.95,0.014597892761230469,206,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0139424800872802,0,7,6,4,4,7.82,6.07,0.01511240005493164,206,11
thyroid_ann,2,2,0.0586700439453125,0,1219,966,466,252,1180.965,910.88,0.08254051208496094,4556,1486
thyroid_ann,2,3,0.333547830581665,0,10515,6561,3585,600,12452.153333333334,8231.32,0.13062095642089844,7795,26290
thyroid_ann,2,5,6.293246507644653,0,226419,80779,59998,1049,453811.3093125,248532.93183333334,0.18669891357421875,12152,3505051
seeds,2,2,0.0086481571197509,0,257,121,70,70,262.0475,114.82,0.025975465774536133,2030,407
seeds,2,3,0.0158028602600097,0,813,210,153,143,776.145,214.29,0.03487753868103027,2776,3683
seeds,2,5,0.0219137668609619,0,1261,245,201,184,843.916921875,171.71075,0.03581380844116211,2598,122438
hv_no_noise,0,2,1.1306366920471191,0,79601,20201,10100,288,79601.0,20201.0,0.4091646671295166,40302,80201
hv_no_noise,0,3,36.17449998855591,0,2666801,667001,333500,360,2186057.0,667001.0,0.555509090423584,50102,10667001
statlog_australian,1,2,0.0301272869110107,0,1239,805,436,276,1285.125,539.5,0.06245875358581543,4959,1654
statlog_australian,1,3,0.0911469459533691,0,5131,1690,1132,517,5519.1875,1568.0833333333333,0.07365798950195312,6106,30914
statlog_australian,1,5,0.2610330581665039,0,16418,3041,1988,906,29891.835677083334,4840.883333333333,0.08671855926513672,6869,4613030
hiv_schilling,1,2,0.1408424377441406,0,9101,1715,1232,386,10341.92,1584.6,0.18346738815307617,14862,12881
hiv_schilling,1,3,0.9136674404144288,0,81541,1719,1233,389,47424.306666666664,1172.42,0.18540596961975098,16174,682801
hiv_schilling,1,5,0.9098665714263916,0,81761,1719,1233,389,56842.965,1444.0,0.1910398006439209,16536,847361193
heart-long-beach,4,2,0.0180013179779052,0,728,464,249,189,694.4375,467.725,0.04358267784118652,3444,904
heart-long-beach,4,3,0.0921497344970703,0,6295,2144,1204,324,5417.570833333333,2395.116666666667,0.06809425354003906,5783,12384
heart-long-beach,4,5,0.447192907333374,0,35411,8308,5354,506,32735.643958333334,7565.319583333333,0.08527255058288574,7152,974982
datatrieve,2,2,0.0106399059295654,0,399,137,86,86,392.62,141.0,0.031177997589111328,2732,466
datatrieve,2,3,0.0201561450958251,0,1141,281,187,166,1235.7233333333334,319.64,0.04097342491149902,3471,4526
datatrieve,2,5,0.0322983264923095,0,2089,443,319,235,1958.9131666666667,406.223,0.047093868255615234,3779,174437
jEdit_4.0_4.2,2,2,0.0117394924163818,0,368,276,148,137,367.24,268.68,0.03441500663757324,2730,407
jEdit_4.0_4.2,2,3,0.0323126316070556,0,1883,652,417,262,1906.6566666666668,681.4,0.05032229423522949,4244,3683
jEdit_4.0_4.2,2,5,0.0637989044189453,0,4449,883,564,395,4000.8548333333333,974.7093333333333,0.0565943717956543,4432,122438
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,2,9.031505584716797,0,276,276,143,134,276.0,276.0,13.809239149093628,2427,326
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,3,15.377008438110352,0,1526,1209,623,297,1621.8333333333333,1187.6666666666667,21.202638387680054,4327,2626
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,5,28.61505770683289,0,5036,2600,1330,366,7220.018640350877,2683.4561403508774,25.531790733337402,5437,68406
pitt1_2,WOOD,2,0.0067794322967529,0,170,45,27,27,160.17,45.38,0.5060160160064697,1326,301
pitt1_2,WOOD,3,0.0083293914794921,0,324,60,35,35,303.1741666666667,61.85333333333333,0.022085189819335938,1647,2325
pitt1_2,WOOD,5,0.0087792873382568,0,368,61,35,35,407.2564375,72.89,0.02528071403503418,1799,55455
backache,2,2,0.0598838329315185,0,3293,1757,907,360,3169.66,1796.24,0.08365821838378906,7393,4187
backache,2,3,0.5903525352478027,0,40179,17980,9469,614,40994.26666666667,17616.206666666665,0.1298990249633789,11559,125672
backache,2,5,12.690213203430176,0,873150,357026,190586,1087,874463.70675,332001.67933333333,0.17360877990722656,15327,49302800
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,2,0.8368055820465088,0,44044,19664,10459,581,43117.2,19913.2,0.4202921390533447,28237,56281
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,3,23.56045699119568,0,1660786,209195,126931,864,1734789.5833333333,328717.73333333334,0.6080315113067627,41712,6266176
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,5,190.92821335792544,0,15610002,209131,130857,869,26804200.15,452511.45,0.6543006896972656,45221,34642576528
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,2,0.9223122596740724,0,276,276,134,131,276.0,276.0,1.1412146091461182,2427,326
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,3,1.418507099151611,0,1526,1526,766,277,1626.0,1526.0,1.6564459800720215,4327,2626
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,5,2.9810574054718018,0,7776,4651,2331,372,11968.1875,4651.0,2.2267649173736572,6627,68406
thyroid_hypothyroid,hypothyroid,2,0.0212323665618896,0,507,348,186,163,471.52,347.78,0.0982356071472168,2736,596
thyroid_hypothyroid,hypothyroid,3,0.0927004814147949,0,3947,2439,1241,340,3387.6033333333335,2334.1,0.07123446464538574,4845,6580
thyroid_hypothyroid,hypothyroid,5,1.4241342544555664,0,72017,40086,19656,501,61154.67502083333,39089.80033333333,0.11606025695800781,8170,331212
grammatical_a3,1,2,1.7430334091186523,0,112998,7918,7657,1284,124757.6625,7221.92,0.4378662109375,26993,709837
grammatical_a3,1,3,39.732351303100586,0,2787034,198933,197680,3323,1521148.8241666667,138610.89333333334,0.717451810836792,30949,281569472
crx,positive,2,0.032275915145874,0,1392,879,463,298,1439.87,660.88,0.07344937324523926,5163,1892
crx,positive,3,0.1130430698394775,0,6405,1991,1316,536,7503.481666666667,2230.7599999999998,0.08042669296264648,6617,37882
crx,positive,5,0.2968065738677978,0,18580,2946,2306,858,80585.391,18902.116,0.10158443450927734,8284,6508884
GermanCredit_UCI_,2,2,0.0793952941894531,0,2612,1845,1021,220,2673.955,1758.5,0.08820557594299316,7377,2851
GermanCredit_UCI_,2,3,0.4284336566925049,0,25801,9755,6311,394,38080.426666666666,16421.846666666668,0.14711976051330566,11821,70376
GermanCredit_UCI_,2,5,2.006945848464966,0,122670,38956,28877,873,934134.1418958333,283369.6625,0.17272019386291504,14643,18545216
pc1,2,2,0.0586121082305908,0,2730,1511,751,337,2752.375,1490.125,0.08795881271362305,7477,2851
pc1,2,3,0.491896390914917,0,29956,10372,6963,556,32788.3125,13176.75,0.13118505477905273,11187,70376
pc1,2,5,6.820048809051514,0,474420,120038,86867,1356,584465.965625,194493.54375,0.17203378677368164,14096,18545216
mfeat-pixel,8,2,4.216297149658203,0,241337,29229,25884,1075,872898.365,49135.75,1.4011180400848389,116150,1358777
mfeat-pixel,8,3,68.6086106300354,0,4248237,264155,261889,1940,11316683.82,1446501.3,1.8050577640533447,120684,745969673
hv_noise,0,2,1.1026747226715088,0,79601,20209,10101,650,79601.0,20207.0,0.5249729156494141,40302,80201
hv_noise,0,3,34.68694829940796,0,2667473,667010,333501,1030,2196692.6666666665,667135.6666666666,0.5734953880310059,50104,10667001
image,WINDOW,2,0.0506563186645507,0,1979,1039,699,315,2084.365,901.24,0.0885457992553711,6173,2557
image,WINDOW,3,0.2078931331634521,0,11399,3044,2835,608,9276.83,2504.87,0.11005306243896484,7433,59712
image,WINDOW,5,1.1429073810577393,0,71905,12075,12003,1043,147485.98289583332,32766.274333333335,0.13297414779663086,9605,14051256
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,2,9.12919020652771,0,276,276,132,131,276.0,276.0,13.734611749649048,2427,326
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,3,15.644508838653564,0,1526,1526,747,310,1617.6666666666667,1526.0,21.278809309005737,4327,2626
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,38.27384185791016,0,7776,4651,2318,426,11874.268072289156,4651.0,25.568856477737427,5505,68406
polish_bankruptcy_4year,1,2,0.8470792770385742,0,32049,26027,12235,605,32341.1,26747.95,0.8296875953674316,25658,32897
polish_bankruptcy_4year,1,3,33.6044864654541,0,1775561,548600,468556,1327,2126980.375,1029929.425,0.6299886703491211,46315,2796417
lung,3,2,0.0813915729522705,0,5896,1268,416,227,4977.48,1218.16,0.09232544898986816,7257,12091
lung,3,3,0.6144099235534668,0,51928,9236,2783,353,49442.61,12021.64,0.12125563621520996,10526,620776
lung,3,5,4.909205913543701,0,430492,60466,30423,494,1063144.878,195255.088,0.15515422821044922,13588,722277712
credit,+,2,0.032313585281372,0,1361,846,458,294,1441.17,594.32,0.06263995170593262,5163,1892
credit,+,3,0.1072659492492675,0,5938,1806,1226,538,7724.676666666666,2455.8333333333335,0.08074235916137695,6644,37882
credit,+,5,0.2747590541839599,0,17182,2820,2114,951,23115.272125,3119.5526666666665,0.08185362815856934,6507,6508884
lymphography,fibrosis,2,0.0183503627777099,0,870,209,174,151,744.585,214.84,0.03662896156311035,2661,1771
lymphography,fibrosis,3,0.0628693103790283,0,4768,609,552,225,3474.69,628.03,0.053169965744018555,3942,34280
lymphography,fibrosis,5,0.1761019229888916,0,15640,1096,1032,264,10174.00115625,1108.22275,0.06432080268859863,4608,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.0567574501037597,0,156,152,109,104,161.03,152.81,0.08596324920654297,1822,211
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.0755290985107421,0,546,300,258,183,642.2129166666666,408.835,0.12335801124572754,3111,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.0878143310546875,0,796,450,408,292,1013.571875,413.12583333333333,0.13783788681030273,3519,6196
ring,0,2,0.1138277053833007,0,3121,1987,1287,383,3121.0,1505.0,0.1264967918395996,7982,3241
ring,0,3,1.069098711013794,0,51565,5961,3456,883,31844.266666666666,4852.866666666667,0.17313575744628906,11035,85401
ring,0,5,4.304098606109619,0,251849,13208,8085,1688,73043.44,4789.666666666667,0.18723225593566895,11179,25706997
mc1,2,2,0.1953184604644775,0,4172,2471,1185,310,4060.425,2514.875,0.14844107627868652,8500,4852
mc1,2,3,2.2304675579071045,0,73691,31698,20147,822,69228.8625,36032.35833333333,0.24548935890197754,13691,156948
mc1,2,5,119.13464045524596,0,5059922,1712303,1400665,1827,5441120.9603125,2700421.986666667,0.32906579971313477,20356,71680092
thyroid_allhyper,goitre.,2,0.046844482421875,0,1469,924,533,277,1429.4,914.92,0.07367348670959473,4766,2081
thyroid_allhyper,goitre.,3,0.3443202972412109,0,15573,7357,5116,619,14784.04,8476.92,0.1164541244506836,7903,43745
thyroid_allhyper,goitre.,5,9.609729290008543,0,496926,149665,127133,1026,711131.6845,377826.388,0.19019865989685059,13600,8303633
mammographics,1,2,0.0084776878356933,0,183,118,66,66,191.105,106.735,0.024393558502197266,1825,277
mammographics,1,3,0.0156664848327636,0,672,270,150,135,632.5225,287.1716666666667,0.038294315338134766,2766,2048
mammographics,1,5,0.0214560031890869,0,1058,337,207,146,1099.5033125,337.01341666666667,0.040982723236083984,3002,44552
dresses,1,2,0.0820491313934326,0,6894,828,383,228,5655.2925,786.48,0.07544994354248047,7376,15226
dresses,1,3,0.5638813972473145,0,55548,3120,1526,391,40913.50166666666,3991.0583333333334,0.10907936096191406,9505,878150
dresses,1,5,2.346013307571411,0,246223,6088,2994,481,188215.06619270833,7886.709416666667,0.11847496032714844,10444,1292028185
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,2,0.00350022315979,0,1,0,0,0,1.0,0.0,0.0016529560089111328,2,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,3,0.0038208961486816,0,1,0,0,0,1.0,0.0,0.0013878345489501953,2,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0036039352416992,0,1,0,0,0,1.0,0.0,0.0013892650604248047,2,11
thyroid_new_thyroid,2,2,0.0066986083984375,0,149,59,31,31,137.85,59.2,0.017652273178100586,1422,211
thyroid_new_thyroid,2,3,0.0086588859558105,0,321,72,44,44,309.85625,73.55,0.024291276931762695,1902,1351
thyroid_new_thyroid,2,5,0.0090522766113281,0,349,78,50,50,347.263125,77.335,0.02512049674987793,1951,21700
Balance_UCI_,R,2,0.0080292224884033,0,171,165,75,75,171.0,165.9,0.025191307067871094,1922,211
Balance_UCI_,R,3,0.0137686729431152,0,651,165,75,75,708.65,164.4,0.03843569755554199,3256,1351
Balance_UCI_,R,5,0.0136563777923583,0,651,165,75,75,718.95,164.7,0.039637088775634766,3259,6196
vert2,NO,2,0.0097937583923339,0,265,196,115,115,255.92,196.96,0.028264760971069336,2226,301
vert2,NO,3,0.0223076343536376,0,1217,320,205,178,1139.81,307.28333333333336,0.04193425178527832,3525,2325
vert2,NO,5,0.0284619331359863,0,1781,344,226,190,1534.5144375,306.9651666666667,0.04339742660522461,3595,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,14.504125356674194,0,1079,1079,0,0,1079.0,1079.0,19.387515783309937,4851,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,58.6943736076355,0,13084,13084,0,0,13594.2125,13084.0,27.625773906707764,7171,19650
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,5,286.25727248191833,0,97119,13084,0,0,111203.81359649122,13084.0,27.47349500656128,7062,2138410
rmftsa_sleepdata,3,2,0.0048098564147949,0,25,22,7,7,25.0,21.8,0.5357608795166016,710,37
rmftsa_sleepdata,3,3,0.004685640335083,0,25,22,7,7,25.0,22.0,0.010617971420288086,710,37
rmftsa_sleepdata,3,5,0.0048353672027587,0,25,22,7,7,25.0,21.96,0.01059579849243164,710,37
thoracic-surgery,1,2,0.0239126682281494,0,885,624,330,230,873.2,623.6,0.04843544960021973,3948,1082
thoracic-surgery,1,3,0.138308048248291,0,8166,4613,2353,355,8043.316666666667,4374.333333333333,0.07972335815429688,6781,16262
thoracic-surgery,1,5,1.926706314086914,0,127489,54358,28867,488,129657.97708333333,56255.04,0.11339592933654785,9650,1550201
kc3,2,2,0.1045174598693847,0,5655,2897,2200,356,6486.48,2803.8,0.11990714073181152,11220,7022
kc3,2,3,1.594916582107544,0,103973,35897,31465,817,89875.05333333333,36895.48,0.17101836204528809,15442,273938
kc3,2,5,84.59371376037598,0,6308422,1608310,1526530,1747,5233155.709833333,1895095.8986666666,0.22433209419250488,19510,182911211
tae,2,2,0.0062639713287353,0,111,70,33,33,109.1375,65.425,0.018091917037963867,1418,137
tae,2,3,0.0110526084899902,0,281,124,58,58,293.19375,126.475,0.025909423828125,2049,697
tae,2,5,0.0100984573364257,0,411,138,65,65,403.931171875,129.51875,0.028528690338134766,2192,6885
leaf,32,2,0.027156114578247,0,1457,441,421,229,1365.16,452.66,0.05225634574890137,4373,2557
leaf,32,3,0.1014404296875,0,7482,1611,1582,305,7576.346666666666,1740.1,0.07293891906738281,6068,59712
leaf,32,5,0.303750991821289,0,25368,3615,3606,387,31270.3670625,5033.250666666667,0.08960533142089844,7137,14051256
australian,1,2,0.0233843326568603,0,814,710,352,256,810.0,564.6,0.05034637451171875,3944,904
australian,1,3,0.1006937026977539,0,5165,1906,1265,518,4776.333333333333,1760.0666666666666,0.07131218910217285,5650,12384
australian,1,5,0.29022216796875,0,17720,3206,2385,933,26585.822291666667,5368.11,0.0815432071685791,6152,974982
dermatology,4,2,0.0712676048278808,0,4225,1545,1182,382,3941.045,1459.93,0.08237528800964355,6635,8912
dermatology,4,3,0.5916037559509277,0,41207,10089,9433,826,33755.72,10800.25,0.11914181709289551,9243,392218
dermatology,4,5,11.272228240966797,0,833297,144439,144330,1834,1227845.91365625,395949.707,0.17220497131347656,12674,334251744
Heart_Statlog__UCI_,2,2,0.0197746753692626,0,758,595,306,218,750.02,449.89,0.04601168632507324,3842,821
Heart_Statlog__UCI_,2,3,0.0639328956604003,0,3799,1188,912,441,3538.47125,956.825,0.06150937080383301,5135,10701
Heart_Statlog__UCI_,2,5,0.1438794136047363,0,10264,1587,1384,612,18513.2549375,4353.3675,0.07237792015075684,5873,760099
Census-Income_KDD__UCI_,50000+,2,6.015978097915649,0,39908,3527,2775,549,73385.365,4481.7,4.507741451263428,34966,107881
Census-Income_KDD__UCI_,50000+,3,31.82582783699036,0,293256,20151,13847,1081,413343.1958333333,52498.426666666666,4.682555198669434,36621,16649945
Census-Income_KDD__UCI_,50000+,5,616.5236468315125,0,6515722,430765,291268,3076,17032117.327677082,1878916.1418333335,4.978130340576172,39046,177318627413
japanese,+,2,0.0347480773925781,0,1361,846,458,294,1416.47,542.84,0.13317370414733887,5163,1892
japanese,+,3,0.1049849987030029,0,5938,1806,1226,538,6535.003333333333,1765.36,0.08534717559814453,6370,37882
japanese,+,5,0.2739312648773193,0,17182,2820,2114,951,31441.235875,4817.439333333334,0.08948397636413574,7018,6508884
heart_hungarian,1,2,0.0054121017456054,0,65,52,22,22,66.04,54.76,0.014974832534790039,1114,79
heart_hungarian,1,3,0.0067625045776367,0,145,90,39,39,147.83,89.6,0.02140045166015625,1669,299
heart_hungarian,1,5,0.0073587894439697,0,161,100,46,46,186.10375,99.345,0.02436661720275879,1834,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.3129944801330566,0,256,252,182,131,261.56,252.28,0.3788266181945801,2327,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.4266641139984131,0,1311,711,566,278,1454.29,612.76,0.5243749618530273,4116,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.6442468166351318,0,3396,1016,882,357,3662.27675,1029.82,0.6086349487304688,4853,68406
forest,h ,2,0.0661513805389404,0,3561,925,692,262,5237.78,1041.3,0.13361215591430664,10110,5887
forest,h ,3,0.1841702461242675,0,12257,1025,718,389,31580.010833333334,4184.42,0.14692354202270508,11768,210043
forest,h ,5,1.0164153575897217,0,86725,6554,913,556,218206.57989583333,17860.80475,0.14755964279174805,12004,117038314
robot5,bottom_collision,2,0.0140998363494873,0,317,291,140,134,328.26,277.64,0.03860735893249512,2530,407
robot5,bottom_collision,3,0.0358302593231201,0,1489,776,593,337,1640.48,758.0333333333333,0.05642223358154297,3995,3683
robot5,bottom_collision,5,0.0858843326568603,0,4793,1366,1079,556,4653.9279375,1290.0995,0.0662221908569336,4571,122438
pen,6,2,0.0709221363067627,0,1235,717,410,245,1516.245,504.55,0.09746694564819336,5361,1771
pen,6,3,0.1519033908843994,0,4578,1472,1099,544,5488.9575,1577.98,0.12058401107788086,6325,34280
pen,6,5,0.2681231498718261,0,10939,2114,2017,1122,32975.51325,8081.092000000001,0.12365031242370605,6866,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,0.7925505638122559,0,1,0,0,0,1.0,0.0,0.6909396648406982,2,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,0.765871524810791,0,1,0,0,0,1.0,0.0,0.736377477645874,2,19650
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,5,0.7957596778869629,0,1,0,0,0,1.0,0.0,0.7506282329559326,2,2138410
robot3,slightly_moved,2,0.0126171112060546,0,341,327,164,146,347.465,327.16,0.09254622459411621,2630,407
robot3,slightly_moved,3,0.0413136482238769,0,2189,943,640,173,2358.05375,1093.69,0.05865740776062012,4729,3683
robot3,slightly_moved,5,0.0767867565155029,0,5281,1160,827,204,5922.8885,1283.31775,0.06721806526184082,5439,122438
DefaultofCreditCard,1,2,0.3506782054901123,0,5094,2836,1511,358,6689.5325,3102.05,0.294144868850708,10935,8912
DefaultofCreditCard,1,3,2.8449220657348637,0,79442,19993,11590,690,100334.79333333333,27190.686666666665,0.3862721920013428,15892,392218
