dataset_name,target_value,depth,DFS_BSD_DP (PS)-real_time_taken,DFS_BSD_DP (PS)-failed,DFS_BSD_DP (PS)-sgs_evaluated,DFS_BSD_DP (PS)-sgs_eval_interesting,DFS_BSD_DP (PS)-sgs_quality_interesting,DFS_BSD_DP (PS)-sgs_top_k_interesting,DFS_BSD_DP (PS)-e_est,DFS_BSD_DP (PS)-ei_est,DFS_BSD_DP (PS)-time_to_est,DFS_BSD_DP (PS)-sdfastest-esgs,DFS_BSD_DP (PS)-ub
pitt1_4,S,2,0.0066008567810058,0,205,66,34,34,197.6875,57.625,0.012616395950317383,434,301
pitt1_4,S,3,0.0088999271392822,0,389,92,44,44,413.46875,78.75,0.008449792861938477,523,2325
pitt1_4,S,5,0.0093889236450195,0,435,93,44,44,493.0390625,83.125,0.009056806564331055,541,55455
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,2,3.7618331909179688,0,4601,2801,1414,319,4601.0,2747.0,4.101550579071045,10002,5051
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,3,23.480052709579468,0,76601,27704,14070,592,75248.0,27923.0,5.456707239151001,15304,166751
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,5,308.9562077522278,0,1266011,90637,45172,857,1388516.075,95198.0,6.206924200057983,18266,79375496
gesture_va,P,2,0.2652239799499511,0,8065,2837,1985,453,8065.0,2750.0,0.35449695587158203,16386,8257
gesture_va,P,3,1.7066926956176758,0,76505,5150,4234,795,90540.25,7035.0,0.34950709342956543,21041,349633
gesture_va,P,5,7.179196357727051,0,390501,22739,14700,1915,170557.07916666666,6251.883333333333,0.3355257511138916,20235,275584033
connectionist_vowel,4,2,0.0325205326080322,0,1492,660,479,312,1521.2288135593221,581.1440677966102,0.045330047607421875,3365,1771
connectionist_vowel,4,3,0.0788915157318115,0,4348,1007,845,448,6213.625,1431.1525423728813,0.050882577896118164,3982,34280
connectionist_vowel,4,5,0.2041985988616943,0,14698,1526,1388,812,16813.498569915253,1951.9940677966101,0.055032968521118164,4191,5495792
breast_cancer_wis_pro,R,2,0.1683011054992675,0,11507,1952,1449,420,10335.12987012987,1600.7662337662337,0.21840190887451172,20946,11936
breast_cancer_wis_pro,R,3,0.9766566753387452,0,94875,2452,1810,524,70210.30735930736,3060.5584415584417,0.26128554344177246,24003,608840
breast_cancer_wis_pro,R,5,1.7455642223358154,0,177193,3534,2371,610,196568.40227272728,13645.722510822512,0.2648909091949463,24225,699135746
diggle_table_a2,8,2,0.0086324214935302,0,289,104,70,70,246.828125,107.25,0.010481119155883789,546,529
diggle_table_a2,8,3,0.0160975456237792,0,825,223,205,200,700.7591145833334,208.80729166666666,0.013124465942382812,763,5489
diggle_table_a2,8,5,0.0323164463043212,0,1937,500,490,349,1521.3179036458334,416.6411458333333,0.018621444702148438,923,242825
page,5,2,0.0261428356170654,0,629,343,216,188,737.88125,267.6625,0.029712677001953125,1562,821
page,5,3,0.0514755249023437,0,2005,601,480,383,2598.221875,793.1875,0.03618049621582031,1911,10701
page,5,5,0.0956189632415771,0,4785,991,914,620,8525.9146484375,2257.02,0.04111123085021973,2110,760099
steel-plates-fault,2,2,0.1328258514404297,0,6069,2356,1721,553,5955.442477876106,1482.9026548672566,0.15945744514465332,12093,6442
steel-plates-fault,2,3,0.5964038372039795,0,32499,6954,5641,1142,41716.010324483774,9531.733038348082,0.1944878101348877,14524,240578
steel-plates-fault,2,5,0.6581559181213379,0,38550,9812,8972,1697,284388.1280235988,39025.57286135693,0.2171189785003662,15975,147043850
mechanical,4,2,0.021503210067749,0,372,268,152,142,342.85,264.25,0.021450519561767578,812,466
mechanical,4,3,0.060044527053833,0,2171,961,605,330,1874.0875,918.1,0.02725815773010254,1298,4526
mechanical,4,5,0.124673843383789,0,5866,1441,1054,475,8448.0878125,2507.4925,0.03468132019042969,1639,174437
OnlineShoppersIntention,True,2,0.0990524291992187,0,2440,788,482,304,3283.0,695.6666666666666,0.1267867088317871,7202,4096
OnlineShoppersIntention,True,3,0.473947525024414,0,18702,3024,2092,757,19618.777777777777,5000.111111111111,0.16664767265319824,8604,121576
OnlineShoppersIntention,True,5,3.4249801635742188,0,162384,13178,9730,1172,135528.04722222223,19454.57037037037,0.1624441146850586,8987,46626034
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,2,0.1373064517974853,0,4601,4601,2264,412,4601.0,4601.0,0.1578361988067627,10002,5051
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,3,2.069133043289185,0,124601,7254,4425,743,128651.0,5921.0,0.2752866744995117,18902,166751
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,5,2.9197518825531006,0,191841,7254,4425,743,149171.0,5696.0,0.274249792098999,18967,79375496
glass,3,2,0.0114972591400146,0,414,221,145,137,394.9758064516129,231.3709677419355,0.014229297637939453,839,497
glass,3,3,0.0264351367950439,0,1494,426,355,279,1985.2903225806451,526.1935483870968,0.018512248992919922,1284,4992
glass,3,5,0.0365004539489746,0,2141,581,511,346,3040.1787802419353,697.1645161290322,0.019822359085083008,1318,206368
molecular_promoter,+,2,0.1600992679595947,0,13009,1135,911,466,25613.922149122805,800.4780701754386,0.49018263816833496,51758,26107
molecular_promoter,+,3,0.6352977752685547,0,62593,954,876,524,58287.776133040934,1133.0131578947369,0.5215072631835938,52763,1975583
molecular_promoter,+,5,0.9785149097442628,0,97273,863,820,524,65598.49428453947,1035.393201754386,0.5164403915405273,52593,5024313128
blood,1,2,0.0061872005462646,0,113,98,46,46,113.0,100.5,0.005898952484130859,258,137
blood,1,3,0.0096383094787597,0,321,179,84,84,354.5,161.0,0.007599592208862305,411,697
blood,1,5,0.0107161998748779,0,385,204,96,96,503.3020833333333,208.5,0.008157730102539062,441,2517
weight,B,2,0.1761293411254882,0,15074,657,621,374,98807.87223168655,660.0034071550256,2.009971857070923,217192,172579
weight,B,3,0.4211263656616211,0,40235,634,622,421,127330.59653605906,801.1959114139693,2.0660340785980225,217663,33710824
weight,B,5,1.2165040969848633,0,122184,585,539,436,163131.37947189098,933.2487223168654,2.098111867904663,217827,575871962176
ozone1,1,2,0.1862275600433349,0,9211,1456,1333,559,35169.68531468532,986.0629370629371,0.887192964553833,73218,41042
ozone1,1,3,1.3433218002319336,0,79889,5032,5006,1291,85264.34265734266,5834.995337995338,0.8860175609588623,74698,3899182
ozone1,1,5,21.879481315612797,0,1410091,62603,62598,4356,1161034.6503496503,146957.93426573428,0.9125967025756836,76380,15671998629
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,2,0.294191837310791,0,276,276,0,0,276.0,276.0,0.22110247611999512,627,326
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,3,0.4608736038208008,0,1526,1526,0,0,1651.0,1526.0,0.25449395179748535,1102,2626
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,5,0.9963750839233398,0,7776,4651,0,0,11234.333333333332,4651.0,0.31130075454711914,1677,68406
ionosphere,b,2,0.0861248970031738,0,5083,757,548,345,8068.5,593.0,0.19414496421813965,16386,8257
ionosphere,b,3,0.2439527511596679,0,16990,1365,957,618,25326.666666666668,1621.3333333333333,0.19389605522155762,17341,349633
ionosphere,b,5,1.116065502166748,0,95108,7455,2125,1180,128688.34791666667,11202.508333333333,0.19701647758483887,17537,275584033
grammatical_b7,1,2,1.4313337802886963,0,84822,5644,5327,1674,121919.5850929054,1108.4408783783783,4.201238632202148,301922,701521
grammatical_b7,1,3,23.92757129669189,0,1514008,68239,66982,6094,296020.5569045608,9275.548141891892,4.630597352981567,308541,276633905
wine_quality,4,2,0.0421984195709228,0,1015,818,427,247,1014.0,797.5,0.049462080001831055,2118,1082
wine_quality,4,3,0.1560306549072265,0,6755,1737,1167,470,10205.666666666666,3731.6666666666665,0.057884931564331055,3535,16262
wine_quality,4,5,0.4780371189117431,0,24427,3417,2837,921,48832.058333333334,9967.366666666667,0.06276321411132812,3708,1550201
VehicleCouponRecommendation,0,2,0.1125259399414062,0,3267,1476,835,340,3774.0,1724.5,0.1441047191619873,8283,4187
VehicleCouponRecommendation,0,3,0.6421849727630615,0,28040,6236,3142,679,36130.833333333336,9921.833333333334,0.1884782314300537,10796,125672
VehicleCouponRecommendation,0,5,4.437813520431519,0,221420,38308,15438,1377,475502.71458333335,53491.75,0.20557832717895508,11597,49302800
auto7_2,class3,2,0.0211560726165771,0,734,700,333,222,733.5,694.0,0.02458930015563965,1523,781
auto7_2,class3,3,0.1230130195617675,0,6914,2613,1645,503,7256.916666666667,3538.6666666666665,0.03967165946960449,2694,9920
auto7_2,class3,5,0.4078917503356933,0,28894,3936,2515,656,45631.605208333334,7155.691666666667,0.051030635833740234,3393,667928
wave,0,2,0.1002407073974609,0,3293,1574,1116,489,3445.0,934.0,0.11509966850280762,7058,3571
wave,0,3,0.8647415637969971,0,44761,4251,3566,958,18931.833333333332,2692.0,0.12669968605041504,8350,98855
wave,0,5,3.308642864227295,0,193729,9648,8185,1692,250658.67916666667,80177.5,0.13803553581237793,9312,32900372
cnae9,4,2,13.211993932724,0,785835,369743,261398,816,726214.3250137137,368406.9873834339,20.102654457092285,1658932,1662577
grammatical_a9,1,2,1.3208839893341064,0,81716,4928,4594,1193,61677.026845637585,2430.3204697986575,2.469327926635742,154962,711029
grammatical_a9,1,3,29.055817127227783,0,1935438,82156,81482,2792,652079.2248322148,21052.238814317672,3.1351914405822754,193338,282279309
teaching,2,2,0.0080721378326416,0,340,48,21,21,386.7457627118644,49.83898305084746,0.02123403549194336,1005,1771
teaching,2,3,0.0095710754394531,0,474,60,25,25,612.8721751412429,50.70338983050847,0.01610732078552246,1127,34280
teaching,2,5,0.0096960067749023,0,494,60,25,25,766.5564971751412,60.451977401129945,0.01702117919921875,1165,5495792
auto6_1,class8,2,0.2250418663024902,0,11864,5460,4344,484,11863.5,4030.5,0.27569580078125,24027,12091
auto6_1,class8,3,2.865155935287476,0,193653,7387,6833,828,222313.33333333334,12054.5,0.3997933864593506,33665,620776
auto6_1,class8,5,4.788726329803467,0,362171,7377,6847,884,488328.103125,14681.666666666666,0.39046621322631836,32647,722277712
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,2,42.596357345581055,0,4601,4601,2314,436,4601.0,4601.0,35.42424178123474,5745,5051
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,3,499.3382978439331,0,124601,64957,32506,750,128601.0,65751.0,36.28644633293152,5742,166751
ozone8,1,2,0.2991447448730469,0,15403,1994,1652,656,33933.48951048951,1351.5594405594406,1.7274761199951172,70930,41042
ozone8,1,3,1.654578685760498,0,99693,6701,6543,1450,96828.40675990676,6166.459207459207,0.8917901515960693,72865,3899182
ozone8,1,5,27.36983370780945,0,1752569,73265,72909,4072,844934.9777534965,79432.95757575758,0.911109447479248,73964,15671998629
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,2,0.0143427848815917,0,9,9,0,0,9.0,9.0,0.009196281433105469,18,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,3,0.0131678581237792,0,9,9,0,0,9.0,9.0,0.008491992950439453,18,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,5,0.013124942779541,0,9,9,0,0,9.0,9.0,0.008454322814941406,18,11
bach, C#d,2,0.0273785591125488,0,574,191,184,168,502.57142857142856,192.26530612244898,0.027234554290771484,1080,1226
bach, C#d,3,0.0888850688934326,0,3622,702,701,395,1844.141156462585,550.1020408163265,0.03497505187988281,1496,19650
